tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
8523883,8524183,8524183,-211829.8,-214032,2202.25,2202.25,2202.25,8524183,8524483,8524483,82312.0,86989,-4677.0,-4677.0,-4677.0,8524483,8524783,8524783,52173.5,54499,-2325.5,-2325.5,-2325.5,0,0,184.095,184.0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,True,True,False
8524901,8525201,8525201,-211879.8,-214032,2152.25,2189.75,2202.25,8525201,8525501,8525501,82329.75,86989,-4659.25,-4672.563,-4677.0,8525501,8525801,8525801,52221.25,54499,-2277.75,-2313.563,-2325.5,0,0,184.095,184.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8525919,8526219,8526219,-211853.5,-214032,2178.5,2183.813,2199.144,8526219,8526519,8526519,82319.25,86989,-4669.75,-4670.75,-4675.897,8526519,8526819,8526819,52215.5,54499,-2283.5,-2303.063,-2322.533,0,0,183.9515,184.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8526937,8527237,8527237,-211840.8,-214032,2191.25,2181.063,2195.333,8527237,8527537,8527537,82303.5,86989,-4685.5,-4672.875,-4674.618,8527537,8527837,8527837,52210.5,54499,-2288.5,-2293.813,-2317.694,0,0,183.7529,184.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8527958,8528258,8528258,-211899.8,-214032,2132.25,2163.563,2191.787,8528258,8528558,8528558,82326.5,86989,-4662.5,-4669.25,-4674.185,8528558,8528858,8528858,52227.75,54499,-2271.25,-2280.25,-2311.759,0,0,183.5546,183.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8528977,8529277,8529277,-211857.5,-214032,2174.5,2169.125,2184.772,8529277,8529577,8529577,82330.0,86989,-4659.0,-4669.188,-4672.958,8529577,8529877,8529877,52223.5,54499,-2275.5,-2279.688,-2303.928,0,0,183.2332,183.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8529995,8530295,8530295,-211862.8,-214032,2169.25,2166.813,2180.884,8530295,8530595,8530595,82346.0,86989,-4643.0,-4662.5,-4672.021,8530595,8530895,8530895,52240.5,54499,-2258.5,-2273.438,-2297.904,0,0,183.0162,183.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8531015,8531315,8531315,-211878.3,-214032,2153.75,2157.438,2177.387,8531315,8531615,8531615,82314.0,86989,-4675.0,-4659.875,-4669.655,8531615,8531915,8531915,52238.75,54499,-2260.25,-2266.375,-2291.823,0,0,182.7773,183.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8532034,8532334,8532334,-211855.5,-214032,2176.5,2168.5,2172.429,8532334,8532634,8532634,82333.25,86989,-4655.75,-4658.188,-4667.225,8532634,8532934,8532934,52221.0,54499,-2278.0,-2268.063,-2285.499,0,0,182.5031,182.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8533053,8533353,8533353,-211892.3,-214032,2139.75,2159.813,2171.453,8533353,8533653,8533653,82330.5,86989,-4658.5,-4658.063,-4664.979,8533653,8533953,8533953,52226.75,54499,-2272.25,-2267.25,-2281.166,0,0,182.3519,182.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8534072,8534372,8534372,-211836.8,-214032,2195.25,2166.313,2168.56,8534372,8534672,8534672,82315.5,86989,-4673.5,-4665.688,-4663.26,8534672,8534972,8534972,52236.5,54499,-2262.5,-2268.25,-2277.708,0,0,182.1906,182.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8535091,8535391,8535391,-211865.0,-214032,2167.0,2169.625,2168.001,8535391,8535691,8535691,82327.25,86989,-4661.75,-4662.375,-4663.863,8535691,8535991,8535991,52225.25,54499,-2273.75,-2271.625,-2275.357,0,0,182.1444,182.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8536112,8536412,8536412,-211858.3,-214032,2173.75,2168.938,2168.405,8536412,8536712,8536712,82316.5,86989,-4672.5,-4666.563,-4663.494,8536712,8537012,8537012,52228.25,54499,-2270.75,-2269.813,-2274.43,0,0,182.1266,182.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
