tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
35770,36070,36070,-170476.3,-184351,13874.75,13877.88,13893.37,36070,36370,36370,-47224.5,-69634,22409.5,22402.75,22399.72,36370,36670,36670,-231462.8,-240949,9486.25,9470.75,9447.786,0,0,914.8175,915.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
36787,37087,37087,-170465.3,-184351,13885.75,13873.44,13889.52,37087,37387,37387,-47245.0,-69634,22389.0,22402.13,22400.48,37387,37687,37687,-231505.5,-240949,9443.5,9466.25,9453.493,0,0,914.8697,915.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
37806,38106,38106,-170481.5,-184351,13869.5,13873.56,13885.52,38106,38406,38406,-47228.0,-69634,22406.0,22403.38,22400.89,38406,38706,38706,-231445.8,-240949,9503.25,9479.0,9456.664,0,0,914.8614,915.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
38823,39123,39123,-170518.5,-184351,13832.5,13865.63,13882.55,39123,39423,39423,-47217.25,-69634,22416.75,22405.31,22401.51,39423,39723,39723,-231420.3,-240949,9528.75,9490.438,9462.215,0,0,914.9254,915.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
39840,40140,40140,-170498.5,-184351,13852.5,13860.06,13878.34,40140,40440,40440,-47236.75,-69634,22397.25,22402.25,22402.45,40440,40740,40740,-231453.8,-240949,9495.25,9492.688,9469.229,0,0,915.0005,915.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
40859,41159,41159,-170491.5,-184351,13859.5,13853.5,13873.8,41159,41459,41459,-47220.5,-69634,22413.5,22408.38,22402.4,41459,41759,41759,-231457.5,-240949,9491.5,9504.688,9475.06,0,0,915.0252,915.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
41876,42176,42176,-170497.5,-184351,13853.5,13849.5,13868.75,42176,42476,42476,-47210.5,-69634,22423.5,22412.75,22403.89,42476,42776,42776,-231449.5,-240949,9499.5,9503.75,9482.423,0,0,915.1013,915.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
42893,43193,43193,-170492.8,-184351,13858.25,13855.94,13863.97,43193,43493,43493,-47229.75,-69634,22404.25,22409.63,22406.09,43493,43793,43793,-231417.5,-240949,9531.5,9504.438,9487.724,0,0,915.1556,915.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
43910,44210,44210,-170498.3,-184351,13852.75,13856.0,13861.97,44210,44510,44510,-47193.75,-69634,22440.25,22420.38,22406.97,44510,44810,44810,-231427.5,-240949,9521.5,9511.0,9491.878,0,0,915.2164,915.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
44927,45227,45227,-170491.3,-184351,13859.75,13856.06,13860.49,45227,45527,45527,-47224.25,-69634,22409.75,22419.44,22410.3,45527,45827,45827,-231451.3,-240949,9497.75,9512.563,9496.63,0,0,915.3484,915.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
45944,46244,46244,-170502.0,-184351,13849.0,13854.94,13859.39,46244,46544,46544,-47209.25,-69634,22424.75,22419.75,22412.57,46544,46844,46844,-231421.3,-240949,9527.75,9519.625,9500.59,0,0,915.451,915.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
46961,47261,47261,-170529.0,-184351,13822.0,13845.88,13858.28,47261,47561,47561,-47204.25,-69634,22429.75,22426.13,22414.36,47561,47861,47861,-231449.3,-240949,9499.75,9511.688,9505.32,0,0,915.5592,915.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
47978,48278,48278,-170480.0,-184351,13871.0,13850.44,13855.2,48278,48578,48578,-47211.25,-69634,22422.75,22421.75,22417.28,48578,48878,48878,-231422.8,-240949,9526.25,9512.875,9506.902,0,0,915.5876,915.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
48996,49296,49296,-170485.3,-184351,13865.75,13851.94,13854.02,49296,49596,49596,-47221.75,-69634,22412.25,22422.38,22418.39,49596,50434,50436,-289142.3,-240949,-48193.25,-48193.25,-48193.25,0,0,1689.313,1689.0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,True,True,False
50554,50854,50854,-170536.3,-184351,13814.75,13843.38,13853.5,50854,51154,51154,-47228.0,-69634,22406.0,22417.69,22419.38,51154,51454,51454,-231429.8,-240949,9519.25,9519.25,9519.25,0,0,915.8427,916.0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,True,True,False
