tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
52135,52435,52435,-112049.3,-184346,72296.75,72289.75,72271.4,52435,52735,52735,37037.75,-69585,106622.8,106615.8,106616.4,52735,53035,53035,-191412.8,-240987,49574.25,49532.44,49524.99,0,0,4568.255,4568.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
53155,53455,53455,-112087.3,-184346,72258.75,72287.63,72275.96,53455,53755,53755,37046.75,-69585,106631.8,106619.5,106616.2,53755,54055,54055,-191461.0,-240987,49526.0,49536.69,49526.84,0,0,4568.381,4568.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
54174,54474,54475,-112079.8,-184346,72266.25,72285.31,72278.86,54475,54775,54775,37030.75,-69585,106615.8,106618.0,106617.0,54775,55075,55075,-191444.5,-240987,49542.5,49542.31,49529.29,0,0,4568.504,4568.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
55192,55492,55492,-112085.0,-184346,72261.0,72270.69,72280.47,55492,55792,55792,37042.5,-69585,106627.5,106624.4,106617.3,55792,56092,56092,-191442.5,-240987,49544.5,49546.81,49532.53,0,0,4568.605,4568.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
56211,56511,56511,-112079.3,-184346,72266.75,72263.19,72278.04,56511,56811,56811,37014.25,-69585,106599.3,106618.6,106619.1,56811,57111,57111,-191457.5,-240987,49529.5,49535.63,49536.08,0,0,4568.664,4568.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
57229,57529,57529,-112081.8,-184346,72264.25,72264.56,72274.35,57529,57829,57829,37023.25,-69585,106608.3,106612.7,106618.9,57829,58129,58129,-191462.5,-240987,49524.5,49535.25,49535.96,0,0,4568.585,4568.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
58249,58549,58549,-112072.5,-184346,72273.5,72266.38,72271.92,58549,58849,58849,37014.5,-69585,106599.5,106608.6,106617.4,58849,59149,59149,-191444.5,-240987,49542.5,49535.25,49535.79,0,0,4568.502,4568.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
59267,59567,59567,-112095.0,-184346,72251.0,72263.88,72270.55,59567,59867,59867,37011.0,-69585,106596.0,106600.8,106615.2,59867,60167,60167,-191446.8,-240987,49540.25,49534.19,49535.66,0,0,4568.428,4568.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
60284,60584,60584,-112086.0,-184346,72260.0,72262.19,72268.89,60584,60884,60884,37011.5,-69585,106596.5,106600.1,106611.6,60884,61184,61184,-191476.8,-240987,49510.25,49529.38,49535.29,0,0,4568.316,4568.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
61303,61603,61603,-112111.8,-184346,72234.25,72254.69,72267.23,61603,61903,61903,37023.75,-69585,106608.8,106600.2,106608.8,61903,62203,62203,-191462.8,-240987,49524.25,49529.31,49533.82,0,0,4568.196,4568.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
62321,62621,62621,-112110.5,-184346,72235.5,72245.19,72264.11,62621,62921,62921,37030.5,-69585,106615.5,106604.2,106606.6,62921,63221,63221,-191479.0,-240987,49508.0,49520.69,49532.7,0,0,4568.069,4568.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
63338,63638,63638,-112101.8,-184346,72244.25,72243.5,72259.41,63638,63938,63938,37028.5,-69585,106613.5,106608.6,106606.0,63938,64238,64238,-191485.5,-240987,49501.5,49511.0,49529.72,0,0,4567.903,4568.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
64357,64657,64657,-112079.0,-184346,72267.0,72245.25,72255.45,64657,64957,64957,37018.75,-69585,106603.8,106610.4,106606.7,64957,65257,65257,-191471.0,-240987,49516.0,49512.44,49525.07,0,0,4567.744,4568.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
65374,65674,65674,-111988.0,-184346,72358.0,72276.19,72252.92,65674,65974,65974,37027.0,-69585,106612.0,106611.2,106607.6,65974,66274,66274,-191470.5,-240987,49516.5,49510.5,49521.93,0,0,4567.649,4567.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
66391,66691,66691,-112081.3,-184346,72264.75,72283.5,72258.7,66691,66991,66991,37033.25,-69585,106618.3,106611.9,106608.5,66991,67291,67291,-191495.8,-240987,49491.25,49506.31,49519.09,0,0,4567.726,4568.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
