tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
89247,89547,89547,-170490.0,-184351,13861.0,13860.69,13858.06,89547,89847,89847,-47229.5,-69634,22404.5,22420.06,22416.17,89847,90147,90147,-231420.0,-240949,9529.0,9533.5,9538.392,0,0,916.2525,916,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
90263,90563,90563,-170462.0,-184351,13889.0,13868.25,13858.71,90563,90863,90863,-47220.75,-69634,22413.25,22414.88,22417.14,90863,91163,91163,-231439.0,-240949,9510.0,9525.188,9537.176,0,0,916.2606,916,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
91280,91580,91580,-170489.0,-184351,13862.0,13869.56,13861.08,91580,91880,91880,-47238.0,-69634,22396.0,22410.25,22416.58,91880,92180,92180,-231416.5,-240949,9532.5,9528.625,9534.196,0,0,916.2371,916,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
92299,92599,92599,-170492.5,-184351,13858.5,13867.63,13863.19,92599,92899,92899,-47223.5,-69634,22410.5,22406.06,22415.0,92899,93199,93199,-231404.5,-240949,9544.5,9529.0,9532.812,0,0,916.2202,916,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
93315,93615,93615,-170483.5,-184351,13867.5,13869.25,13864.29,93615,93915,93915,-47237.25,-69634,22396.75,22404.13,22412.78,93915,94215,94215,-231398.0,-240949,9551.0,9534.5,9531.864,0,0,916.1788,916,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
94332,94632,94632,-170510.5,-184351,13840.5,13857.13,13865.53,94632,94932,94932,-47212.25,-69634,22421.75,22406.25,22410.63,94932,95232,95232,-231423.3,-240949,9525.75,9538.438,9532.52,0,0,916.1735,916,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
95350,95650,95650,-170509.3,-184351,13841.75,13852.06,13863.44,95650,95950,95950,-47216.5,-69634,22417.5,22411.63,22409.54,95950,96250,96250,-231408.3,-240949,9540.75,9540.5,9533.99,0,0,916.1394,916,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
96367,96667,96667,-170492.3,-184351,13858.75,13852.13,13860.61,96667,96967,96967,-47220.5,-69634,22413.5,22412.38,22410.06,96967,97267,97267,-231399.3,-240949,9549.75,9541.813,9535.608,0,0,916.1256,916,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
97386,97686,97686,-170512.0,-184351,13839.0,13845.0,13858.5,97686,97986,97986,-47217.25,-69634,22416.75,22417.38,22410.64,97986,98286,98286,-231413.8,-240949,9535.25,9537.875,9537.15,0,0,916.1258,916,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
98403,98703,98703,-170485.8,-184351,13865.25,13851.19,13855.15,98703,99003,99003,-47234.0,-69634,22400.0,22411.94,22412.31,99003,99303,99303,-231431.0,-240949,9518.0,9535.938,9537.331,0,0,916.0959,916,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
99420,99720,99720,-170485.0,-184351,13866.0,13857.25,13854.16,99720,100020,100020,-47192.0,-69634,22442.0,22418.06,22412.22,100020,100320,100320,-231418.0,-240949,9531.0,9533.5,9536.984,0,0,916.0673,916,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
100443,100743,100743,-170512.5,-184351,13838.5,13852.19,13854.93,100743,101043,101043,-47236.5,-69634,22397.5,22414.06,22413.67,101043,101343,101343,-231412.3,-240949,9536.75,9530.25,9536.118,0,0,916.0944,916,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
101461,101761,101761,-170492.8,-184351,13858.25,13857.0,13854.25,101761,102061,102061,-47203.0,-69634,22431.0,22417.63,22413.77,102061,102361,102361,-231404.0,-240949,9545.0,9532.688,9534.66,0,0,916.0536,916,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
102478,102778,102778,-170502.8,-184351,13848.25,13852.75,13854.93,102778,103078,103078,-47221.75,-69634,22412.25,22420.69,22414.73,103078,103378,103378,-231418.5,-240949,9530.5,9535.813,9534.17,0,0,916.0765,916,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
103497,103797,103797,-170484.5,-184351,13866.5,13852.88,13854.39,103797,104097,104097,-47192.0,-69634,22442.0,22420.69,22416.21,104097,104397,104397,-231395.0,-240949,9554.0,9541.563,9534.578,0,0,916.1036,916,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
