tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
8595223,8595523,8595523,-209290.5,-214032,4741.5,4741.5,4741.5,8595523,8595823,8595823,82057.5,86989,-4931.5,-4931.5,-4931.5,8595823,8596123,8596123,54629.75,54499,130.75,164.875,176.25,0,0,196.985,197.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8596241,8596541,8596541,-209278.0,-214032,4754.0,4744.625,4741.5,8596541,8596841,8596841,82105.5,86989,-4883.5,-4919.5,-4931.5,8596841,8597141,8597141,54619.0,54499,120.0,150.8125,173.423,0,0,196.9285,197.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8597258,8597558,8597558,-209262.0,-214032,4770.0,4751.75,4742.277,8597558,8597858,8597858,82073.75,86989,-4915.25,-4915.438,-4928.518,8597858,8598158,8598158,54638.5,54499,139.5,141.625,167.8038,0,0,196.772,197.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8598280,8598580,8598580,-209293.8,-214032,4738.25,4750.938,4744.631,8598580,8598880,8598880,82101.75,86989,-4887.25,-4904.375,-4925.268,8598880,8599180,8599180,54629.0,54499,130.0,130.0625,161.2978,0,0,196.6239,196.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8599299,8599599,8599599,-209295.5,-214032,4736.5,4749.688,4746.199,8599599,8599899,8599899,82088.0,86989,-4901.0,-4896.75,-4920.075,8599899,8600199,8600199,54635.0,54499,136.0,131.375,153.5351,0,0,196.3962,196.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8600316,8600616,8600616,-209287.0,-214032,4745.0,4747.438,4747.066,8600616,8600916,8600916,82087.0,86989,-4902.0,-4901.375,-4914.278,8600916,8601216,8601216,54625.75,54499,126.75,133.0625,148.0278,0,0,196.1874,196.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8601334,8601634,8601634,-209287.3,-214032,4744.75,4741.125,4747.158,8601634,8601934,8601934,82071.5,86989,-4917.5,-4901.938,-4911.072,8601934,8602234,8602234,54625.0,54499,126.0,129.6875,144.3086,0,0,196.0508,196.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8602352,8602652,8602652,-209289.3,-214032,4742.75,4742.25,4745.659,8602652,8602952,8602952,82086.5,86989,-4902.5,-4905.75,-4908.802,8602952,8603252,8603252,54638.0,54499,139.0,131.9375,140.6749,0,0,195.9027,196.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8603369,8603669,8603669,-209269.5,-214032,4762.5,4748.75,4744.812,8603669,8603969,8603969,82063.0,86989,-4926.0,-4912.0,-4908.043,8603969,8604269,8604269,54640.75,54499,141.75,133.375,138.5035,0,0,195.8272,196.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8604388,8604688,8604688,-209306.8,-214032,4725.25,4743.813,4745.791,8604688,8604988,8604988,82084.25,86989,-4904.75,-4912.688,-4909.027,8604988,8605288,8605288,54630.75,54499,131.75,134.625,137.2289,0,0,195.8409,196.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8605407,8605707,8605707,-209288.5,-214032,4743.5,4743.5,4745.299,8605707,8606007,8606007,82082.75,86989,-4906.25,-4909.875,-4909.937,8606007,8606307,8606307,54645.5,54499,146.5,139.75,136.5818,0,0,195.8363,196.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8606426,8606726,8606726,-209280.5,-214032,4751.5,4745.688,4744.852,8606726,8607026,8607028,82090.75,86989,-4898.25,-4908.813,-4909.921,8607028,8607328,8607328,54619.0,54499,120.0,135.0,137.3692,0,0,195.8428,196.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8607446,8607746,8607746,-209290.5,-214032,4741.5,4740.438,4745.06,8607746,8608046,8608046,82098.5,86989,-4890.5,-4899.938,-4909.646,8608046,8608346,8608346,54641.5,54499,142.5,135.1875,136.7804,0,0,195.8297,196.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8608464,8608764,8608764,-209290.8,-214032,4741.25,4744.438,4743.911,8608764,8609064,8609064,82104.0,86989,-4885.0,-4895.0,-4907.233,8609064,8609364,8609364,54645.0,54499,146.0,138.75,136.3845,0,0,195.7506,196.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
8609483,8609783,8609783,-209293.8,-214032,4738.25,4743.125,4744.042,8609783,8610083,8610083,82095.0,86989,-4894.0,-4891.938,-4904.193,8610083,8610383,8610383,54618.5,54499,119.5,132.0,136.9724,0,0,195.7042,196.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
