tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
84719,85019,85019,-111311.5,-184346,73034.5,73020.06,73015.25,85019,85319,85319,38473.5,-69585,108058.5,108065.3,108067.5,85319,85619,85619,-194768.3,-240987,46218.75,46216.69,46218.85,0,0,4546.032,4546,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
85740,86040,86040,-111338.3,-184346,73007.75,73018.19,73016.45,86040,86340,86340,38473.0,-69585,108058.0,108062.9,108066.9,86340,86640,86640,-194764.8,-240987,46222.25,46217.38,46218.31,0,0,4546.034,4546,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
86757,87057,87057,-111357.8,-184346,72988.25,73011.44,73016.88,87057,87357,87357,38479.0,-69585,108064.0,108062.0,108065.9,87357,87657,87657,-194762.5,-240987,46224.5,46218.63,46218.08,0,0,4546.018,4546,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
87774,88074,88074,-111315.0,-184346,73031.0,73015.38,73015.53,88074,88374,88374,38495.25,-69585,108080.3,108065.2,108065.0,88374,88674,88674,-194779.8,-240987,46207.25,46218.19,46218.22,0,0,4545.975,4546,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
88791,89091,89091,-111340.0,-184346,73006.0,73008.25,73015.49,89091,89391,89391,38493.5,-69585,108078.5,108070.2,108065.0,89391,89691,89691,-194769.8,-240987,46217.25,46217.81,46218.21,0,0,4545.975,4546,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
89808,90108,90108,-111339.8,-184346,73006.25,73007.88,73013.7,90108,90408,90408,38478.0,-69585,108063.0,108071.4,108066.3,90408,90708,90709,-194795.0,-240987,46192.0,46210.25,46218.11,0,0,4545.962,4546,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
90826,91126,91126,-111347.3,-184346,72998.75,73010.5,73012.25,91126,91426,91426,38501.75,-69585,108086.8,108077.1,108067.6,91426,91726,91726,-194769.0,-240987,46218.0,46208.63,46216.16,0,0,4545.92,4546,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
91843,92143,92143,-111345.5,-184346,73000.5,73002.88,73011.81,92143,92443,92443,38478.25,-69585,108063.3,108072.9,108070.0,92443,92743,92743,-194790.3,-240987,46196.75,46206.0,46214.29,0,0,4545.921,4546,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
92860,93160,93160,-111336.3,-184346,73009.75,73003.81,73009.59,93160,93460,93460,38512.25,-69585,108097.3,108077.6,108070.7,93460,93760,93760,-194779.8,-240987,46207.25,46203.5,46212.23,0,0,4545.85,4546,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
93880,94180,94180,-111314.0,-184346,73032.0,73010.25,73008.16,94180,94480,94480,38478.0,-69585,108063.0,108077.6,108072.4,94480,94780,94780,-194762.3,-240987,46224.75,46211.69,46210.06,0,0,4545.812,4546,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
94898,95198,95200,-111344.3,-184346,73001.75,73011.0,73008.68,95200,95500,95500,38486.0,-69585,108071.0,108073.6,108073.7,95500,95800,95800,-194759.8,-240987,46227.25,46214.0,46210.47,0,0,4545.856,4546,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
95917,96217,96217,-111347.8,-184346,72998.25,73010.44,73009.26,96217,96517,96517,38511.75,-69585,108096.8,108082.0,108073.7,96517,96817,96817,-194779.3,-240987,46207.75,46216.75,46211.35,0,0,4545.885,4546,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
96937,97237,97237,-111328.0,-184346,73018.0,73012.5,73009.55,97237,97537,97537,38470.25,-69585,108055.3,108071.5,108075.7,97537,97837,97837,-194762.8,-240987,46224.25,46221.0,46212.69,0,0,4545.959,4546,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
97954,98254,98254,-111318.3,-184346,73027.75,73011.44,73010.29,98254,98554,98554,38480.75,-69585,108065.8,108072.2,108074.7,98554,98854,98854,-194754.5,-240987,46232.5,46222.94,46214.76,0,0,4545.994,4546,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
98974,99274,99274,-111328.0,-184346,73018.0,73015.5,73010.58,99274,99574,99574,38474.5,-69585,108059.5,108069.3,108074.1,99574,99874,99874,-194759.8,-240987,46227.25,46222.94,46216.79,0,0,4546.029,4546,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
