tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
170325,170625,170625,-219741.8,-215956,-3785.75,-3785.75,-3785.75,170625,170925,170925,80662.75,91965,-11302.25,-11302.25,-11302.25,170925,171225,171225,38838.0,53545,-14707.0,-14713.38,-14715.5,0,0,596.07,596.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
171343,171643,171643,-219758.3,-215956,-3802.25,-3789.875,-3785.75,171643,171943,171943,80664.5,91965,-11300.5,-11301.81,-11302.25,171943,172243,172243,38831.5,53545,-14713.5,-14712.88,-14714.97,0,0,596.0594,596.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
172361,172661,172661,-219710.5,-215956,-3754.5,-3782.063,-3786.775,172661,172961,172961,80656.75,91965,-11308.25,-11303.31,-11302.14,172961,173261,173261,38823.75,53545,-14721.25,-14714.31,-14714.45,0,0,596.0673,596.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
173380,173680,173680,-219731.8,-215956,-3775.75,-3779.563,-3785.604,173680,173980,173980,80671.25,91965,-11293.75,-11301.19,-11302.43,173980,174280,174280,38818.5,53545,-14726.5,-14717.06,-14714.42,0,0,596.0491,596.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
174400,174700,174700,-219725.8,-215956,-3769.75,-3775.563,-3784.103,174700,175000,175000,80691.75,91965,-11273.25,-11293.94,-11302.12,175000,175300,175300,38826.0,53545,-14719.0,-14720.06,-14715.08,0,0,596.026,596.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
175419,175719,175719,-219741.8,-215956,-3785.75,-3771.438,-3781.98,175719,176019,176019,80696.25,91965,-11268.75,-11286.0,-11300.09,176019,176319,176319,38811.5,53545,-14733.5,-14725.06,-14716.31,0,0,595.9677,596.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
176437,176737,176737,-219719.5,-215956,-3763.5,-3773.688,-3779.36,176737,177037,177037,80672.75,91965,-11292.25,-11282.0,-11296.59,177037,177337,177337,38827.0,53545,-14718.0,-14724.25,-14718.49,0,0,595.8887,596.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
177457,177757,177757,-219725.5,-215956,-3769.5,-3772.125,-3777.95,177757,178057,178057,80690.75,91965,-11274.25,-11277.13,-11292.96,178057,178357,178357,38806.75,53545,-14738.25,-14727.19,-14719.92,0,0,595.8167,596.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
178475,178775,178775,-219716.3,-215956,-3760.25,-3769.75,-3776.503,178775,179075,179075,80683.25,91965,-11281.75,-11279.25,-11289.03,179075,179375,179375,38820.25,53545,-14724.75,-14728.63,-14721.73,0,0,595.7452,596.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
179494,179794,179794,-219742.5,-215956,-3786.5,-3769.938,-3774.824,179794,180094,180094,80653.25,91965,-11311.75,-11290.0,-11286.6,180094,180394,180394,38805.5,53545,-14739.5,-14730.13,-14723.44,0,0,595.6973,595.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
180515,180815,180815,-219752.3,-215956,-3796.25,-3778.125,-3773.61,180815,181115,181115,80696.0,91965,-11269.0,-11284.19,-11287.44,181115,181415,181415,38802.25,53545,-14742.75,-14736.31,-14725.1,0,0,595.7231,596.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
181533,181833,181833,-219728.5,-215956,-3772.5,-3778.875,-3774.732,181833,182133,182133,80730.0,91965,-11235.0,-11274.38,-11286.63,182133,182433,182433,38805.75,53545,-14739.25,-14736.56,-14727.89,0,0,595.7851,596.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
182553,182853,182853,-219731.5,-215956,-3775.5,-3782.688,-3775.762,182853,183153,183153,80691.25,91965,-11273.75,-11272.38,-11283.59,183153,183453,183453,38811.75,53545,-14733.25,-14738.69,-14730.04,0,0,595.7879,596.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
183572,183872,183872,-219723.3,-215956,-3767.25,-3777.875,-3777.483,183872,184172,184172,80679.5,91965,-11285.5,-11265.81,-11280.8,184172,184472,184472,38807.5,53545,-14737.5,-14738.19,-14732.19,0,0,595.8096,596.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
184590,184890,184890,-219709.3,-215956,-3753.25,-3767.125,-3777.581,184890,185190,185190,80670.5,91965,-11294.5,-11272.19,-11277.08,185190,185490,185490,38814.0,53545,-14731.0,-14735.25,-14733.68,0,0,595.7668,596.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
