tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
27700,28000,28000,-110921.8,-184346,73424.25,73415.06,73447.73,28000,28300,28300,37706.5,-69585,107291.5,107283.6,107282.5,28300,28600,28600,-193661.0,-240987,47326.0,47300.56,47309.96,0,0,4560.804,4561.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
28717,29017,29017,-110920.3,-184346,73425.75,73406.69,73439.62,29017,29317,29319,37699.75,-69585,107284.8,107285.4,107282.8,29319,29619,29619,-193649.3,-240987,47337.75,47309.63,47307.62,0,0,4560.601,4560.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
29737,30037,30037,-110943.3,-184346,73402.75,73408.88,73431.44,30037,30337,30337,37688.25,-69585,107273.3,107285.0,107283.4,30337,30637,30637,-193657.3,-240987,47329.75,47324.94,47308.12,0,0,4560.46,4560.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
30755,31055,31055,-110943.0,-184346,73403.0,73413.94,73425.83,31055,31355,31355,37721.0,-69585,107306.0,107288.9,107283.8,31355,31655,31655,-193667.5,-240987,47319.5,47328.25,47312.3,0,0,4560.439,4560.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
31772,32072,32072,-110940.8,-184346,73405.25,73409.19,73422.88,32072,32372,32372,37705.25,-69585,107290.3,107288.6,107285.1,32372,32672,32672,-193654.5,-240987,47332.5,47329.88,47316.27,0,0,4560.485,4560.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
32790,33090,33090,-110936.5,-184346,73409.5,73405.13,73419.48,33090,33390,33390,37719.5,-69585,107304.5,107293.5,107286.0,33390,33690,33692,-193682.0,-240987,47305.0,47321.69,47319.65,0,0,4560.502,4560.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
33809,34109,34109,-110918.8,-184346,73427.25,73411.25,73415.91,34109,34409,34409,37712.25,-69585,107297.3,107299.5,107287.8,34409,34709,34709,-193689.0,-240987,47298.0,47313.75,47320.16,0,0,4560.478,4560.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
34827,35127,35127,-110942.5,-184346,73403.5,73411.38,73414.76,35127,35427,35427,37719.25,-69585,107304.3,107299.1,107290.7,35427,35727,35727,-193648.0,-240987,47339.0,47318.63,47318.57,0,0,4560.481,4560.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
35844,36144,36144,-110928.5,-184346,73417.5,73414.44,73413.92,36144,36444,36444,37723.0,-69585,107308.0,107303.5,107292.8,36444,36744,36744,-193670.8,-240987,47316.25,47314.56,47318.58,0,0,4560.506,4560.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
36863,37163,37163,-110912.0,-184346,73434.0,73420.56,73414.05,37163,37463,37463,37707.75,-69585,107292.8,107300.6,107295.5,37463,37763,37763,-193648.8,-240987,47338.25,47322.88,47317.58,0,0,4560.542,4560.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
37880,38180,38180,-110958.0,-184346,73388.0,73410.75,73415.66,38180,38480,38480,37700.5,-69585,107285.5,107297.6,107296.7,38480,38780,38780,-193656.0,-240987,47331.0,47331.13,47318.9,0,0,4560.625,4560.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
38897,39197,39197,-110937.0,-184346,73409.0,73412.13,73414.45,39197,39497,39497,37705.5,-69585,107290.5,107294.2,107297.0,39497,39797,39797,-193659.5,-240987,47327.5,47328.25,47321.94,0,0,4560.667,4560.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
39919,40219,40219,-110930.5,-184346,73415.5,73411.63,73413.87,40219,40519,40519,37698.75,-69585,107283.8,107288.1,107296.3,40519,40819,40819,-193669.3,-240987,47317.75,47328.63,47323.51,0,0,4560.672,4560.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
40937,41237,41237,-110937.8,-184346,73408.25,73405.19,73413.31,41237,41537,41537,37716.25,-69585,107301.3,107290.3,107294.2,41537,41837,41837,-193661.5,-240987,47325.5,47325.44,47324.78,0,0,4560.647,4560.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
41955,42255,42255,-110945.8,-184346,73400.25,73408.25,73411.3,42255,42555,42555,37683.0,-69585,107268.0,107285.9,107293.3,42555,42855,42855,-193681.5,-240987,47305.5,47319.06,47324.95,0,0,4560.59,4560.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
