tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
57315,57615,57615,-205830.8,-215956,10125.25,10125.25,10125.25,57615,57915,57915,90332.5,91965,-1632.5,-1632.5,-1632.5,57915,58215,58215,42500.75,53545,-11044.25,-11044.25,-11044.25,0,0,456.04,456.0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,True,True,False
58333,58633,58633,-205121.8,-215956,10834.25,10834.25,10834.25,58633,58933,58933,90307.25,91965,-1657.75,-1657.75,-1657.75,58933,59233,59233,42525.75,53545,-11019.25,-11019.25,-11019.25,0,0,470.225,470.0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,True,True,False
59350,59650,59650,-205110.0,-215956,10846.0,10846.0,10846.0,59650,59950,59950,90341.5,91965,-1623.5,-1649.188,-1657.75,59950,60250,60250,42512.5,53545,-11032.5,-11022.56,-11019.25,0,0,470.46,470.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
60366,60666,60666,-205138.3,-215956,10817.75,10838.94,10846.0,60666,60966,60966,90330.0,91965,-1635.0,-1643.5,-1655.622,60966,61266,61266,42513.25,53545,-11031.75,-11025.69,-11020.07,0,0,470.4339,470.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
61385,61685,61685,-205124.5,-215956,10831.5,10835.31,10844.25,61685,61985,61985,90319.5,91965,-1645.5,-1640.438,-1652.609,61985,62285,62285,42510.25,53545,-11034.75,-11029.56,-11021.47,0,0,470.3665,470.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
62402,62702,62702,-205138.5,-215956,10817.5,10828.19,10842.03,62702,63002,63002,90331.0,91965,-1634.0,-1634.5,-1649.584,63002,63302,63302,42515.75,53545,-11029.25,-11032.06,-11023.48,0,0,470.3018,470.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
63419,63719,63719,-205146.0,-215956,10810.0,10819.19,10838.59,63719,64019,64019,90322.75,91965,-1642.25,-1639.188,-1645.836,64019,64319,64319,42510.5,53545,-11034.5,-11032.56,-11025.61,0,0,470.2007,470.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
64436,64736,64736,-205108.5,-215956,10847.5,10826.63,10833.77,64736,65036,65036,90325.5,91965,-1639.5,-1640.313,-1644.183,65036,65336,65336,42532.5,53545,-11012.5,-11027.75,-11027.34,0,0,470.1058,470.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
65453,65753,65753,-205122.3,-215956,10833.75,10827.19,10831.99,65753,66053,66053,90306.25,91965,-1658.75,-1643.625,-1643.221,66053,66353,66353,42517.5,53545,-11027.5,-11025.94,-11027.44,0,0,470.0531,470.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
66471,66771,66771,-205152.3,-215956,10803.75,10823.75,10830.8,66771,67071,67071,90325.0,91965,-1640.0,-1645.125,-1643.322,67071,67371,67371,42509.25,53545,-11035.75,-11027.56,-11027.07,0,0,470.0237,470.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
67488,67788,67788,-205126.3,-215956,10829.75,10828.69,10829.05,67788,68088,68088,90316.0,91965,-1649.0,-1646.813,-1643.77,68088,68388,68388,42506.0,53545,-11039.0,-11028.69,-11027.19,0,0,470.0002,470.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
68505,68805,68805,-205144.3,-215956,10811.75,10819.75,10828.96,68805,69105,69105,90328.25,91965,-1636.75,-1646.125,-1644.526,69105,69405,69405,42542.25,53545,-11002.75,-11026.25,-11027.56,0,0,470.0209,470.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
69525,69825,69825,-205108.5,-215956,10847.5,10823.19,10826.67,69825,70125,70125,90331.25,91965,-1633.75,-1639.875,-1644.923,70125,70425,70425,42491.75,53545,-11053.25,-11032.69,-11027.24,0,0,469.9767,470.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
70543,70843,70843,-205124.0,-215956,10832.0,10830.25,10825.8,70843,71143,71143,90323.75,91965,-1641.25,-1640.188,-1643.669,71143,71443,71443,42537.75,53545,-11007.25,-11025.56,-11028.59,0,0,469.9613,470.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
71563,71863,71863,-205120.5,-215956,10835.5,10831.69,10826.91,71863,72163,72163,90318.25,91965,-1646.75,-1639.625,-1642.804,72163,72463,72463,42500.25,53545,-11044.75,-11027.0,-11027.84,0,0,469.951,470.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
