tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
5299396,5299696,5299696,-181744.8,-181785,40.25,36.75,27.85427,5299696,5299996,5299996,-67227.25,-67254,26.75,12.1875,12.3839,5299996,5300296,5300296,-216549.0,-216482,-67.0,-62.375,-57.75481,0,0,1.95986,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
5300413,5300713,5300713,-181780.8,-181785,4.25,28.8125,30.06506,5300713,5301013,5301013,-67246.0,-67254,8.0,9.5625,12.33509,5301013,5301313,5301313,-216514.5,-216482,-32.5,-56.6875,-58.90303,0,0,2.026064,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
5301434,5301734,5301734,-181773.5,-181785,11.5,26.875,29.75377,5301734,5302034,5302034,-67249.25,-67254,4.75,8.8125,11.64604,5302034,5302334,5302334,-216503.3,-216482,-21.25,-47.25,-58.35242,0,0,1.995045,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
5302452,5302752,5302753,-181754.5,-181785,30.5,21.625,29.03833,5302753,5303053,5303053,-67194.5,-67254,59.5,24.75,10.94184,5303053,5303353,5303353,-216507.5,-216482,-25.5,-36.5625,-55.59322,0,0,1.911468,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
5303471,5303771,5303771,-181755.8,-181785,29.25,18.875,27.19595,5303771,5304071,5304071,-67214.5,-67254,39.5,27.9375,14.37348,5304071,5304371,5304371,-216540.8,-216482,-58.75,-34.5,-50.86366,0,0,1.848662,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
5304489,5304789,5304789,-181730.5,-181785,54.5,31.4375,25.12801,5304789,5305089,5305089,-67242.0,-67254,12.0,28.9375,17.74445,5305089,5305389,5305389,-216515.3,-216482,-33.25,-34.6875,-46.79692,0,0,1.793387,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
5305506,5305806,5305806,-181709.5,-181785,75.5,47.4375,26.69606,5305806,5306106,5306106,-67210.75,-67254,43.25,38.5625,20.52618,5306106,5306406,5306406,-216501.0,-216482,-19.0,-34.125,-43.78745,0,0,1.820194,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
5306523,5306823,5306823,-181731.8,-181785,53.25,53.125,31.85078,5306823,5307123,5307123,-67238.75,-67254,15.25,27.5,25.00861,5307123,5307423,5307423,-216517.5,-216482,-35.5,-36.625,-41.38612,0,0,1.96491,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
5307541,5307841,5307841,-181710.0,-181785,75.0,64.5625,37.13791,5307841,5308141,5308141,-67237.0,-67254,17.0,21.875,25.62778,5308141,5308441,5308441,-216495.0,-216482,-13.0,-25.1875,-40.20287,0,0,2.059371,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
5308557,5308857,5308857,-181762.5,-181785,22.5,56.5625,43.95354,5308857,5309157,5309157,-67255.75,-67254,-1.75,18.4375,24.69513,5309157,5309457,5309457,-216519.3,-216482,-37.25,-26.1875,-36.47121,0,0,2.102397,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
5309576,5309876,5309876,-181821.3,-181785,-36.25,28.625,47.08715,5309876,5310176,5310176,-67294.5,-67254,-40.5,-2.5,23.13997,5310176,5310476,5310476,-216515.8,-216482,-33.75,-29.875,-33.91547,0,0,2.082852,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
5310594,5310894,5310894,-181823.0,-181785,-38.0,5.8125,42.49889,5310894,5311194,5311194,-67282.25,-67254,-28.25,-13.375,16.76785,5311194,5311494,5311494,-216522.8,-216482,-40.75,-31.1875,-32.91132,0,0,1.843561,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
5311612,5311912,5311912,-181875.0,-181785,-90.0,-35.4375,33.38149,5311912,5312212,5312212,-67296.0,-67254,-42.0,-28.125,9.27667,5312212,5312512,5312512,-216548.0,-216482,-66.0,-44.4375,-32.48291,0,0,1.502821,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
5312631,5312931,5312931,-181827.5,-181785,-42.5,-51.6875,16.27841,5312931,5313231,5313231,-67265.0,-67254,-11.0,-30.4375,-0.018495,5313231,5313531,5313531,-216540.3,-216482,-58.25,-49.6875,-35.4539,0,0,1.035016,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
5313649,5313949,5313949,-181839.8,-181785,-54.75,-56.3125,-0.612664,5313949,5314249,5314249,-67320.25,-67254,-66.25,-36.875,-7.578309,5314249,5314549,5314549,-216543.8,-216482,-61.75,-56.6875,-38.99127,0,0,0.943645,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
