tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
112294,112594,112594,-151411.3,-184294,32882.75,32898.69,32904.0,112594,112894,112894,-2726.5,-69528,66801.5,66795.69,66793.75,112894,113194,113194,-204740.5,-240859,36118.5,36116.13,36120.76,0,0,2716.37,2716.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
113312,113612,113612,-151414.5,-184294,32879.5,32892.56,32902.68,113612,113912,113912,-2732.75,-69528,66795.25,66796.06,66794.23,113912,114212,114212,-204770.8,-240859,36088.25,36107.69,36119.61,0,0,2716.33,2716.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
114332,114632,114632,-151426.8,-184294,32867.25,32883.38,32900.16,114632,114932,114932,-2742.5,-69528,66785.5,66794.0,66794.69,114932,115232,115232,-204746.8,-240859,36112.25,36105.25,36116.64,0,0,2716.23,2716.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
115350,115650,115650,-151414.8,-184294,32879.25,32877.19,32895.99,115650,115950,115950,-2748.0,-69528,66780.0,66790.56,66794.52,115950,116250,116250,-204748.8,-240859,36110.25,36107.31,36113.81,0,0,2716.086,2716.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
116368,116668,116668,-151414.8,-184294,32879.25,32876.31,32891.32,116668,116968,116968,-2732.75,-69528,66795.25,66789.0,66793.53,116968,117268,117268,-204771.8,-240859,36087.25,36099.5,36112.2,0,0,2715.941,2716.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
117391,117691,117691,-151385.8,-184294,32908.25,32883.5,32887.59,117691,117991,117991,-2766.5,-69528,66761.5,66780.56,66792.41,117991,118291,118291,-204754.5,-240859,36104.5,36103.56,36109.04,0,0,2715.781,2716.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
118409,118709,118709,-151405.5,-184294,32888.5,32888.81,32886.57,118709,119009,119009,-2753.25,-69528,66774.75,66777.88,66789.46,119009,119309,119309,-204769.5,-240859,36089.5,36097.88,36107.68,0,0,2715.674,2715.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
119428,119728,119728,-151428.0,-184294,32866.0,32885.5,32887.13,119728,120028,120028,-2735.5,-69528,66792.5,66781.0,66786.59,120028,120328,120328,-204798.0,-240859,36061.0,36085.56,36105.25,0,0,2715.579,2715.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
120445,120745,120745,-151400.0,-184294,32894.0,32889.19,32886.73,120745,121045,121045,-2747.5,-69528,66780.5,66777.31,66785.2,121045,121345,121345,-204771.3,-240859,36087.75,36085.69,36100.36,0,0,2715.446,2715.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
121463,121763,121763,-151392.8,-184294,32901.25,32887.44,32887.34,121763,122063,122063,-2759.5,-69528,66768.5,66779.06,66783.23,122063,122363,122363,-204782.8,-240859,36076.25,36078.63,36096.71,0,0,2715.346,2715.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
122483,122783,122783,-151400.8,-184294,32893.25,32888.63,32887.36,122783,123083,123083,-2719.0,-69528,66809.0,66787.63,66782.2,123083,123383,123383,-204788.3,-240859,36070.75,36073.94,36092.21,0,0,2715.236,2715.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
123501,123801,123801,-151411.3,-184294,32882.75,32892.81,32887.68,123801,124101,124101,-2744.75,-69528,66783.25,66785.31,66783.55,124101,124401,124402,-204774.0,-240859,36085.0,36079.94,36087.67,0,0,2715.178,2715.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
124520,124820,124820,-151400.5,-184294,32893.5,32892.69,32888.95,124820,125120,125120,-2730.5,-69528,66797.5,66789.56,66783.98,125120,125420,125420,-204771.0,-240859,36088.0,36080.0,36085.75,0,0,2715.174,2715.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
125537,125837,125837,-151424.5,-184294,32869.5,32884.75,32889.88,125837,126137,126137,-2737.0,-69528,66791.0,66795.19,66785.37,126137,126437,126437,-204757.5,-240859,36101.5,36086.31,36084.32,0,0,2715.191,2715.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
126555,126855,126855,-151382.3,-184294,32911.75,32889.38,32888.61,126855,127155,127155,-2734.75,-69528,66793.25,66791.25,66787.8,127155,127455,127455,-204781.0,-240859,36078.0,36088.13,36084.82,0,0,2715.225,2715.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
