tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
119405,119705,119705,-213685.0,-215956,2271.0,2271.0,2271.0,119705,120005,120005,74574.75,91965,-17390.25,-17390.25,-17390.25,120005,120305,120305,50558.25,53545,-2986.75,-2981.5,-2979.75,0,0,452.82,453,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
120426,120726,120726,-213669.3,-215956,2286.75,2274.938,2271.0,120726,121026,121026,74578.0,91965,-17387.0,-17389.44,-17390.25,121026,121326,121326,50585.0,53545,-2960.0,-2976.563,-2980.185,0,0,452.8287,453,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
121443,121743,121743,-213649.8,-215956,2306.25,2283.75,2271.979,121743,122043,122043,74582.5,91965,-17382.5,-17387.5,-17390.05,122043,122343,122343,50562.75,53545,-2982.25,-2977.188,-2979.285,0,0,452.8263,453,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
122461,122761,122761,-213648.5,-215956,2307.5,2292.875,2274.904,122761,123061,123061,74606.25,91965,-17358.75,-17379.63,-17389.42,123061,123361,123361,50548.75,53545,-2996.25,-2981.313,-2978.764,0,0,452.8617,453,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
123479,123779,123779,-213670.5,-215956,2285.5,2296.5,2279.37,123779,124079,124079,74601.0,91965,-17364.0,-17373.06,-17386.98,124079,124379,124379,50551.75,53545,-2993.25,-2982.938,-2979.397,0,0,452.915,453,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
124496,124796,124796,-213662.0,-215956,2294.0,2298.313,2283.627,124796,125096,125096,74574.5,91965,-17390.5,-17373.94,-17383.52,125096,125396,125396,50592.25,53545,-2952.75,-2981.125,-2980.277,0,0,452.9485,453,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
125516,125816,125816,-213655.3,-215956,2300.75,2296.938,2287.277,125816,126116,126116,74559.0,91965,-17406.0,-17379.81,-17381.14,126116,126416,126416,50549.75,53545,-2995.25,-2984.375,-2980.488,0,0,452.9781,453,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
126535,126835,126835,-213661.0,-215956,2295.0,2293.813,2289.678,126835,127135,127135,74563.25,91965,-17401.75,-17390.56,-17380.81,127135,127435,127435,50569.25,53545,-2975.75,-2979.25,-2981.454,0,0,453.0388,453,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
127553,127853,127853,-213689.3,-215956,2266.75,2289.125,2290.706,127853,128153,128153,74591.75,91965,-17373.25,-17392.88,-17383.23,128153,128453,128453,50567.75,53545,-2977.25,-2975.25,-2980.906,0,0,453.0969,453,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
128573,128873,128873,-213678.3,-215956,2277.75,2285.063,2290.313,128873,129173,129173,74591.75,91965,-17373.25,-17388.56,-17385.63,129173,129473,129473,50553.25,53545,-2991.75,-2985.0,-2979.5,0,0,453.1089,453,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
129592,129892,129892,-213678.0,-215956,2278.0,2279.375,2289.008,129892,130192,130192,74590.75,91965,-17374.25,-17380.63,-17386.36,130192,130492,130492,50588.25,53545,-2956.75,-2975.375,-2980.867,0,0,453.1247,453,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
130610,130910,130910,-213668.8,-215956,2287.25,2277.438,2286.614,130910,131210,131210,74584.5,91965,-17380.5,-17375.31,-17384.93,131210,131510,131510,50572.25,53545,-2972.75,-2974.625,-2979.502,0,0,453.021,453,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
131631,131931,131931,-213644.3,-215956,2311.75,2288.688,2284.333,131931,132231,132231,74585.75,91965,-17379.25,-17376.81,-17382.54,132231,132531,132531,50574.25,53545,-2970.75,-2973.0,-2978.29,0,0,452.9034,453,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
132649,132949,132949,-213651.5,-215956,2304.5,2295.375,2285.416,132949,133249,133249,74571.0,91965,-17394.0,-17382.0,-17381.12,133249,133549,133549,50546.75,53545,-2998.25,-2974.625,-2976.976,0,0,452.8702,453,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
133667,133967,133967,-213647.8,-215956,2308.25,2302.938,2287.891,133967,134267,134267,74584.0,91965,-17381.0,-17383.69,-17381.34,134267,134567,134567,50585.75,53545,-2959.25,-2975.25,-2976.392,0,0,452.9124,453,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
