tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
15595,15895,15895,-139725.3,-184294,44568.75,44567.25,44566.75,15895,16195,16195,-2210.5,-69528,67317.5,67313.0,67311.5,16195,16495,16495,-215456.8,-240859,25402.25,25416.88,25421.75,0,0,2746.0,2746.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
16614,16914,16914,-139739.3,-184294,44554.75,44564.25,44566.88,16914,17214,17214,-2266.0,-69528,67262.0,67300.63,67311.88,17214,17514,17514,-215432.0,-240859,25427.0,25418.19,25420.54,0,0,2745.986,2746.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
17631,17931,17931,-139711.8,-184294,44582.25,44568.13,44566.22,17931,18231,18231,-2237.5,-69528,67290.5,67295.38,67309.08,18231,18531,18531,-215459.5,-240859,25399.5,25412.63,25419.96,0,0,2745.905,2746.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
18650,18950,18950,-139725.8,-184294,44568.25,44568.5,44566.7,18950,19250,19250,-2259.0,-69528,67269.0,67284.75,67305.67,19250,19550,19550,-215445.3,-240859,25413.75,25410.63,25418.13,0,0,2745.81,2746.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
19667,19967,19967,-139767.3,-184294,44526.75,44558.0,44567.14,19967,20267,20267,-2236.0,-69528,67292.0,67278.38,67300.48,20267,20567,20567,-215445.0,-240859,25414.0,25413.56,25416.27,0,0,2745.678,2745.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
20683,20983,20983,-139749.8,-184294,44544.25,44555.38,44564.87,20983,21283,21283,-2258.0,-69528,67270.0,67280.38,67294.98,21283,21583,21583,-215453.3,-240859,25405.75,25408.25,25415.6,0,0,2745.509,2745.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
21701,22001,22001,-139761.3,-184294,44532.75,44543.0,44562.51,22001,22301,22301,-2232.75,-69528,67295.25,67281.56,67291.35,22301,22601,22601,-215437.3,-240859,25421.75,25413.81,25413.77,0,0,2745.353,2745.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
22719,23019,23019,-139747.3,-184294,44546.75,44537.63,44557.66,23019,23319,23319,-2240.0,-69528,67288.0,67286.31,67288.92,23319,23619,23619,-215429.8,-240859,25429.25,25417.69,25413.78,0,0,2745.208,2745.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
23736,24036,24036,-139762.8,-184294,44531.25,44538.75,44552.68,24036,24336,24336,-2255.25,-69528,67272.75,67281.5,67288.27,24336,24636,24636,-215456.0,-240859,25403.0,25414.94,25414.75,0,0,2745.114,2745.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
24754,25054,25054,-139739.8,-184294,44554.25,44541.25,44549.22,25054,25354,25354,-2244.25,-69528,67283.75,67284.94,67286.59,25354,25654,25654,-215416.5,-240859,25442.5,25424.13,25414.8,0,0,2745.012,2745.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
25772,26072,26072,-139700.8,-184294,44593.25,44556.38,44547.24,26072,26372,26372,-2245.5,-69528,67282.5,67281.75,67286.19,26372,26672,26672,-215482.8,-240859,25376.25,25412.75,25417.12,0,0,2745.011,2745.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
26791,27091,27091,-139765.3,-184294,44528.75,44551.88,44549.51,27091,27391,27391,-2239.75,-69528,67288.25,67281.81,67285.09,27391,27691,27691,-215427.3,-240859,25431.75,25413.38,25416.03,0,0,2745.012,2745.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
27809,28109,28109,-139792.8,-184294,44501.25,44544.38,44550.1,28109,28409,28409,-2226.75,-69528,67301.25,67288.94,67284.27,28409,28709,28709,-215467.3,-240859,25391.75,25410.56,25415.37,0,0,2744.995,2745.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
28826,29126,29126,-139783.0,-184294,44511.0,44533.56,44548.68,29126,29426,29426,-2253.25,-69528,67274.75,67286.69,67285.44,29426,29726,29726,-215442.0,-240859,25417.0,25404.19,25414.18,0,0,2744.966,2745.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
29845,30145,30145,-139765.0,-184294,44529.0,44517.5,44544.92,30145,30445,30445,-2271.75,-69528,67256.25,67280.13,67285.75,30445,30745,30745,-215458.5,-240859,25400.5,25410.25,25411.69,0,0,2744.847,2745.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
