897984,	2512.5170,	2512.5000,	897082,	897984,	2512.7192,	2512.7614,	0,	0,	-42.5012,	46418.0000,	-60367.0000,	
898944,	2512.3288,	2512.0000,	898042,	898944,	2512.6401,	2512.6591,	0,	0,	-42.5012,	46418.0000,	-60359.0000,	
899904,	2512.6113,	2512.5000,	899002,	899904,	2512.5183,	2512.4011,	0,	0,	-42.5012,	46418.0000,	-60371.0000,	
900864,	2512.4465,	2512.5000,	899962,	900864,	2512.5546,	2512.4399,	0,	0,	-42.5012,	46418.0000,	-60364.0000,	
901824,	2512.5407,	2512.5000,	900922,	901824,	2512.5122,	2512.4633,	0,	0,	-42.5012,	46418.0000,	-60368.0000,	
902785,	2512.7053,	2513.0000,	901882,	902785,	2512.5234,	2512.4777,	0,	0,	-42.5012,	46418.0000,	-60375.0000,	
903745,	2512.7290,	2513.0000,	902843,	903744,	2512.5947,	2512.6821,	0,	0,	-42.5012,	46418.0000,	-60376.0000,	
904705,	2512.8935,	2513.0000,	903802,	904705,	2512.6474,	2512.8066,	0,	0,	-42.5012,	46418.0000,	-60383.0000,	
905665,	2512.6113,	2512.5000,	904763,	905665,	2512.7438,	2512.8823,	0,	0,	-42.5012,	46418.0000,	-60371.0000,	
906626,	2512.3525,	2512.0000,	905723,	906626,	2512.6918,	2512.7326,	0,	0,	-42.5012,	46418.0000,	-60360.0000,	
907585,	2512.6584,	2512.5000,	906683,	907585,	2512.5590,	2512.4458,	0,	0,	-42.5012,	46418.0000,	-60373.0000,	
908546,	2512.3525,	2512.0000,	907643,	908546,	2512.5979,	2512.4670,	0,	0,	-42.5012,	46418.0000,	-60360.0000,	
909506,	2512.3525,	2512.0000,	908604,	909506,	2512.5017,	2512.2841,	0,	0,	-42.5012,	46418.0000,	-60360.0000,	
910467,	2512.3288,	2512.0000,	909564,	910466,	2512.4433,	2512.1728,	0,	0,	-42.5012,	46418.0000,	-60359.0000,	
911426,	2512.4702,	2512.5000,	910524,	911426,	2512.3984,	2512.1052,	0,	0,	-42.5012,	46418.0000,	-60365.0000,	
912387,	2512.6113,	2512.5000,	911484,	912387,	2512.4265,	2512.2597,	0,	0,	-42.5012,	46418.0000,	-60371.0000,	
913347,	2512.5642,	2512.5000,	912445,	913347,	2512.4987,	2512.3537,	0,	0,	-42.5012,	46418.0000,	-60369.0000,	
914307,	2512.5407,	2512.5000,	913404,	914307,	2512.5244,	2512.4108,	0,	0,	-42.5012,	46418.0000,	-60368.0000,	
915267,	2512.0700,	2512.0000,	914365,	915267,	2512.5307,	2512.4458,	0,	0,	-42.5012,	46418.0000,	-60348.0000,	
916228,	2512.5407,	2512.5000,	915325,	916228,	2512.3503,	2512.2712,	0,	0,	-42.5012,	46418.0000,	-60368.0000,	
917188,	2512.6347,	2512.5000,	916286,	917188,	2512.4248,	2512.3608,	0,	0,	-42.5012,	46418.0000,	-60372.0000,	
918149,	2512.4230,	2512.5000,	917245,	918148,	2512.5070,	2512.4152,	0,	0,	-42.5012,	46418.0000,	-60363.0000,	
919108,	2512.7761,	2513.0000,	918206,	919108,	2512.4741,	2512.4484,	0,	0,	-42.5012,	46418.0000,	-60378.0000,	
920069,	2512.2583,	2512.0000,	919166,	920069,	2512.5922,	2512.6645,	0,	0,	-42.5012,	46418.0000,	-60356.0000,	
921029,	2512.5170,	2512.5000,	920127,	921029,	2512.4616,	2512.4042,	0,	0,	-42.5012,	46418.0000,	-60367.0000,	
921989,	2512.4936,	2512.5000,	921086,	921989,	2512.4833,	2512.4416,	0,	0,	-42.5012,	46418.0000,	-60366.0000,	
922949,	2512.8229,	2513.0000,	922047,	922949,	2512.4873,	2512.4645,	0,	0,	-42.5012,	46418.0000,	-60380.0000,	
923910,	2512.7053,	2513.0000,	923008,	923910,	2512.6186,	2512.6743,	0,	0,	-42.5012,	46418.0000,	-60375.0000,	
924870,	2512.7761,	2513.0000,	923968,	924870,	2512.6525,	2512.8017,	0,	0,	-42.5012,	46418.0000,	-60378.0000,	
925830,	2512.7290,	2513.0000,	924928,	925830,	2512.7009,	2512.8793,	0,	0,	-42.5012,	46418.0000,	-60376.0000,	
926790,	2512.7524,	2513.0000,	925888,	926790,	2512.7119,	2512.9267,	0,	0,	-42.5012,	46418.0000,	-60377.0000,	
927751,	2512.7290,	2513.0000,	926849,	927751,	2512.7277,	2512.9555,	0,	0,	-42.5012,	46418.0000,	-60376.0000,	
928710,	2512.7995,	2513.0000,	927808,	928710,	2512.7282,	2512.9729,	0,	0,	-42.5012,	46418.0000,	-60379.0000,	
