236286,	503.8681,	504.0000,	235368,	236286,	503.8143,	503.9275,	0,	0,	-42.5012,	-21415.0000,	
237247,	503.9622,	504.0000,	236327,	237247,	503.8354,	503.9559,	0,	0,	-42.5012,	-21419.0000,	
238206,	504.2681,	504.0000,	237288,	238206,	503.8851,	503.9732,	0,	0,	-42.5012,	-21432.0000,	
239167,	504.0328,	504.0000,	238247,	239166,	504.0350,	503.9837,	0,	0,	-42.5012,	-21422.0000,	
240126,	504.1975,	504.0000,	239208,	240126,	504.0341,	503.9901,	0,	0,	-42.5012,	-21429.0000,	
241086,	504.1505,	504.0000,	240167,	241086,	504.0981,	503.9940,	0,	0,	-42.5012,	-21427.0000,	
242046,	503.8211,	504.0000,	241128,	242046,	504.1186,	503.9963,	0,	0,	-42.5012,	-21413.0000,	
243007,	503.6093,	503.5000,	242087,	243006,	504.0021,	503.9978,	0,	0,	-42.5012,	-21404.0000,	
243966,	503.9622,	504.0000,	243048,	243966,	503.8483,	503.8029,	0,	0,	-42.5012,	-21419.0000,	
244927,	504.2681,	504.0000,	244008,	244927,	503.8929,	503.8800,	0,	0,	-42.5012,	-21432.0000,	
245886,	503.9622,	504.0000,	244968,	245886,	504.0398,	503.9270,	0,	0,	-42.5012,	-21419.0000,	
246847,	504.0799,	504.0000,	245928,	246847,	504.0094,	503.9556,	0,	0,	-42.5012,	-21424.0000,	
247806,	503.9622,	504.0000,	246888,	247806,	504.0370,	503.9730,	0,	0,	-42.5012,	-21419.0000,	
248767,	503.7505,	504.0000,	247847,	248767,	504.0077,	503.9835,	0,	0,	-42.5012,	-21410.0000,	
249726,	503.9152,	504.0000,	248808,	249726,	503.9070,	503.9900,	0,	0,	-42.5012,	-21417.0000,	
250687,	504.0328,	504.0000,	249768,	250687,	503.9102,	503.9939,	0,	0,	-42.5012,	-21422.0000,	
251646,	504.1034,	504.0000,	250728,	251646,	503.9582,	503.9963,	0,	0,	-42.5012,	-21425.0000,	
252607,	503.6799,	503.5000,	251688,	252607,	504.0151,	503.9978,	0,	0,	-42.5012,	-21407.0000,	
253566,	503.6799,	503.5000,	252648,	253566,	503.8838,	503.8029,	0,	0,	-42.5012,	-21407.0000,	
254527,	503.8446,	504.0000,	253608,	254527,	503.8040,	503.6843,	0,	0,	-42.5012,	-21414.0000,	
255486,	503.9622,	504.0000,	254568,	255486,	503.8199,	503.8079,	0,	0,	-42.5012,	-21419.0000,	
256447,	504.1975,	504.0000,	255528,	256447,	503.8756,	503.8831,	0,	0,	-42.5012,	-21429.0000,	
257408,	503.9387,	504.0000,	256488,	257406,	504.0017,	503.9288,	0,	0,	-42.5012,	-21418.0000,	
258367,	503.8446,	504.0000,	257448,	258367,	503.9770,	503.9567,	0,	0,	-42.5012,	-21414.0000,	
259328,	503.9622,	504.0000,	258408,	259328,	503.9252,	503.9736,	0,	0,	-42.5012,	-21419.0000,	
260287,	504.3152,	504.0000,	259368,	260287,	503.9397,	503.9840,	0,	0,	-42.5012,	-21434.0000,	
261248,	503.8916,	504.0000,	260329,	261248,	504.0867,	503.9902,	0,	0,	-42.5012,	-21416.0000,	
262207,	504.0093,	504.0000,	261288,	262207,	504.0103,	503.9941,	0,	0,	-42.5012,	-21421.0000,	
263168,	504.1505,	504.0000,	262249,	263168,	504.0099,	503.9964,	0,	0,	-42.5012,	-21427.0000,	
264127,	503.7975,	504.0000,	263208,	264127,	504.0650,	503.9978,	0,	0,	-42.5012,	-21412.0000,	
265088,	504.0093,	504.0000,	264169,	265088,	503.9602,	503.9987,	0,	0,	-42.5012,	-21421.0000,	
266047,	503.8211,	504.0000,	265128,	266047,	503.9794,	503.9992,	0,	0,	-42.5012,	-21413.0000,	
267008,	504.0093,	504.0000,	266089,	267008,	503.9174,	503.9995,	0,	0,	-42.5012,	-21421.0000,	
267968,	504.3152,	504.0000,	267048,	267967,	503.9534,	503.9997,	0,	0,	-42.5012,	-21434.0000,	
268928,	504.0799,	504.0000,	268009,	268928,	504.0950,	503.9998,	0,	0,	-42.5012,	-21424.0000,	
269888,	503.8916,	504.0000,	268968,	269887,	504.0891,	503.9999,	0,	0,	-42.5012,	-21416.0000,	
270848,	503.8446,	504.0000,	269929,	270848,	504.0118,	504.0000,	0,	0,	-42.5012,	-21414.0000,	
271808,	504.1740,	504.0000,	270888,	271808,	503.9463,	504.0000,	0,	0,	-42.5012,	-21428.0000,	
272768,	504.2446,	504.0000,	271849,	272768,	504.0354,	504.0000,	0,	0,	-42.5012,	-21431.0000,	
273728,	503.8211,	504.0000,	272809,	273728,	504.1173,	504.0000,	0,	0,	-42.5012,	-21413.0000,	
274688,	503.8211,	504.0000,	273769,	274688,	504.0013,	504.0000,	0,	0,	-42.5012,	-21413.0000,	
275648,	503.8211,	504.0000,	274729,	275647,	503.9308,	504.0000,	0,	0,	-42.5012,	-21413.0000,	
276608,	503.7034,	504.0000,	275689,	276608,	503.8878,	504.0000,	0,	0,	-42.5012,	-21408.0000,	
277567,	503.7034,	504.0000,	276648,	277567,	503.8156,	504.0000,	0,	0,	-42.5012,	-21408.0000,	
278528,	503.9152,	504.0000,	277609,	278528,	503.7717,	504.0000,	0,	0,	-42.5012,	-21417.0000,	
279487,	503.7269,	504.0000,	278568,	279487,	503.8279,	504.0000,	0,	0,	-42.5012,	-21409.0000,	
280448,	504.1740,	504.0000,	279529,	280448,	503.7883,	504.0000,	0,	0,	-42.5012,	-21428.0000,	
281407,	504.2681,	504.0000,	280488,	281407,	503.9393,	504.0000,	0,	0,	-42.5012,	-21432.0000,	
282368,	504.1505,	504.0000,	281449,	282368,	504.0681,	504.0000,	0,	0,	-42.5012,	-21427.0000,	
283328,	504.0563,	504.0000,	282408,	283328,	504.1003,	504.0000,	0,	0,	-42.5012,	-21423.0000,	
284288,	503.7975,	504.0000,	283369,	284288,	504.0831,	504.0000,	0,	0,	-42.5012,	-21412.0000,	
285248,	503.8916,	504.0000,	284329,	285248,	503.9713,	504.0000,	0,	0,	-42.5012,	-21416.0000,	
286208,	503.9152,	504.0000,	285289,	286208,	503.9401,	504.0000,	0,	0,	-42.5012,	-21417.0000,	
287168,	504.0328,	504.0000,	286249,	287168,	503.9304,	504.0000,	0,	0,	-42.5012,	-21422.0000,	
288129,	503.8681,	504.0000,	287209,	288128,	503.9705,	504.0000,	0,	0,	-42.5012,	-21415.0000,	
289088,	504.2446,	504.0000,	288169,	289088,	503.9304,	504.0000,	0,	0,	-42.5012,	-21431.0000,	
290049,	503.9622,	504.0000,	289130,	290049,	504.0534,	504.0000,	0,	0,	-42.5012,	-21419.0000,	
291008,	504.1269,	504.0000,	290089,	291008,	504.0177,	504.0000,	0,	0,	-42.5012,	-21426.0000,	
291969,	503.8446,	504.0000,	291050,	291969,	504.0605,	504.0000,	0,	0,	-42.5012,	-21414.0000,	
292929,	504.1975,	504.0000,	292009,	292928,	503.9760,	504.0000,	0,	0,	-42.5012,	-21429.0000,	
293889,	504.0328,	504.0000,	292970,	293889,	504.0627,	504.0000,	0,	0,	-42.5012,	-21422.0000,	
294849,	503.7740,	504.0000,	293929,	294848,	504.0510,	504.0000,	0,	0,	-42.5012,	-21411.0000,	
295809,	503.8916,	504.0000,	294890,	295809,	503.9425,	504.0000,	0,	0,	-42.5012,	-21416.0000,	
296769,	504.1034,	504.0000,	295849,	296769,	503.9226,	504.0000,	0,	0,	-42.5012,	-21425.0000,	
297729,	504.0563,	504.0000,	296810,	297729,	503.9934,	504.0000,	0,	0,	-42.5012,	-21423.0000,	
298689,	504.0799,	504.0000,	297769,	298689,	504.0180,	504.0000,	0,	0,	-42.5012,	-21424.0000,	
299649,	503.7269,	504.0000,	298730,	299649,	504.0422,	504.0000,	0,	0,	-42.5012,	-21409.0000,	
300609,	504.1975,	504.0000,	299691,	300609,	503.9188,	504.0000,	0,	0,	-42.5012,	-21429.0000,	
301569,	504.1269,	504.0000,	300650,	301569,	504.0279,	504.0000,	0,	0,	-42.5012,	-21426.0000,	
302529,	503.8446,	504.0000,	301611,	302529,	504.0667,	504.0000,	0,	0,	-42.5012,	-21414.0000,	
303489,	504.1740,	504.0000,	302570,	303489,	503.9797,	504.0000,	0,	0,	-42.5012,	-21428.0000,	
304449,	504.5269,	504.5000,	303531,	304448,	504.0558,	504.0000,	0,	0,	-42.5012,	-21443.0000,	
305409,	503.9858,	504.0000,	304490,	305409,	504.2402,	504.1957,	0,	0,	-42.5012,	-21420.0000,	
306368,	504.5740,	504.5000,	305449,	306368,	504.1406,	504.1191,	0,	0,	-42.5012,	-21445.0000,	
307329,	503.9858,	504.0000,	306410,	307328,	504.3103,	504.2682,	0,	0,	-42.5012,	-21420.0000,	
308288,	503.8446,	504.0000,	307369,	308288,	504.1832,	504.1632,	0,	0,	-42.5012,	-21414.0000,	
309248,	504.0799,	504.0000,	308329,	309248,	504.0507,	504.0993,	0,	0,	-42.5012,	-21424.0000,	
310208,	503.9387,	504.0000,	309289,	310208,	504.0621,	504.0604,	0,	0,	-42.5012,	-21418.0000,	
311168,	504.1034,	504.0000,	310249,	311168,	504.0138,	504.0368,	0,	0,	-42.5012,	-21425.0000,	
312127,	504.0799,	504.0000,	311208,	312127,	504.0489,	504.0223,	0,	0,	-42.5012,	-21424.0000,	
313088,	504.0328,	504.0000,	312169,	313088,	504.0610,	504.0136,	0,	0,	-42.5012,	-21422.0000,	
314047,	504.1975,	504.0000,	313128,	314047,	504.0500,	504.0083,	0,	0,	-42.5012,	-21429.0000,	
315006,	504.2916,	504.0000,	314088,	315006,	504.1077,	504.0051,	0,	0,	-42.5012,	-21433.0000,	
315967,	503.9858,	504.0000,	315048,	315967,	504.1797,	504.0031,	0,	0,	-42.5012,	-21420.0000,	
316926,	504.1740,	504.0000,	316008,	316926,	504.1038,	504.0018,	0,	0,	-42.5012,	-21428.0000,	
317887,	504.1034,	504.0000,	316968,	317887,	504.1313,	504.0011,	0,	0,	-42.5012,	-21425.0000,	
318846,	503.8916,	504.0000,	317928,	318846,	504.1204,	504.0007,	0,	0,	-42.5012,	-21416.0000,	
319807,	503.9858,	504.0000,	318888,	319807,	504.0308,	504.0004,	0,	0,	-42.5012,	-21420.0000,	
320766,	504.5269,	504.5000,	319848,	320766,	504.0132,	504.0003,	0,	0,	-42.5012,	-21443.0000,	
321727,	503.8446,	504.0000,	320808,	321727,	504.2143,	504.1959,	0,	0,	-42.5012,	-21414.0000,	
322686,	504.4563,	504.5000,	321768,	322686,	504.0695,	504.1192,	0,	0,	-42.5012,	-21440.0000,	
323647,	504.4328,	504.5000,	322728,	323647,	504.2210,	504.2683,	0,	0,	-42.5012,	-21439.0000,	
324606,	503.9152,	504.0000,	323688,	324606,	504.3039,	504.3590,	0,	0,	-42.5012,	-21417.0000,	
325567,	504.2210,	504.0000,	324648,	325567,	504.1517,	504.2185,	0,	0,	-42.5012,	-21430.0000,	
326526,	504.3152,	504.0000,	325608,	326526,	504.1789,	504.1329,	0,	0,	-42.5012,	-21434.0000,	
327486,	504.2210,	504.0000,	326567,	327486,	504.2322,	504.0809,	0,	0,	-42.5012,	-21430.0000,	
328446,	503.9858,	504.0000,	327528,	328446,	504.2279,	504.0492,	0,	0,	-42.5012,	-21420.0000,	
329406,	503.9858,	504.0000,	328487,	329406,	504.1331,	504.0299,	0,	0,	-42.5012,	-21420.0000,	
330366,	504.1505,	504.0000,	329448,	330366,	504.0754,	504.0182,	0,	0,	-42.5012,	-21427.0000,	
331326,	504.4093,	504.5000,	330407,	331326,	504.1047,	504.0111,	0,	0,	-42.5012,	-21438.0000,	
332286,	504.0328,	504.0000,	331368,	332286,	504.2240,	504.2025,	0,	0,	-42.5012,	-21422.0000,	
333247,	504.1034,	504.0000,	332327,	333246,	504.1491,	504.1232,	0,	0,	-42.5012,	-21425.0000,	
334206,	504.0093,	504.0000,	333288,	334206,	504.1312,	504.0750,	0,	0,	-42.5012,	-21421.0000,	
335167,	504.0328,	504.0000,	334247,	335166,	504.0835,	504.0456,	0,	0,	-42.5012,	-21422.0000,	
336126,	504.0093,	504.0000,	335208,	336126,	504.0637,	504.0277,	0,	0,	-42.5012,	-21421.0000,	
337086,	504.3622,	504.0000,	336167,	337086,	504.0424,	504.0169,	0,	0,	-42.5012,	-21436.0000,	
338046,	503.9858,	504.0000,	337128,	338046,	504.1676,	504.0103,	0,	0,	-42.5012,	-21420.0000,	
339006,	504.0563,	504.0000,	338087,	339006,	504.0964,	504.0062,	0,	0,	-42.5012,	-21423.0000,	
339966,	504.0328,	504.0000,	339048,	339966,	504.0808,	504.0038,	0,	0,	-42.5012,	-21422.0000,	
340926,	503.9858,	504.0000,	340007,	340926,	504.0620,	504.0023,	0,	0,	-42.5012,	-21420.0000,	
341886,	504.0093,	504.0000,	340968,	341886,	504.0321,	504.0014,	0,	0,	-42.5012,	-21421.0000,	
342846,	504.1505,	504.0000,	341927,	342846,	504.0232,	504.0009,	0,	0,	-42.5012,	-21427.0000,	
343806,	503.6564,	503.5000,	342888,	343806,	504.0730,	504.0005,	0,	0,	-42.5012,	-21406.0000,	
