1393978,	2010.0607,	2010.0000,	1393078,	1393978,	2009.8636,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39008.0000,	
1394939,	2009.9196,	2010.0000,	1394038,	1394939,	2009.9409,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39002.0000,	
1395900,	2009.8725,	2010.0000,	1395000,	1395900,	2009.9326,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39000.0000,	
1396861,	2009.6607,	2009.5000,	1395961,	1396861,	2009.9090,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-38991.0000,	
1397823,	2010.0843,	2010.0000,	1396922,	1397822,	2009.8117,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39009.0000,	
1398784,	2010.0607,	2010.0000,	1397883,	1398784,	2009.9184,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39008.0000,	
1399745,	2009.4726,	2009.5000,	1398845,	1399745,	2009.9741,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-38983.0000,	
1400707,	2010.0843,	2010.0000,	1399805,	1400706,	2009.7778,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39009.0000,	
1401667,	2009.8961,	2010.0000,	1400767,	1401667,	2009.8978,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39001.0000,	
1402629,	2010.0372,	2010.0000,	1401729,	1402629,	2009.8972,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39007.0000,	
1403590,	2010.1784,	2010.0000,	1402689,	1403589,	2009.9520,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39013.0000,	
1404551,	2010.0607,	2010.0000,	1403651,	1404551,	2010.0406,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39008.0000,	
1405512,	2010.0607,	2010.0000,	1404612,	1405512,	2010.0485,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39008.0000,	
1406474,	2010.0372,	2010.0000,	1405573,	1406473,	2010.0534,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39007.0000,	
1407434,	2010.0137,	2010.0000,	1406534,	1407434,	2010.0471,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39006.0000,	
1408395,	2009.9666,	2010.0000,	1407495,	1408395,	2010.0340,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39004.0000,	
1409356,	2009.8961,	2010.0000,	1408456,	1409356,	2010.0075,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39001.0000,	
1410317,	2009.9666,	2010.0000,	1409417,	1410317,	2009.9638,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39004.0000,	
1411278,	2009.6843,	2009.5000,	1410378,	1411278,	2009.9648,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-38992.0000,	
1412240,	2009.7548,	2010.0000,	1411340,	1412240,	2009.8549,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-38995.0000,	
1413200,	2009.7784,	2010.0000,	1412300,	1413200,	2009.8156,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-38996.0000,	
1414162,	2010.2961,	2010.0000,	1413262,	1414162,	2009.8011,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39018.0000,	
1415123,	2009.9666,	2010.0000,	1414222,	1415122,	2009.9948,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39004.0000,	
1416084,	2009.8255,	2010.0000,	1415184,	1416084,	2009.9838,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-38998.0000,	
1417046,	2009.9431,	2010.0000,	1416145,	1417046,	2009.9218,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39003.0000,	
1418006,	2010.0607,	2010.0000,	1417106,	1418006,	2009.9301,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39008.0000,	
1418968,	2010.1079,	2010.0000,	1418067,	1418968,	2009.9812,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39010.0000,	
1419928,	2009.8725,	2010.0000,	1419028,	1419928,	2010.0307,	2010.0000,	0,	0,	-42.5012,	46422.0000,	-39000.0000,	
