275077,	1009.8068,	1010.0000,	274171,	275077,	1009.5244,	1009.5000,	0,	0,	-42.5012,	46388.0000,	3470.0000,	
276038,	1009.7832,	1010.0000,	275132,	276037,	1009.6350,	1009.5000,	0,	0,	-42.5012,	46388.0000,	3471.0000,	
276999,	1009.5950,	1009.5000,	276093,	276999,	1009.6930,	1009.5000,	0,	0,	-42.5012,	46388.0000,	3479.0000,	
277959,	1009.5715,	1009.5000,	277054,	277959,	1009.6547,	1009.5000,	0,	0,	-42.5012,	46388.0000,	3480.0000,	
278921,	1009.5479,	1009.5000,	278016,	278921,	1009.6221,	1009.5000,	0,	0,	-42.5012,	46388.0000,	3481.0000,	
279881,	1009.5479,	1009.5000,	278976,	279881,	1009.5930,	1009.5000,	0,	0,	-42.5012,	46388.0000,	3481.0000,	
280843,	1009.5715,	1009.5000,	279938,	280843,	1009.5753,	1009.5000,	0,	0,	-42.5012,	46388.0000,	3480.0000,	
281803,	1009.6185,	1009.5000,	280898,	281803,	1009.5739,	1009.5000,	0,	0,	-42.5012,	46388.0000,	3478.0000,	
282765,	1009.7362,	1010.0000,	281860,	282765,	1009.5913,	1009.5000,	0,	0,	-42.5012,	46388.0000,	3473.0000,	
283725,	1009.7597,	1010.0000,	282820,	283725,	1009.6480,	1009.5000,	0,	0,	-42.5012,	46388.0000,	3472.0000,	
284687,	1009.8773,	1010.0000,	283782,	284687,	1009.6917,	1009.5000,	0,	0,	-42.5012,	46388.0000,	3467.0000,	
285647,	1009.7362,	1010.0000,	284742,	285647,	1009.7644,	1010.0000,	0,	0,	-42.5012,	46388.0000,	3473.0000,	
286609,	1009.5950,	1009.5000,	285704,	286609,	1009.7534,	1010.0000,	0,	0,	-42.5012,	46388.0000,	3479.0000,	
287569,	1009.6185,	1009.5000,	286664,	287569,	1009.6914,	1009.5000,	0,	0,	-42.5012,	46388.0000,	3478.0000,	
288531,	1009.5950,	1009.5000,	287625,	288530,	1009.6629,	1009.5000,	0,	0,	-42.5012,	46388.0000,	3479.0000,	
289491,	1009.6656,	1009.5000,	288586,	289491,	1009.6362,	1009.5000,	0,	0,	-42.5012,	46388.0000,	3476.0000,	
