tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
416721,417021,417921,128481.5,-8312,136793.5,136806.4,136829.0,417021,417321,417921,103543.3,-60040,163583.3,163556.5,163523.5,417321,417621,417921,90723.0,-23629,114352.0,114428.0,114458.8,417621,417921,417921,230135.5,96725,133410.5,133386.4,133363.4,0,11371.76,11372.0,False,0,0,0,0,0,True,True,False
418045,418345,419245,128517.3,-8312,136829.3,136805.4,136823.4,418345,418645,419245,103547.8,-60040,163587.8,163573.9,163531.7,418645,418945,419245,90728.75,-23629,114357.8,114402.4,114451.1,418945,419245,419245,230104.3,96725,133379.3,133391.3,133369.2,0,11371.77,11372.0,False,0,0,0,0,0,True,True,False
419367,419667,420567,128494.8,-8312,136806.8,136798.8,136818.9,419667,419967,420567,103526.5,-60040,163566.5,163586.1,163542.2,419967,420267,420567,90796.5,-23629,114425.5,114393.8,114439.0,420267,420567,420567,230137.3,96725,133412.3,133404.3,133374.6,0,11371.76,11372.0,False,0,0,0,0,0,True,True,False
420688,420988,421888,128450.5,-8312,136762.5,136798.0,136813.9,420988,421288,421888,103646.5,-60040,163686.5,163606.0,163553.1,421288,421588,421888,90745.5,-23629,114374.5,114377.4,114427.8,421588,421888,421888,230149.5,96725,133424.5,133406.6,133382.0,0,11371.8,11372.0,False,0,0,0,0,0,True,True,False
422009,422309,423209,128481.5,-8312,136793.5,136798.0,136810.0,422309,422609,423209,103588.5,-60040,163628.5,163617.3,163566.3,422609,422909,423209,90775.5,-23629,114404.5,114390.6,114415.3,422909,423209,423209,230135.8,96725,133410.8,133406.7,133388.1,0,11371.86,11372.0,False,0,0,0,0,0,True,True,False
423331,423631,424531,128495.5,-8312,136807.5,136792.6,136807.0,423631,423931,424531,103595.8,-60040,163635.8,163629.3,163579.0,423931,424231,424531,90736.25,-23629,114365.3,114392.4,114409.1,424231,424531,424531,230149.3,96725,133424.3,133417.9,133392.8,0,11372.03,11372.0,False,0,0,0,0,0,True,True,False
424652,424952,425852,128466.0,-8312,136778.0,136785.4,136803.4,424952,425252,425852,103666.8,-60040,163706.8,163664.4,163591.5,425252,425552,425852,90717.75,-23629,114346.8,114372.8,114405.0,425552,425852,425852,230170.3,96725,133445.3,133426.2,133399.0,0,11372.26,11372.0,False,0,0,0,0,0,True,True,False
425976,426276,427176,128458.5,-8312,136770.5,136787.4,136798.9,426276,426576,427176,103702.0,-60040,163742.0,163678.3,163609.6,426576,426876,427176,90722.0,-23629,114351.0,114366.9,114397.0,426876,427176,427176,230187.5,96725,133462.5,133435.7,133405.8,0,11372.51,11372.5,False,0,0,0,0,0,True,True,False
427299,427599,428499,128463.5,-8312,136775.5,136782.9,136796.0,427599,427899,428499,103665.0,-60040,163705.0,163697.4,163626.7,427899,428199,428499,90698.5,-23629,114327.5,114347.6,114389.5,428199,428499,428499,230127.5,96725,133402.5,133433.6,133413.2,0,11372.81,11373.0,False,0,0,0,0,0,True,True,False
428622,428922,429822,128438.0,-8312,136750.0,136768.5,136792.8,428922,429222,429822,103747.0,-60040,163787.0,163735.2,163644.2,429222,429522,429822,90692.25,-23629,114321.3,114336.6,114379.1,429522,429822,429822,230226.5,96725,133501.5,133452.9,133418.3,0,11372.99,11373.0,False,0,0,0,0,0,True,True,False
429943,430243,431143,128397.8,-8312,136709.8,136751.4,136786.8,430243,430543,431143,103688.5,-60040,163728.5,163740.6,163666.8,430543,430843,431143,90742.5,-23629,114371.5,114342.8,114368.5,430843,431143,431143,230116.8,96725,133391.8,133439.6,133426.9,0,11373.3,11373.0,False,0,0,0,0,0,True,True,False
431266,431566,432466,128450.8,-8312,136762.8,136749.5,136778.0,431566,431866,432466,103680.0,-60040,163720.0,163735.1,163685.2,431866,432166,432466,90865.5,-23629,114494.5,114378.7,114362.1,432166,432466,432466,230132.3,96725,133407.3,133425.8,133430.0,0,11373.43,11373.5,False,0,0,0,0,0,True,True,False
432587,432887,433787,128453.0,-8312,136765.0,136746.9,136770.9,432887,433187,433787,103640.3,-60040,163680.3,163728.9,163697.6,433187,433487,433787,90762.75,-23629,114391.8,114394.8,114366.3,433487,433787,433787,230147.8,96725,133422.8,133430.8,133429.0,0,11373.6,11373.5,False,0,0,0,0,0,True,True,False
433909,434209,435109,128486.3,-8312,136798.3,136758.9,136764.9,434209,434509,435109,103728.0,-60040,163768.0,163724.2,163705.4,434509,434809,435109,90709.0,-23629,114338.0,114398.9,114373.3,434809,435109,435109,230158.5,96725,133433.5,133413.8,133429.4,0,11373.8,11374.0,False,0,0,0,0,0,True,True,False
435231,435531,436431,128465.3,-8312,136777.3,136775.8,136763.5,435531,435831,436431,103758.0,-60040,163798.0,163741.6,163710.1,435831,436131,436431,90687.25,-23629,114316.3,114385.1,114379.7,436131,436431,436431,230128.5,96725,133403.5,133416.8,133425.6,0,11373.91,11374.0,False,0,0,0,0,0,True,True,False
