tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
395991,396291,397191,-8338.0,-8350,12.0,7.5625,1.525099,396291,396591,397191,-60210.75,-60193,-17.75,-12.375,-11.92469,396591,396891,397191,-23396.0,-23396,0.0,1.125,2.567578,396891,397191,397191,96850.25,96883,-32.75,-37.0625,-38.92761,0,-0.970017,0,False,0,0,0,0,0,True,True,False
397316,397616,398516,-8349.0,-8350,1.0,5.1875,3.025531,397616,397916,398516,-60215.0,-60193,-22.0,-19.6875,-12.0366,397916,398216,398516,-23406.75,-23396,-10.75,-7.625,2.209065,398216,398516,398516,96847.25,96883,-35.75,-43.4375,-38.46409,0,-0.939035,0,False,0,0,0,0,0,True,True,False
398637,398937,399837,-8329.5,-8350,20.5,8.0,3.562829,398937,399237,399837,-60198.25,-60193,-5.25,-17.375,-13.93802,399237,399537,399837,-23404.25,-23396,-8.25,-7.75,-0.234924,399537,399837,399837,96871.0,96883,-12.0,-38.875,-39.7001,0,-1.043674,0,False,0,0,0,0,0,True,True,False
399958,400258,401158,-8350.25,-8350,-0.25,8.3125,4.665567,400258,400558,401158,-60227.25,-60193,-34.25,-19.8125,-14.79219,400558,400858,401158,-23393.25,-23396,2.75,-4.0625,-2.102591,400858,401158,401158,96862.0,96883,-21.0,-25.375,-39.49504,0,-1.073007,0,False,0,0,0,0,0,True,True,False
401280,401580,402480,-8344.75,-8350,5.25,6.625,5.571913,401580,401880,402480,-60192.25,-60193,0.75,-15.1875,-16.03985,401880,402180,402480,-23408.5,-23396,-12.5,-7.1875,-2.589673,402180,402480,402480,96871.25,96883,-11.75,-20.125,-35.98589,0,-1.017396,0,False,0,0,0,0,0,True,True,False
402602,402902,403802,-8347.25,-8350,2.75,7.0625,5.833629,402902,403202,403802,-60216.75,-60193,-23.75,-15.625,-15.82802,403202,403502,403802,-23394.5,-23396,1.5,-4.125,-3.732338,403502,403802,403802,96840.75,96883,-42.25,-21.75,-32.0441,0,-0.949505,0,False,0,0,0,0,0,True,True,False
403924,404224,405124,-8344.25,-8350,5.75,3.375,6.139031,404224,404524,405124,-60230.5,-60193,-37.5,-23.6875,-15.77757,404524,404824,405124,-23400.75,-23396,-4.75,-3.25,-3.829923,404824,405124,405124,96835.75,96883,-47.25,-30.5625,-29.48578,0,-0.891076,0,False,0,0,0,0,0,True,True,False
405246,405546,406446,-8378.0,-8350,-28.0,-3.5625,5.452107,405546,405846,406446,-60248.0,-60193,-55.0,-28.875,-17.74336,405846,406146,406446,-23391.5,-23396,4.5,-2.8125,-3.685799,406146,406446,406446,96861.0,96883,-22.0,-30.8125,-29.75337,0,-0.948667,0,False,0,0,0,0,0,True,True,False
406568,406868,407768,-8348.0,-8350,2.0,-4.375,3.211772,406868,407168,407768,-60211.5,-60193,-18.5,-33.6875,-20.50983,407168,407468,407768,-23413.25,-23396,-17.25,-4.0,-3.468764,407468,407768,407768,96888.25,96883,5.25,-26.5625,-30.01659,0,-1.05349,0,False,0,0,0,0,0,True,True,False
407890,408190,409090,-8348.25,-8350,1.75,-4.625,1.326287,408190,408490,409090,-60211.75,-60193,-18.75,-32.4375,-23.78478,408490,408790,409090,-23402.75,-23396,-6.75,-6.0625,-3.600789,408790,409090,409090,96886.5,96883,3.5,-15.125,-29.15817,0,-1.145473,0,False,0,0,0,0,0,True,True,False
