tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
34232,34532,35432,172766.5,172254,512.5,516.875,527.3443,34532,34832,35432,126556.3,127009,-452.75,-455.0,-469.9147,34832,35132,35432,360953.0,360579,374.0,387.3125,383.9055,35132,35432,35432,-140604.3,-140617,12.75,32.375,34.1445,0,2.119854,0,False,0,0,0,0,0,True,True,False
35555,35855,36755,172765.3,172254,511.25,514.4375,524.7424,35855,36155,36755,126550.5,127009,-458.5,-454.5625,-466.2081,36155,36455,36755,360958.3,360579,379.25,384.875,384.7523,36455,36755,36755,-140464.5,-140617,152.5,22.0,33.70474,0,2.80243,0,False,0,0,0,0,0,True,True,False
36877,37177,38077,172788.5,172254,534.5,517.0,522.1815,37177,37477,38077,126559.3,127009,-449.75,-449.8125,-463.3139,37477,37777,38077,360982.5,360579,403.5,385.3125,384.7828,37777,38077,38077,-140478.5,-140617,138.5,65.5,30.79585,0,3.030577,0,False,0,0,0,0,0,True,True,False
38199,38499,39399,172808.8,172254,554.75,528.25,520.8937,38499,38799,39399,126520.5,127009,-488.5,-462.375,-459.9585,38799,39099,39399,360976.8,360579,397.75,388.625,384.9144,39099,39399,39399,-140542.3,-140617,74.75,94.625,39.42062,0,2.570365,0,False,0,0,0,0,0,True,True,False
39522,39822,40722,172842.8,172254,588.75,547.3125,522.7219,39822,40122,40722,126535.0,127009,-474.0,-467.6875,-460.5591,40122,40422,40722,360996.3,360579,417.25,399.4375,385.8366,40422,40722,40722,-140535.5,-140617,81.5,111.8125,53.14016,0,2.967161,0,False,0,0,0,0,0,True,True,False
40845,41145,42045,172829.5,172254,575.5,563.375,528.8333,41145,41445,42045,126531.8,127009,-477.25,-472.375,-462.3306,41445,41745,42045,360993.0,360579,414.0,408.125,389.2167,41745,42045,42045,-140539.3,-140617,77.75,93.125,67.72157,0,2.842986,0,False,0,0,0,0,0,True,True,False
42167,42467,43367,172821.8,172254,567.75,571.6875,537.4177,42467,42767,43367,126510.3,127009,-498.75,-484.625,-464.8269,42767,43067,43367,360974.0,360579,395.0,406.0,393.9159,43067,43367,43367,-140625.3,-140617,-8.25,56.4375,74.0349,0,2.153937,0,False,0,0,0,0,0,True,True,False
43491,43791,44691,172806.0,172254,552.0,571.0,545.9345,43791,44091,44691,126522.8,127009,-486.25,-484.0625,-469.7472,44091,44391,44691,360962.5,360579,383.5,402.4375,396.9191,44391,44691,44691,-140597.8,-140617,19.25,42.5625,69.66155,0,2.219414,0,False,0,0,0,0,0,True,True,False
44816,45116,46016,172828.3,172254,574.25,567.375,552.1639,45116,45416,46016,126529.5,127009,-479.5,-485.4375,-473.3049,45416,45716,46016,360984.8,360579,405.75,399.5625,398.2905,45716,46016,46016,-140603.3,-140617,13.75,25.625,62.92682,0,2.462852,0,False,0,0,0,0,0,True,True,False
46141,46441,47341,172824.3,172254,570.25,566.0625,555.9442,46441,46741,47341,126535.3,127009,-473.75,-484.5625,-476.3201,46741,47041,47341,360978.0,360579,399.0,395.8125,398.6067,47041,47341,47341,-140672.3,-140617,-55.25,-7.625,53.65648,0,2.096601,0,False,0,0,0,0,0,True,True,False
47464,47764,48664,172804.3,172254,550.25,561.6875,558.4589,47764,48064,48664,126522.3,127009,-486.75,-481.5625,-478.3685,48064,48364,48664,360976.5,360579,397.5,396.4375,397.9123,48364,48664,48664,-140737.3,-140617,-120.25,-35.625,38.42664,0,1.585346,0,False,0,0,0,0,0,True,True,False
48787,49087,49987,172825.0,172254,571.0,566.4375,559.2612,49087,49387,49987,126529.5,127009,-479.5,-479.875,-479.1623,49387,49687,49987,360973.3,360579,394.25,399.125,397.5457,49687,49987,49987,-140729.8,-140617,-112.75,-68.625,20.02312,0,1.757409,0,False,0,0,0,0,0,True,True,False
50109,50409,51309,172791.8,172254,537.75,557.3125,561.0447,50409,50709,51309,126537.5,127009,-471.5,-477.875,-479.3394,50709,51009,51309,360994.3,360579,415.25,401.5,397.9382,51009,51309,51309,-140708.8,-140617,-91.75,-95.0,-2.007948,0,1.838907,0,False,0,0,0,0,0,True,True,False
51431,51731,52631,172857.5,172254,603.5,565.625,560.1172,51731,52031,52631,126521.3,127009,-487.75,-481.375,-478.9755,52031,52331,52631,360987.0,360579,408.0,403.75,398.8234,52331,52631,52631,-140722.3,-140617,-105.25,-107.5,-25.11859,0,1.990671,0,False,0,0,0,0,0,True,True,False
52753,53053,53953,172800.5,172254,546.5,564.6875,561.486,53053,53353,53953,126505.0,127009,-504.0,-485.6875,-479.5718,53353,53653,53953,360983.8,360579,404.75,405.5625,400.0478,53653,53953,53953,-140728.0,-140617,-111.0,-105.1875,-45.59224,0,1.550272,0,False,0,0,0,0,0,True,True,False
