tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
35717,36017,36917,849412.5,172364,677048.5,677048.5,677048.5,36017,36317,36917,466595.0,125472,341123.0,341123.0,341123.0,36317,36617,36917,807070.5,362820,444250.5,444250.5,444250.5,36617,36917,36917,341405.5,-140099,481504.5,481504.5,481504.5,0,10213.82,10214.0,True,0,0,0,0,0,True,True,False
37039,37339,38239,849502.5,172364,677138.5,677071.0,677048.5,37339,37639,38239,466584.3,125472,341112.3,341120.3,341123.0,37639,37939,38239,807001.0,362820,444181.0,444233.1,444250.5,37939,38239,38239,341504.3,-140099,481603.3,481529.2,481504.5,0,10214.37,10214.0,False,0,0,0,0,0,True,True,False
38361,38661,39561,849404.0,172364,677040.0,677068.9,677054.1,38661,38961,39561,466765.8,125472,341293.8,341163.0,341122.3,38961,39261,39561,806972.5,362820,444152.5,444208.6,444246.2,39261,39561,39561,341625.5,-140099,481724.5,481584.2,481510.6,0,10215.34,10215.0,False,0,0,0,0,0,True,True,False
39683,39983,40883,849306.0,172364,676942.0,677042.3,677057.8,39983,40283,40883,466824.3,125472,341352.3,341220.3,341132.5,40283,40583,40883,806920.8,362820,444100.8,444171.2,444236.8,40583,40883,40883,341741.5,-140099,481840.5,481668.2,481528.9,0,10215.47,10215.5,False,0,0,0,0,0,True,True,False
41006,41306,42206,849270.5,172364,676906.5,677006.8,677053.9,41306,41606,42206,466852.5,125472,341380.5,341284.7,341154.3,41606,41906,42206,806914.3,362820,444094.3,444132.1,444220.5,41906,42206,42206,341764.8,-140099,481863.8,481758.0,481563.5,0,10215.52,10215.5,False,0,0,0,0,0,True,True,False
42329,42629,43529,849286.0,172364,676922.0,676952.6,677042.3,42629,42929,43529,466831.3,125472,341359.3,341346.4,341186.7,42929,43229,43529,806852.5,362820,444032.5,444095.0,444198.6,43229,43529,43529,341811.0,-140099,481910.0,481834.7,481611.9,0,10215.4,10215.0,False,0,0,0,0,0,True,True,False
43653,43953,44853,849192.8,172364,676828.8,676899.8,677020.0,43953,44253,44853,466896.5,125472,341424.5,341379.1,341226.4,44253,44553,44853,806806.3,362820,443986.3,444053.4,444172.8,44553,44853,44853,341875.3,-140099,481974.3,481897.1,481667.3,0,10215.36,10215.0,False,0,0,0,0,0,True,True,False
44977,45277,46177,849165.5,172364,676801.5,676864.7,676990.1,45277,45577,46177,466914.3,125472,341442.3,341401.6,341264.4,45577,45877,46177,806787.8,362820,443967.8,444020.2,444143.2,45877,46177,46177,341921.5,-140099,482020.5,481942.1,481724.4,0,10215.45,10215.5,False,0,0,0,0,0,True,True,False
46302,46602,47502,849174.3,172364,676810.3,676840.6,676958.9,46602,46902,47502,466964.0,125472,341492.0,341429.5,341298.5,46902,47202,47502,806791.0,362820,443971.0,443989.4,444112.6,47202,47502,47502,341939.8,-140099,482038.8,481985.9,481778.5,0,10215.89,10216.0,False,0,0,0,0,0,True,True,False
47624,47924,48824,849184.0,172364,676820.0,676815.1,676929.6,47924,48224,48824,466955.3,125472,341483.3,341460.5,341331.1,48224,48524,48824,806743.0,362820,443923.0,443962.0,444082.0,48524,48824,48824,341973.8,-140099,482072.8,482026.6,481830.0,0,10215.81,10216.0,False,0,0,0,0,0,True,True,False
48946,49246,50146,849141.8,172364,676777.8,676802.4,676901.1,49246,49546,50146,467011.3,125472,341539.3,341489.2,341363.2,49546,49846,50146,806737.5,362820,443917.5,443944.8,444052.2,49846,50146,50146,342064.3,-140099,482163.3,482073.8,481878.9,0,10216.33,10216.0,False,0,0,0,0,0,True,True,False
50269,50569,51469,849080.5,172364,676716.5,676781.1,676876.6,50569,50869,51469,467028.3,125472,341556.3,341517.7,341394.5,50869,51169,51469,806717.3,362820,443897.3,443927.2,444025.5,51169,51469,51469,342047.3,-140099,482146.3,482105.3,481927.3,0,10215.91,10216.0,False,0,0,0,0,0,True,True,False
51592,51892,52792,849079.3,172364,676715.3,676757.4,676852.9,51892,52192,52792,467019.8,125472,341547.8,341531.6,341425.2,52192,52492,52792,806773.8,362820,443953.8,443922.9,444001.1,52492,52792,52792,342308.0,-140099,482407.0,482197.3,481971.5,0,10217.44,10217.5,False,0,0,0,0,0,True,True,False
52915,53215,54115,849107.8,172364,676743.8,676738.3,676829.1,53215,53515,54115,467049.0,125472,341577.0,341555.1,341451.6,53515,53815,54115,806704.5,362820,443884.5,443913.3,443981.6,53815,54115,54115,342305.8,-140099,482404.8,482280.3,482027.7,0,10217.4,10217.0,False,0,0,0,0,0,True,True,False
54238,54538,55438,849094.3,172364,676730.3,676726.4,676806.6,54538,54838,55438,466971.5,125472,341499.5,341545.1,341477.3,54838,55138,55438,806802.0,362820,443982.0,443929.4,443964.6,55138,55438,55438,342601.5,-140099,482700.5,482414.6,482090.4,0,10218.85,10219.0,False,0,0,0,0,0,True,True,False
