tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
52585,52885,53785,714503.0,171508,542995.0,542995.0,542995.0,52885,53185,53785,427536.3,125696,301840.3,301840.3,301840.3,53185,53485,53785,812181.3,362840,449341.3,449341.3,449341.3,53485,53785,53785,294122.8,-140649,434771.8,434771.8,434771.8,0,9072.216,9072.0,True,0,0,0,0,0,True,True,False
53907,54207,55107,714102.0,171508,542594.0,542594.0,542594.0,54207,54507,55107,427638.3,125696,301942.3,301942.3,301942.3,54507,54807,55107,812146.8,362840,449306.8,449306.8,449306.8,54807,55107,55107,294217.5,-140649,434866.5,434866.5,434866.5,0,9070.964,9071.0,True,0,0,0,0,0,True,True,False
55229,55529,56429,714082.3,171508,542574.3,542589.1,542594.0,55529,55829,56429,427901.5,125696,302205.5,302008.1,301942.3,55829,56129,56429,811993.8,362840,449153.8,449268.5,449306.8,56129,56429,56429,294398.8,-140649,435047.8,434911.8,434866.5,0,9072.477,9072.5,False,0,0,0,0,0,True,True,False
56552,56852,57752,713824.5,171508,542316.5,542316.5,542316.5,56852,57152,57752,428062.8,125696,302366.8,302366.8,302366.8,57152,57452,57752,811783.8,362840,448943.8,448943.8,448943.8,57452,57752,57752,294753.8,-140649,435402.8,435402.8,435402.8,0,9072.717,9073.0,True,0,0,0,0,0,True,True,False
57876,58176,59076,713647.8,171508,542139.8,542139.8,542139.8,58176,58476,59076,428241.0,125696,302545.0,302545.0,302545.0,58476,58776,59076,811630.5,362840,448790.5,448790.5,448790.5,58776,59076,59076,294953.5,-140649,435602.5,435602.5,435602.5,0,9073.002,9073.0,True,0,0,0,0,0,True,True,False
59199,59499,60399,713609.5,171508,542101.5,542130.2,542139.8,59499,59799,60399,428414.8,125696,302718.8,302588.4,302545.0,59799,60099,60399,811486.3,362840,448646.3,448754.4,448790.5,60099,60399,60399,294987.8,-140649,435636.8,435611.1,435602.5,0,9073.221,9073.0,False,0,0,0,0,0,True,True,False
60524,60824,61724,713342.8,171508,541834.8,542053.9,542137.4,60824,61124,61724,428469.3,125696,302773.3,302645.5,302555.8,61124,61424,61724,811299.3,362840,448459.3,448671.6,448781.5,61424,61724,61724,295187.0,-140649,435836.0,435669.4,435604.6,0,9072.147,9072.0,False,0,0,0,0,0,True,True,False
61848,62148,63048,713503.3,171508,541995.3,542017.8,542116.6,62148,62448,63048,428424.5,125696,302728.5,302691.4,302578.1,62448,62748,63048,811405.5,362840,448565.5,448615.4,448754.2,62748,63048,63048,295088.8,-140649,435737.8,435703.3,435620.8,0,9072.8,9073.0,False,0,0,0,0,0,True,True,False
63171,63471,64371,713310.0,171508,541802.0,541802.0,541802.0,63471,63771,64371,428735.0,125696,303039.0,303039.0,303039.0,63771,64071,64371,811147.3,362840,448307.3,448307.3,448307.3,64071,64371,64371,295302.3,-140649,435951.3,435951.3,435951.3,0,9073.282,9073.0,True,0,0,0,0,0,True,True,False
64492,64792,65692,713127.3,171508,541619.3,541619.3,541619.3,64792,65092,65692,428721.3,125696,303025.3,303025.3,303025.3,65092,65392,65692,811111.5,362840,448271.5,448271.5,448271.5,65392,65692,65692,295438.8,-140649,436087.8,436087.8,436087.8,0,9072.729,9073.0,True,0,0,0,0,0,True,True,False
65815,66115,67015,713227.8,171508,541719.8,541644.4,541619.3,66115,66415,67015,428793.3,125696,303097.3,303043.3,303025.3,66415,66715,67015,811067.0,362840,448227.0,448260.4,448271.5,66715,67015,67015,295376.0,-140649,436025.0,436072.1,436087.8,0,9073.133,9073.0,False,0,0,0,0,0,True,True,False
67137,67437,68337,713062.3,171508,541554.3,541628.1,541625.5,67437,67737,68337,428837.5,125696,303141.5,303072.3,303029.7,67737,68037,68337,811077.3,362840,448237.3,448251.8,448268.8,68037,68337,68337,295453.5,-140649,436102.5,436075.8,436083.8,0,9072.944,9073.0,False,0,0,0,0,0,True,True,False
68460,68760,69660,713031.8,171508,541523.8,541604.3,541626.2,68760,69060,69660,428969.5,125696,303273.5,303134.4,303040.3,69060,69360,69660,810890.5,362840,448050.5,448196.6,448264.6,69360,69660,69660,295629.8,-140649,436278.8,436123.5,436081.8,0,9073.454,9073.5,False,0,0,0,0,0,True,True,False
69785,70085,70985,712852.8,171508,541344.8,541535.6,541620.8,70085,70385,70985,428972.8,125696,303276.8,303197.3,303063.7,70385,70685,70985,810844.0,362840,448004.0,448129.7,448247.7,70685,70985,70985,295692.8,-140649,436341.8,436187.0,436092.2,0,9072.598,9072.5,False,0,0,0,0,0,True,True,False
71111,71411,72311,712858.3,171508,541350.3,541443.3,541599.6,71411,71711,72311,429043.0,125696,303347.0,303259.7,303096.9,71711,72011,72311,810798.8,362840,447958.8,448062.6,448218.3,72011,72311,72311,295743.3,-140649,436392.3,436278.8,436115.8,0,9073.046,9073.0,False,0,0,0,0,0,True,True,False
