tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
16991,17291,18191,374629.8,173235,201394.8,201394.8,201394.8,17291,17591,18191,147323.0,126222,21101.0,21101.0,21101.0,17591,17891,18191,467986.8,361302,106684.8,106684.8,106684.8,17891,18191,18191,-36738.5,-141332,104593.5,104593.5,104593.5,0,2256.828,2257.0,True,0,0,0,0,0,True,True,False
18313,18613,19513,374506.0,173235,201271.0,201271.0,201271.0,18613,18913,19513,147334.5,126222,21112.5,21112.5,21112.5,18913,19213,19513,467934.8,361302,106632.8,106632.8,106632.8,19213,19513,19513,-36671.75,-141332,104660.3,104660.3,104660.3,0,2256.302,2256.0,True,0,0,0,0,0,True,True,False
19635,19935,20835,374451.0,173235,201216.0,201257.3,201271.0,19935,20235,20835,147490.0,126222,21268.0,21151.38,21112.5,20235,20535,20835,467836.3,361302,106534.3,106608.1,106632.8,20535,20835,20835,-36557.0,-141332,104775.0,104688.9,104660.3,0,2256.963,2257.0,False,0,0,0,0,0,True,True,False
20957,21257,22157,374317.8,173235,201082.8,201210.2,201267.6,21257,21557,22157,147598.5,126222,21376.5,21217.38,21122.16,21557,21857,22157,467733.5,361302,106431.5,106557.8,106626.6,21857,22157,22157,-36489.0,-141332,104843.0,104734.6,104667.4,0,2256.685,2256.5,False,0,0,0,0,0,True,True,False
22282,22582,23482,374276.3,173235,201041.3,201152.8,201253.3,22582,22882,23482,147647.5,126222,21425.5,21295.63,21145.82,22882,23182,23482,467669.8,361302,106367.8,106491.6,106609.5,23182,23482,23482,-36430.75,-141332,104901.3,104794.9,104684.1,0,2256.707,2257.0,False,0,0,0,0,0,True,True,False
23606,23906,24806,374174.0,173235,200939.0,201069.8,201228.3,23906,24206,24806,147708.5,126222,21486.5,21389.13,21183.05,24206,24506,24806,467621.0,361302,106319.0,106413.1,106580.2,24506,24806,24806,-36343.75,-141332,104988.3,104876.9,104711.6,0,2256.695,2256.5,False,0,0,0,0,0,True,True,False
24928,25228,26128,374099.8,173235,200864.8,200981.9,201188.9,25228,25528,26128,147757.8,126222,21535.75,21456.06,21234.27,25528,25828,26128,467570.8,361302,106268.8,106346.8,106538.7,25828,26128,26128,-36311.75,-141332,105020.3,104938.2,104752.7,0,2256.483,2256.5,False,0,0,0,0,0,True,True,False
26251,26551,27451,374066.8,173235,200831.8,200919.2,201137.5,26551,26851,27451,147855.0,126222,21633.0,21520.19,21289.39,26851,27151,27451,467519.5,361302,106217.5,106293.3,106491.0,27151,27451,27451,-36246.75,-141332,105085.3,104998.8,104798.8,0,2256.923,2257.0,False,0,0,0,0,0,True,True,False
27573,27873,28773,374045.3,173235,200810.3,200861.4,201083.2,27873,28173,28773,147877.5,126222,21655.5,21577.69,21346.75,28173,28473,28773,467507.5,361302,106205.5,106252.7,106441.9,28473,28773,28773,-36228.0,-141332,105104.0,105049.4,104848.5,0,2256.969,2257.0,False,0,0,0,0,0,True,True,False
28895,29195,30095,373997.5,173235,200762.5,200817.3,201028.1,29195,29495,30095,147931.3,126222,21709.25,21633.38,21404.14,29495,29795,30095,467431.3,361302,106129.3,106205.3,106394.8,29795,30095,30095,-36128.25,-141332,105203.8,105103.3,104898.4,0,2257.127,2257.0,False,0,0,0,0,0,True,True,False
