tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
169948,170248,171148,-29977.5,-30097,119.5,130.125,127.9152,170248,170548,171148,6660.25,6625,35.25,36.75,37.73656,170548,170848,171148,-1460.0,-1510,50.0,35.8125,34.6198,170848,171148,171148,94266.5,94327,-60.5,-65.375,-67.96406,0,2.744687,0,False,0,0,0,0,0,True,True,False
171269,171569,172469,-29962.75,-30097,134.25,128.8125,128.4644,171569,171869,172469,6651.0,6625,26.0,34.375,37.49138,171869,172169,172469,-1479.5,-1510,30.5,37.125,34.91621,172169,172469,172469,94273.25,94327,-53.75,-56.25,-67.32062,0,2.770491,0,False,0,0,0,0,0,True,True,False
172590,172890,173790,-29973.75,-30097,123.25,125.625,128.5509,172890,173190,173790,6633.25,6625,8.25,27.125,36.71689,173190,173490,173790,-1479.75,-1510,30.25,35.6875,35.46515,173490,173790,173790,94246.75,94327,-80.25,-63.875,-64.56932,0,2.824682,0,False,0,0,0,0,0,True,True,False
173912,174212,175112,-29951.0,-30097,146.0,130.75,127.8237,174212,174512,175112,6660.5,6625,35.5,26.25,34.33309,174512,174812,175112,-1464.0,-1510,46.0,39.1875,35.52041,174812,175112,175112,94249.5,94327,-77.5,-68.0,-64.39677,0,2.764872,0,False,0,0,0,0,0,True,True,False
175232,175532,176432,-29977.75,-30097,119.25,130.6875,128.551,175532,175832,176432,6663.5,6625,38.5,27.0625,32.32426,175832,176132,176432,-1499.25,-1510,10.75,29.375,36.43177,176132,176432,176432,94239.25,94327,-87.75,-74.8125,-65.29225,0,2.738615,0,False,0,0,0,0,0,True,True,False
176553,176853,177753,-29994.25,-30097,102.75,122.8125,129.082,176853,177153,177753,6608.75,6625,-16.25,16.5,31.01659,177153,177453,177753,-1478.75,-1510,31.25,29.5625,34.678,177453,177753,177753,94250.5,94327,-76.5,-80.5,-67.65825,0,2.637039,0,False,0,0,0,0,0,True,True,False
177875,178175,179075,-29979.25,-30097,117.75,121.4375,127.5239,178175,178475,179075,6666.25,6625,41.25,24.75,27.40889,178475,178775,179075,-1497.25,-1510,12.75,25.1875,33.40668,178775,179075,179075,94267.25,94327,-59.75,-75.375,-70.84972,0,2.437296,0,False,0,0,0,0,0,True,True,False
179198,179498,180398,-29965.25,-30097,131.75,117.875,126.0113,179498,179798,180398,6652.5,6625,27.5,22.75,26.7481,179798,180098,180398,-1482.75,-1510,27.25,20.5,31.36403,180098,180398,180398,94270.75,94327,-56.25,-70.0625,-71.97435,0,2.326505,0,False,0,0,0,0,0,True,True,False
180519,180819,181719,-29961.25,-30097,135.75,122.0,123.9892,180819,181119,181719,6660.75,6625,35.75,22.0625,25.75448,181119,181419,181719,-1506.25,-1510,3.75,18.75,28.66407,181419,181719,181719,94215.75,94327,-111.25,-75.9375,-71.49921,0,2.217793,0,False,0,0,0,0,0,True,True,False
181841,182141,183041,-29961.25,-30097,135.75,130.25,123.4949,182141,182441,183041,6659.25,6625,34.25,34.6875,24.83694,182441,182741,183041,-1491.5,-1510,18.5,15.5625,26.2002,182741,183041,183041,94241.5,94327,-85.5,-78.1875,-72.60223,0,2.114509,0,False,0,0,0,0,0,True,True,False
183163,183463,184363,-29956.25,-30097,140.75,136.0,125.1737,183463,183763,184363,6656.25,6625,31.25,32.1875,27.28503,183763,184063,184363,-1486.75,-1510,23.25,18.1875,23.55649,184063,184363,184363,94255.5,94327,-71.5,-81.125,-73.9903,0,2.116482,0,False,0,0,0,0,0,True,True,False
184483,184783,185683,-29971.5,-30097,125.5,134.4375,127.8643,184783,185083,185683,6675.0,6625,50.0,37.8125,28.5034,185083,185383,185683,-1476.75,-1510,33.25,19.6875,22.22218,185383,185683,185683,94227.5,94327,-99.5,-91.9375,-75.76344,0,2.13311,0,False,0,0,0,0,0,True,True,False
185804,186104,187004,-29977.25,-30097,119.75,130.4375,129.4979,186104,186404,187004,6673.0,6625,48.0,40.875,30.81693,186404,186704,187004,-1492.0,-1510,18.0,23.25,21.59225,186704,187004,187004,94269.25,94327,-57.75,-78.5625,-79.78306,0,2.118538,0,False,0,0,0,0,0,True,True,False
187127,187427,188327,-29956.0,-30097,141.0,131.75,129.7314,187427,187727,188327,6679.75,6625,54.75,46.0,33.31659,187727,188027,188327,-1499.5,-1510,10.5,21.25,22.00424,188027,188327,188327,94263.5,94327,-63.5,-73.0625,-79.47972,0,2.190077,0,False,0,0,0,0,0,True,True,False
188449,188749,189649,-29968.5,-30097,128.5,128.6875,130.2331,188749,189049,189649,6660.25,6625,35.25,47.0,36.4687,189049,189349,189649,-1461.75,-1510,48.25,27.5,21.8168,189349,189649,189649,94272.25,94327,-54.75,-68.875,-77.8849,0,2.295069,0,False,0,0,0,0,0,True,True,False
