tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
82977,83277,84177,-30119.25,-29934,-185.25,-173.8125,-170.5268,83277,83577,84177,19897.75,6614,13283.75,13298.56,13314.09,83577,83877,84177,10165.25,-1463,11628.25,11625.63,11636.03,83877,84177,84177,95302.75,94197,1105.75,1088.438,1077.896,0,536.4077,536.5,False,0,0,0,0,0,True,True,False
84300,84600,85500,-30101.25,-29934,-167.25,-172.8125,-171.3434,84600,84900,85500,19913.75,6614,13299.75,13293.88,13310.23,84900,85200,85500,10173.5,-1463,11636.5,11624.5,11633.45,85200,85500,85500,95315.0,94197,1118.0,1098.938,1080.516,0,536.3114,536.0,False,0,0,0,0,0,True,True,False
85622,85922,86822,-30136.75,-29934,-202.75,-183.3125,-171.7085,85922,86222,86822,19906.0,6614,13292.0,13295.88,13306.17,86222,86522,86822,10145.5,-1463,11608.5,11626.75,11631.22,86522,86822,86822,95268.0,94197,1071.0,1094.188,1085.094,0,536.2683,536.0,False,0,0,0,0,0,True,True,False
86944,87244,88144,-30122.25,-29934,-188.25,-185.875,-174.5923,87244,87544,88144,19936.25,6614,13322.25,13299.44,13303.61,87544,87844,88144,10148.25,-1463,11611.25,11621.13,11630.11,87844,88144,88144,95256.5,94197,1059.5,1088.563,1087.354,0,536.1792,536.0,False,0,0,0,0,0,True,True,False
88267,88567,89467,-30113.75,-29934,-179.75,-184.5,-177.3963,88567,88867,89467,19901.25,6614,13287.25,13300.31,13302.57,88867,89167,89467,10177.25,-1463,11640.25,11624.13,11627.88,89167,89467,89467,95296.0,94197,1099.0,1086.875,1087.654,0,536.0594,536.0,False,0,0,0,0,0,True,True,False
89589,89889,90789,-30145.5,-29934,-211.5,-195.5625,-179.1618,89889,90189,90789,19915.5,6614,13301.5,13300.75,13302.01,90189,90489,90789,10179.25,-1463,11642.25,11625.56,11626.95,90489,90789,90789,95261.25,94197,1064.25,1073.438,1087.461,0,535.9879,536.0,False,0,0,0,0,0,True,True,False
90911,91211,92111,-30122.25,-29934,-188.25,-191.9375,-183.2377,91211,91511,92111,19907.5,6614,13293.5,13301.13,13301.7,91511,91811,92111,10165.0,-1463,11628.0,11630.44,11626.6,91811,92111,92111,95291.25,94197,1094.25,1079.25,1083.976,0,535.8173,536.0,False,0,0,0,0,0,True,True,False
92232,92532,93432,-30129.25,-29934,-195.25,-193.6875,-185.3998,92532,92832,93432,19919.25,6614,13305.25,13296.88,13301.56,92832,93132,93432,10165.25,-1463,11628.25,11634.69,11627.56,93132,93432,93432,95311.75,94197,1114.75,1093.063,1082.801,0,535.7649,536.0,False,0,0,0,0,0,True,True,False
93554,93854,94754,-30116.5,-29934,-182.5,-194.375,-187.4595,93854,94154,94754,19898.5,6614,13284.5,13296.19,13300.39,94154,94454,94754,10185.5,-1463,11648.5,11636.75,11629.33,94454,94754,94754,95262.5,94197,1065.5,1084.688,1085.351,0,535.7878,536.0,False,0,0,0,0,0,True,True,False
94876,95176,96076,-30080.0,-29934,-146.0,-178.0,-189.1781,95176,95476,96076,19929.0,6614,13315.0,13299.56,13299.35,95476,95776,96076,10133.75,-1463,11596.75,11625.38,11631.17,95776,96076,96076,95264.0,94197,1067.0,1085.375,1085.186,0,535.7653,536.0,False,0,0,0,0,0,True,True,False
96197,96497,97397,-30139.25,-29934,-205.25,-182.25,-186.4001,96497,96797,97397,19906.5,6614,13292.5,13299.31,13299.4,96797,97097,97397,10177.75,-1463,11640.75,11628.56,11629.73,97097,97397,97397,95281.0,94197,1084.0,1082.813,1085.233,0,535.7951,536.0,False,0,0,0,0,0,True,True,False
97522,97822,98722,-30124.5,-29934,-190.5,-181.0625,-185.3687,97822,98122,98722,19912.0,6614,13298.0,13297.5,13299.38,98122,98422,98722,10150.5,-1463,11613.5,11624.88,11629.44,98422,98722,98722,95275.5,94197,1078.5,1073.75,1084.632,0,535.7975,536.0,False,0,0,0,0,0,True,True,False
98843,99143,100043,-30126.0,-29934,-192.0,-183.4375,-184.2985,99143,99443,100043,19901.5,6614,13287.5,13298.25,13298.91,99443,99743,100043,10200.5,-1463,11663.5,11628.63,11628.31,99743,100043,100043,95294.5,94197,1097.5,1081.75,1081.927,0,535.7305,536.0,False,0,0,0,0,0,True,True,False
100165,100465,101365,-30104.0,-29934,-170.0,-189.4375,-184.0845,100465,100765,101365,19892.5,6614,13278.5,13289.13,13298.75,100765,101065,101365,10156.25,-1463,11619.25,11634.25,11628.39,101065,101365,101365,95314.75,94197,1117.75,1094.438,1081.883,0,535.7322,536.0,False,0,0,0,0,0,True,True,False
101488,101788,102688,-30114.5,-29934,-180.5,-183.25,-185.4149,101788,102088,102688,19932.75,6614,13318.75,13295.69,13296.36,102088,102388,102688,10176.25,-1463,11639.25,11633.88,11629.84,102388,102688,102688,95322.5,94197,1125.5,1104.813,1085.003,0,535.7499,536.0,False,0,0,0,0,0,True,True,False
