tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
20036,20336,21236,241299.5,122328,118971.5,119106.3,119186.0,20336,20636,21236,280411.5,179512,100899.5,100985.4,101044.9,20636,20936,21236,298333.5,239301,59032.5,58912.31,58850.29,20936,21236,21236,-98872.25,-148343,49470.75,49319.88,49252.43,0,1509.432,1509.5,False,0,0,0,0,0,True,True,False
21361,21661,22561,241155.8,122328,118827.8,119014.7,119166.2,21661,21961,22561,280288.8,179512,100776.8,100916.6,101030.1,21961,22261,22561,298476.3,239301,59175.25,58994.81,58865.7,22261,22561,22561,-98813.0,-148343,49530.0,49390.25,49269.19,0,1509.16,1509.0,False,0,0,0,0,0,True,True,False
22686,22986,23886,241141.3,122328,118813.3,118919.5,119128.5,22986,23286,23886,280243.0,179512,100731.0,100836.3,101001.9,23286,23586,23886,298485.3,239301,59184.25,59079.56,58897.79,23586,23886,23886,-98764.25,-148343,49578.75,49472.81,49299.28,0,1509.142,1509.0,False,0,0,0,0,0,True,True,False
24012,24312,25212,241072.8,122328,118744.8,118839.3,119076.6,24312,24612,25212,280190.5,179512,100678.5,100771.4,100960.8,24612,24912,25212,298513.5,239301,59212.5,59151.13,58942.96,24912,25212,25212,-98691.0,-148343,49652.0,49557.88,49342.41,0,1509.052,1509.0,False,0,0,0,0,0,True,True,False
25335,25635,26535,241028.8,122328,118700.8,118771.6,119017.6,25635,25935,26535,280169.0,179512,100657.0,100710.8,100913.7,25935,26235,26535,298520.8,239301,59219.75,59197.94,58994.7,26235,26535,26535,-98708.75,-148343,49634.25,49598.75,49395.96,0,1508.709,1509.0,False,0,0,0,0,0,True,True,False
26659,26959,27859,241011.3,122328,118683.3,118735.5,118956.5,26959,27259,27859,280156.3,179512,100644.3,100677.7,100863.3,27259,27559,27859,298542.5,239301,59241.5,59214.5,59045.21,27559,27859,27859,-98681.0,-148343,49662.0,49631.75,49446.36,0,1508.799,1509.0,False,0,0,0,0,0,True,True,False
27983,28283,29183,240936.3,122328,118608.3,118684.3,118901.6,28283,28583,29183,280118.3,179512,100606.3,100646.5,100817.2,28583,28883,29183,298593.8,239301,59292.75,59241.63,59087.29,28883,29183,29183,-98630.0,-148343,49713.0,49665.31,49492.43,0,1508.758,1509.0,False,0,0,0,0,0,True,True,False
29306,29606,30506,240948.0,122328,118620.0,118653.1,118847.6,29606,29906,30506,280085.5,179512,100573.5,100620.3,100774.7,29906,30206,30506,298651.8,239301,59350.75,59276.19,59125.64,30206,30506,30506,-98643.0,-148343,49700.0,49677.31,49535.39,0,1508.876,1509.0,False,0,0,0,0,0,True,True,False
30630,30930,31830,240960.3,122328,118632.3,118635.9,118799.2,30930,31230,31830,280044.0,179512,100532.0,100589.0,100736.4,31230,31530,31830,298627.0,239301,59326.0,59302.75,59163.06,31530,31830,31830,-98597.5,-148343,49745.5,49705.13,49570.66,0,1508.823,1509.0,False,0,0,0,0,0,True,True,False
31953,32253,33153,240968.0,122328,118640.0,118625.1,118758.6,32253,32553,33153,280070.8,179512,100558.8,100567.6,100699.7,32553,32853,33153,298631.5,239301,59330.5,59325.0,59197.78,32853,33153,33153,-98588.5,-148343,49754.5,49728.25,49604.08,0,1509.045,1509.0,False,0,0,0,0,0,True,True,False
