tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
34482,34782,35682,176734.5,122315,54419.5,54462.38,54483.86,34782,35082,35682,231942.5,179595,52347.5,52367.38,52398.13,35082,35382,35682,239368.8,239263,105.75,100.0,63.07897,35382,35682,35682,-146893.3,-148351,1457.75,1424.438,1402.698,0,496.1561,496.0,False,0,0,0,0,0,True,True,False
35810,36110,37010,176675.5,122315,54360.5,54429.5,54478.52,36110,36410,37010,231917.8,179595,52322.75,52353.13,52390.49,36410,36710,37010,239389.8,239263,126.75,101.625,72.25468,36710,37010,37010,-146876.8,-148351,1474.25,1433.875,1408.101,0,495.9497,496.0,False,0,0,0,0,0,True,True,False
37136,37436,38336,176695.0,122315,54380.0,54404.13,54466.34,37436,37736,38336,231897.5,179595,52302.5,52336.06,52381.2,37736,38036,38336,239421.3,239263,158.25,119.0625,79.55388,38036,38336,38336,-146876.3,-148351,1474.75,1449.063,1414.506,0,496.095,496.0,False,0,0,0,0,0,True,True,False
38459,38759,39659,176658.5,122315,54343.5,54375.88,54450.88,38759,39059,39659,231845.8,179595,52250.75,52305.88,52369.98,39059,39359,39659,239496.8,239263,233.75,156.125,89.37267,39359,39659,39659,-146797.0,-148351,1554.0,1490.188,1423.094,0,496.4047,496.5,False,0,0,0,0,0,True,True,False
39782,40082,40982,176498.3,122315,54183.25,54316.81,54432.23,40082,40382,40982,231672.3,179595,52077.25,52238.31,52354.05,40382,40682,40982,239490.0,239263,227.0,186.4375,105.9621,40682,40982,40982,-146852.0,-148351,1499.0,1500.5,1439.769,0,494.5951,494.5,False,0,0,0,0,0,True,True,False
41106,41406,42306,176648.0,122315,54333.0,54309.94,54403.55,41406,41706,42306,231823.5,179595,52228.5,52214.75,52325.29,41706,42006,42306,239521.3,239263,258.25,219.3125,125.9621,42006,42306,42306,-146829.5,-148351,1521.5,1512.313,1454.862,0,496.2247,496.0,False,0,0,0,0,0,True,True,False
42429,42729,43629,176588.5,122315,54273.5,54283.31,54380.29,42729,43029,43629,231757.8,179595,52162.75,52179.81,52297.82,43029,43329,43629,239546.8,239263,283.75,250.6875,149.1618,43329,43629,43629,-146765.3,-148351,1585.75,1540.063,1469.14,0,496.0598,496.0,False,0,0,0,0,0,True,True,False
43753,44053,44953,176550.3,122315,54235.25,54256.25,54356.19,44053,44353,44953,231771.3,179595,52176.25,52161.19,52268.49,44353,44653,44953,239550.0,239263,287.0,264.0,174.3932,44653,44953,44953,-146777.5,-148351,1573.5,1544.938,1486.766,0,495.9119,496.0,False,0,0,0,0,0,True,True,False
45078,45378,46278,176532.0,122315,54217.0,54264.69,54331.35,45378,45678,46278,231761.8,179595,52166.75,52183.56,52241.82,45678,45978,46278,239525.3,239263,262.25,272.8125,196.6626,45978,46278,46278,-146766.0,-148351,1585.0,1566.438,1501.223,0,495.719,496.0,False,0,0,0,0,0,True,True,False
46403,46703,47603,176603.8,122315,54288.75,54253.63,54314.79,46703,47003,47603,231774.0,179595,52179.0,52171.19,52227.35,47003,47303,47603,239550.8,239263,287.75,280.1875,215.5875,47303,47603,47603,-146762.0,-148351,1589.0,1583.313,1517.43,0,496.2379,496.0,False,0,0,0,0,0,True,True,False
47729,48029,48929,176576.0,122315,54261.0,54250.5,54299.59,48029,48329,48929,231744.3,179595,52149.25,52167.81,52213.39,48329,48629,48929,239545.5,239263,282.5,279.875,231.6421,48629,48929,48929,-146748.8,-148351,1602.25,1587.438,1533.803,0,496.0086,496.0,False,0,0,0,0,0,True,True,False
49054,49354,50254,176560.0,122315,54245.0,54252.94,54287.39,49354,49654,50254,231733.5,179595,52138.5,52158.38,52202.07,49654,49954,50254,239540.5,239263,277.5,277.5,243.6291,49954,50254,50254,-146771.3,-148351,1579.75,1589.0,1547.133,0,495.7617,496.0,False,0,0,0,0,0,True,True,False
50376,50676,51576,176521.3,122315,54206.25,54250.25,54278.82,50676,50976,51576,231697.8,179595,52102.75,52142.38,52191.21,50976,51276,51576,239603.3,239263,340.25,297.0,252.0468,51276,51576,51576,-146719.0,-148351,1632.0,1600.75,1557.538,0,495.9543,496.0,False,0,0,0,0,0,True,True,False
51699,51999,52899,176497.5,122315,54182.5,54223.69,54271.72,51999,52299,52899,231706.0,179595,52111.0,52125.38,52179.07,52299,52599,52899,239626.8,239263,363.75,316.0,263.2187,52599,52899,52899,-146681.3,-148351,1669.75,1620.938,1568.277,0,496.1677,496.0,False,0,0,0,0,0,True,True,False
53022,53322,54222,176488.8,122315,54173.75,54201.88,54259.79,53322,53622,54222,231656.0,179595,52061.0,52103.31,52165.73,53622,53922,54222,239615.0,239263,352.0,333.375,276.3361,53922,54222,54222,-146645.0,-148351,1706.0,1646.875,1581.364,0,496.0009,496.0,False,0,0,0,0,0,True,True,False
