tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
83537,83837,84737,241068.5,241057,11.5,-15.5,-24.5,83837,84137,84737,435922.8,119051,316871.8,316851.7,316845.0,84137,84437,84737,53075.25,35210,17865.25,17858.88,17856.75,84437,84737,84737,181587.5,184552,-2964.5,-2960.75,-2959.5,0,1492.042,1492,False,0,0,0,0,0,True,True,False
84863,85163,86063,241066.3,241057,9.25,-7.0625,-22.2633,85163,85463,86063,435939.5,119051,316888.5,316862.6,316846.7,85463,85763,86063,53084.5,35210,17874.5,17863.31,17857.28,85763,86063,86063,181591.8,184552,-2960.25,-2960.938,-2959.811,0,1492.17,1492,False,0,0,0,0,0,True,True,False
86187,86487,87387,241052.3,241057,-4.75,-2.125,-18.48555,86487,86787,87387,435918.3,119051,316867.3,316868.1,316850.6,86787,87087,87387,53090.0,35210,17880.0,17869.13,17858.78,87087,87387,87387,181579.5,184552,-2972.5,-2964.188,-2960.091,0,1491.976,1492,False,0,0,0,0,0,True,True,False
87512,87812,88712,241031.3,241057,-25.75,-2.4375,-14.41959,87812,88112,88712,435887.3,119051,316836.3,316865.9,316855.0,88112,88412,88712,53090.25,35210,17880.25,17875.0,17861.35,88412,88712,88712,181587.3,184552,-2964.75,-2965.5,-2961.109,0,1491.774,1492,False,0,0,0,0,0,True,True,False
88835,89135,90035,241058.0,241057,1.0,-5.0625,-11.44176,89135,89435,90035,435939.0,119051,316888.0,316870.0,316857.7,89435,89735,90035,53083.75,35210,17873.75,17877.13,17864.74,89735,90035,90035,181590.5,184552,-2961.5,-2964.75,-2962.2,0,1492.119,1492,False,0,0,0,0,0,True,True,False
90157,90457,91357,241084.8,241057,27.75,-0.4375,-9.856373,90457,90757,91357,435918.0,119051,316867.0,316864.6,316860.8,90757,91057,91357,53097.75,35210,17887.75,17880.44,17867.82,91057,91357,91357,181602.8,184552,-2949.25,-2962.0,-2962.834,0,1492.275,1492,False,0,0,0,0,0,True,True,False
91480,91780,92680,241064.8,241057,7.75,2.6875,-7.515569,91780,92080,92680,435903.5,119051,316852.5,316860.9,316861.7,92080,92380,92680,53093.25,35210,17883.25,17881.25,17870.96,92380,92680,92680,181611.0,184552,-2941.0,-2954.125,-2962.627,0,1492.132,1492,False,0,0,0,0,0,True,True,False
92804,93104,94004,241083.8,241057,26.75,15.8125,-4.979875,93104,93404,94004,435952.5,119051,316901.5,316877.3,316861.5,93404,93704,94004,53061.5,35210,17851.5,17874.06,17873.52,93704,94004,94004,181599.8,184552,-2952.25,-2951.0,-2960.514,0,1492.241,1492,False,0,0,0,0,0,True,True,False
94127,94427,95327,241042.3,241057,-14.75,11.875,0.187502,94427,94727,95327,435945.8,119051,316894.8,316878.9,316865.4,94727,95027,95327,53072.25,35210,17862.25,17871.19,17873.65,95027,95327,95327,181627.0,184552,-2925.0,-2941.875,-2958.149,0,1492.191,1492,False,0,0,0,0,0,True,True,False
95450,95750,96650,241060.3,241057,3.25,5.75,3.092111,95750,96050,96650,435858.3,119051,316807.3,316864.0,316868.8,96050,96350,96650,53088.75,35210,17878.75,17868.94,17873.04,96350,96650,96650,181608.3,184552,-2943.75,-2940.5,-2954.105,0,1491.873,1492,False,0,0,0,0,0,True,True,False
96775,97075,97975,241057.3,241057,0.25,3.875,3.752657,97075,97375,97975,435900.5,119051,316849.5,316863.3,316867.6,97375,97675,97975,53090.0,35210,17880.0,17868.13,17872.02,97675,97975,97975,181603.0,184552,-2949.0,-2942.5,-2950.724,0,1492.03,1492,False,0,0,0,0,0,True,True,False
98100,98400,99300,241061.3,241057,4.25,-1.75,3.783062,98400,98700,99300,435914.0,119051,316863.0,316853.6,316866.5,98700,99000,99300,53079.25,35210,17869.25,17872.56,17871.05,99000,99300,99300,181577.8,184552,-2974.25,-2948.0,-2948.68,0,1491.941,1492,False,0,0,0,0,0,True,True,False
99425,99725,100625,241060.5,241057,3.5,2.8125,2.40797,99725,100025,100625,435909.0,119051,316858.0,316844.4,316863.3,100025,100325,100625,53085.75,35210,17875.75,17875.94,17871.43,100325,100625,100625,181587.8,184552,-2964.25,-2957.813,-2948.511,0,1491.992,1492,False,0,0,0,0,0,True,True,False
100748,101048,101948,241056.5,241057,-0.5,1.875,2.508505,101048,101348,101948,436033.3,119051,316982.3,316888.2,316858.6,101348,101648,101948,53132.25,35210,17922.25,17886.81,17872.55,101648,101948,101948,181595.5,184552,-2956.5,-2961.0,-2950.823,0,1492.785,1493,False,0,0,0,0,0,True,True,False
102072,102372,103272,241045.0,241057,-12.0,-1.1875,2.351065,102372,102672,103272,435878.8,119051,316827.8,316882.8,316866.0,102672,102972,103272,53139.75,35210,17929.75,17899.25,17876.09,102972,103272,103272,181632.8,184552,-2919.25,-2953.563,-2953.352,0,1492.246,1492,False,0,0,0,0,0,True,True,False
