tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
255576,255876,256776,16131.0,-29792,45923.0,45919.5,45932.71,255876,256176,256776,41921.75,6640,35281.75,35294.06,35280.45,256176,256476,256776,15420.5,-1425,16845.5,16826.38,16840.95,256476,256776,256776,125231.0,94164,31067.0,31046.19,31038.85,0,2678.003,2678.0,False,0,0,0,0,0,True,True,False
256898,257198,258098,16126.5,-29792,45918.5,45915.44,45929.43,257198,257498,258098,41939.25,6640,35299.25,35291.69,35283.84,257498,257798,258098,15404.25,-1425,16829.25,16831.06,16837.32,257798,258098,258098,125214.0,94164,31050.0,31050.19,31040.67,0,2677.968,2678.0,False,0,0,0,0,0,True,True,False
258223,258523,259423,16122.0,-29792,45914.0,45919.75,45925.96,258523,258823,259423,41940.0,6640,35300.0,35295.56,35285.79,258823,259123,259423,15408.25,-1425,16833.25,16837.13,16835.77,259123,259423,259423,125195.0,94164,31031.0,31046.5,31043.04,0,2677.953,2678.0,False,0,0,0,0,0,True,True,False
259549,259849,260749,16104.25,-29792,45896.25,45912.94,45924.41,259849,260149,260749,41938.25,6640,35298.25,35294.81,35288.22,260149,260449,260749,15402.25,-1425,16827.25,16833.81,16836.11,260449,260749,260749,125208.0,94164,31044.0,31048.0,31043.9,0,2677.996,2678.0,False,0,0,0,0,0,True,True,False
260872,261172,262072,16151.5,-29792,45943.5,45918.06,45921.56,261172,261472,262072,41947.25,6640,35307.25,35301.19,35289.86,261472,261772,262072,15414.75,-1425,16839.75,16832.38,16835.54,261772,262072,262072,125201.0,94164,31037.0,31040.5,31044.92,0,2677.98,2678.0,False,0,0,0,0,0,True,True,False
262195,262495,263395,16139.75,-29792,45931.75,45921.38,45920.7,262495,262795,263395,41951.5,6640,35311.5,35304.25,35292.68,262795,263095,263395,15414.5,-1425,16839.5,16834.94,16834.75,263095,263395,263395,125238.8,94164,31074.75,31046.69,31043.82,0,2677.982,2678.0,False,0,0,0,0,0,True,True,False
263518,263818,264718,16112.0,-29792,45904.0,45918.88,45920.86,263818,264118,264718,41952.0,6640,35312.0,35307.25,35295.55,264118,264418,264718,15424.5,-1425,16849.5,16839.0,16834.8,264418,264718,264718,125244.0,94164,31080.0,31058.94,31044.53,0,2678.061,2678.0,False,0,0,0,0,0,True,True,False
264839,265139,266039,16166.0,-29792,45958.0,45934.31,45920.37,265139,265439,266039,41953.0,6640,35313.0,35310.94,35298.46,265439,265739,266039,15419.75,-1425,16844.75,16843.38,16835.84,265739,266039,266039,125225.8,94164,31061.75,31063.38,31048.11,0,2678.207,2678.0,False,0,0,0,0,0,True,True,False
266161,266461,267361,16123.5,-29792,45915.5,45927.31,45923.84,266461,266761,267361,41959.5,6640,35319.5,35314.0,35301.56,266761,267061,267361,15423.5,-1425,16848.5,16845.56,16837.71,267061,267361,267361,125212.5,94164,31048.5,31066.25,31051.9,0,2678.461,2678.5,False,0,0,0,0,0,True,True,False
267484,267784,268684,16124.75,-29792,45916.75,45923.56,45924.7,267784,268084,268684,41967.0,6640,35327.0,35317.88,35304.65,268084,268384,268684,15392.75,-1425,16817.75,16840.13,16839.67,268384,268684,268684,125244.8,94164,31080.75,31067.75,31055.47,0,2678.657,2678.5,False,0,0,0,0,0,True,True,False
268807,269107,270007,16122.0,-29792,45914.0,45926.06,45924.42,269107,269407,270007,41946.0,6640,35306.0,35316.38,35307.94,269407,269707,270007,15419.25,-1425,16844.25,16838.81,16839.78,269707,270007,270007,125253.0,94164,31089.0,31070.0,31058.52,0,2678.785,2679.0,False,0,0,0,0,0,True,True,False
270131,270431,271331,16107.0,-29792,45899.0,45911.31,45924.83,270431,270731,271331,41940.5,6640,35300.5,35313.25,35310.04,270731,271031,271331,15389.25,-1425,16814.25,16831.19,16839.54,271031,271331,271331,125253.8,94164,31089.75,31077.0,31061.38,0,2678.891,2679.0,False,0,0,0,0,0,True,True,False
271456,271756,272656,16124.5,-29792,45916.5,45911.56,45921.47,271756,272056,272656,41956.75,6640,35316.75,35312.56,35310.84,272056,272356,272656,15362.25,-1425,16787.25,16815.88,16837.46,272356,272656,272656,125230.3,94164,31066.25,31081.44,31065.26,0,2678.876,2679.0,False,0,0,0,0,0,True,True,False
272779,273079,273979,16098.5,-29792,45890.5,45905.0,45919.01,273079,273379,273979,41963.0,6640,35323.0,35311.56,35311.27,273379,273679,273979,15374.25,-1425,16799.25,16811.25,16832.1,273679,273979,273979,125244.8,94164,31080.75,31081.44,31069.28,0,2678.806,2679.0,False,0,0,0,0,0,True,True,False
