tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
341626,341926,342826,80408.0,-29780,110188.0,110223.3,110235.0,341926,342226,342826,134853.8,6618,128235.8,128254.5,128260.8,342226,342526,342826,68347.25,-1403,69750.25,69736.19,69731.5,342526,342826,342826,171175.5,94107,77068.5,77050.69,77044.75,0,7992.377,7992.0,False,0,0,0,0,0,True,True,False
342949,343249,344149,80407.75,-29780,110187.8,110211.4,110232.1,343249,343549,344149,134811.0,6618,128193.0,128237.6,128259.2,343549,343849,344149,68338.75,-1403,69741.75,69738.75,69732.66,343849,344149,344149,171266.5,94107,77159.5,77079.38,77046.23,0,7992.339,7992.0,False,0,0,0,0,0,True,True,False
344272,344572,345472,80460.25,-29780,110240.3,110212.8,110227.0,344572,344872,345472,134861.3,6618,128243.3,128233.2,128253.8,344872,345172,345472,68360.75,-1403,69763.75,69746.81,69734.18,345172,345472,345472,171187.3,94107,77080.25,77088.25,77054.47,0,7992.324,7992.0,False,0,0,0,0,0,True,True,False
345595,345895,346795,80436.75,-29780,110216.8,110208.2,110223.4,345895,346195,346795,134839.5,6618,128221.5,128223.4,128248.7,346195,346495,346795,68360.25,-1403,69763.25,69754.75,69737.32,346495,346795,346795,171193.3,94107,77086.25,77098.63,77062.87,0,7992.384,7992.0,False,0,0,0,0,0,True,True,False
346918,347218,348118,80435.25,-29780,110215.3,110215.0,110219.6,347218,347518,348118,134847.3,6618,128229.3,128221.8,128242.4,347518,347818,348118,68355.0,-1403,69758.0,69756.69,69741.66,347818,348118,348118,171158.5,94107,77051.5,77094.38,77071.76,0,7992.448,7992.5,False,0,0,0,0,0,True,True,False
348242,348542,349442,80444.75,-29780,110224.8,110224.3,110218.5,348542,348842,349442,134868.0,6618,128250.0,128236.0,128237.3,348842,349142,349442,68366.75,-1403,69769.75,69763.69,69745.39,349142,349442,349442,171148.0,94107,77041.0,77064.75,77077.38,0,7992.513,7992.5,False,0,0,0,0,0,True,True,False
349567,349867,350767,80440.5,-29780,110220.5,110219.3,110219.9,349867,350167,350767,134839.8,6618,128221.8,128230.6,128237.0,350167,350467,350767,68372.5,-1403,69775.5,69766.63,69749.94,350467,350767,350767,171165.5,94107,77058.5,77059.31,77074.24,0,7992.565,7992.5,False,0,0,0,0,0,True,True,False
350890,351190,352090,80437.25,-29780,110217.3,110219.4,110219.8,351190,351490,352090,134816.0,6618,128198.0,128224.8,128235.4,351490,351790,352090,68368.5,-1403,69771.5,69768.69,69754.09,351790,352090,352090,171179.3,94107,77072.25,77055.81,77070.53,0,7992.539,7992.5,False,0,0,0,0,0,True,True,False
352213,352513,353413,80441.0,-29780,110221.0,110220.9,110219.7,352513,352813,353413,134849.3,6618,128231.3,128225.3,128232.8,352813,353113,353413,68346.0,-1403,69749.0,69766.44,69757.72,353113,353413,353413,171155.3,94107,77048.25,77055.0,77066.88,0,7992.481,7992.5,False,0,0,0,0,0,True,True,False
353535,353835,354735,80432.25,-29780,110212.3,110217.8,110220.0,353835,354135,354735,134846.5,6618,128228.5,128219.9,128230.9,354135,354435,354735,68350.5,-1403,69753.5,69762.38,69759.89,354435,354735,354735,171161.3,94107,77054.25,77058.31,77063.92,0,7992.433,7992.5,False,0,0,0,0,0,True,True,False
