tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
269723,270023,270923,91314.25,-29651,120965.3,120968.1,120969.0,270023,270323,270923,162403.8,6506,155897.8,155652.9,155571.3,270323,270623,270923,141014.5,-1336,142350.5,142462.6,142500.0,270623,270923,270923,214102.3,93949,120153.3,120199.4,120214.8,0,11186.72,11187.0,False,0,0,0,0,0,True,True,False
271046,271346,272246,91364.5,-29651,121015.5,120979.7,120968.8,271346,271646,272246,162079.8,6506,155573.8,155653.5,155591.5,271646,271946,272246,141200.0,-1336,142536.0,142471.6,142490.7,271946,272246,272246,214485.5,93949,120536.5,120279.8,120210.9,0,11186.86,11187.0,False,0,0,0,0,0,True,True,False
272369,272669,273569,90550.0,-29651,120201.0,120201.0,120201.0,272669,272969,273569,162761.0,6506,156255.0,156255.0,156255.0,272969,273269,273569,140507.5,-1336,141843.5,141843.5,141843.5,273269,273569,273569,214990.3,93949,121041.3,121041.3,121041.3,0,11188.5,11188.5,True,0,0,0,0,0,True,True,False
273690,273990,274890,90591.25,-29651,120242.3,120242.3,120242.3,273990,274290,274890,162755.8,6506,156249.8,156249.8,156249.8,274290,274590,274890,140500.3,-1336,141836.3,141836.3,141836.3,274590,274890,274890,214960.8,93949,121011.8,121011.8,121011.8,0,11188.48,11188.5,True,0,0,0,0,0,True,True,False
275013,275313,276213,90566.75,-29651,120217.8,120236.1,120242.3,275313,275613,276213,162751.3,6506,156245.3,156248.6,156249.8,275613,275913,276213,140509.0,-1336,141845.0,141838.4,141836.3,275913,276213,276213,214941.5,93949,120992.5,121006.9,121011.8,0,11188.48,11188.5,False,0,0,0,0,0,True,True,False
276335,276635,277535,90545.75,-29651,120196.8,120224.8,120240.7,276635,276935,277535,162728.8,6506,156222.8,156241.9,156249.5,276935,277235,277535,140495.5,-1336,141831.5,141837.3,141836.8,277235,277535,277535,214976.5,93949,121027.5,121010.9,121010.6,0,11188.43,11188.5,False,0,0,0,0,0,True,True,False
277657,277957,278857,90544.75,-29651,120195.8,120213.1,120236.8,277957,278257,278857,162715.0,6506,156209.0,156231.7,156247.6,278257,278557,278857,140495.0,-1336,141831.0,141835.9,141836.9,278557,278857,278857,214977.3,93949,121028.3,121015.0,121010.6,0,11188.31,11188.0,False,0,0,0,0,0,True,True,False
278979,279279,280179,90572.5,-29651,120223.5,120208.4,120230.9,279279,279579,280179,162748.8,6506,156242.8,156229.9,156243.6,279579,279879,280179,140496.0,-1336,141832.0,141834.9,141836.7,279879,280179,280179,215039.5,93949,121090.5,121034.7,121011.7,0,11188.13,11188.0,False,0,0,0,0,0,True,True,False
280300,280600,281500,90541.25,-29651,120192.3,120202.1,120225.3,280600,280900,281500,162737.0,6506,156231.0,156226.4,156240.2,280900,281200,281500,140475.3,-1336,141811.3,141826.4,141836.2,281200,281500,281500,214987.0,93949,121038.0,121046.1,121017.4,0,11188.05,11188.0,False,0,0,0,0,0,True,True,False
281623,281923,282823,90564.0,-29651,120215.0,120206.6,120219.5,281923,282223,282823,162748.5,6506,156242.5,156231.3,156236.8,282223,282523,282823,140502.8,-1336,141838.8,141828.3,141833.8,282523,282823,282823,214985.5,93949,121036.5,121048.3,121024.5,0,11187.96,11188.0,False,0,0,0,0,0,True,True,False
