341032,	498.7815,	499.0000,	340154,	341032,	497.8615,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48545.00,	0,	3986,	
342026,	498.4181,	498.5000,	341146,	342025,	498.2217,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48559.00,	0,	3986,	
343018,	498.8334,	499.0000,	342139,	343018,	498.2986,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48543.00,	0,	3986,	
344011,	497.9250,	498.0000,	343132,	344011,	498.5079,	498.5000,	0,	0,	38.5299,	-67763.0000,	-48578.00,	0,	3986,	
345004,	498.4960,	498.5000,	344125,	345004,	498.2797,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48556.00,	0,	3986,	
345997,	498.3143,	498.0000,	345118,	345997,	498.3644,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48563.00,	0,	3986,	
346990,	498.1326,	498.0000,	346110,	346989,	498.3448,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48570.00,	0,	3986,	
347982,	497.1983,	497.0000,	347104,	347982,	498.2617,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48606.00,	0,	3986,	
348976,	498.9891,	499.0000,	348096,	348976,	497.8454,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48537.00,	0,	3986,	
349968,	498.9891,	499.0000,	349089,	349968,	498.2932,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48537.00,	0,	3986,	
350961,	498.6258,	498.5000,	350082,	350961,	498.5656,	498.5000,	0,	0,	38.5299,	-67763.0000,	-48551.00,	0,	3986,	
351953,	499.1708,	499.0000,	351075,	351953,	498.5892,	498.5000,	0,	0,	38.5299,	-67763.0000,	-48530.00,	0,	3986,	
352947,	499.0151,	499.0000,	352068,	352947,	498.8169,	499.0000,	0,	0,	38.5299,	-67763.0000,	-48536.00,	0,	3986,	
353940,	499.1189,	499.0000,	353060,	353940,	498.8945,	499.0000,	0,	0,	38.5299,	-67763.0000,	-48532.00,	0,	3986,	
354932,	499.0929,	499.0000,	354054,	354932,	498.9823,	499.0000,	0,	0,	38.5299,	-67763.0000,	-48533.00,	0,	3986,	
355926,	498.7036,	499.0000,	355046,	355926,	499.0256,	499.0000,	0,	0,	38.5299,	-67763.0000,	-48548.00,	0,	3986,	
356918,	497.8991,	498.0000,	356042,	356918,	498.8996,	499.0000,	0,	0,	38.5299,	-67763.0000,	-48579.00,	0,	3986,	
357911,	498.6777,	498.5000,	357036,	357911,	498.5079,	498.5000,	0,	0,	38.5299,	-67763.0000,	-48549.00,	0,	3986,	
358903,	498.9372,	499.0000,	358025,	358903,	498.5744,	498.5000,	0,	0,	38.5299,	-67763.0000,	-48539.00,	0,	3986,	
359897,	498.8594,	499.0000,	359018,	359897,	498.7164,	499.0000,	0,	0,	38.5299,	-67763.0000,	-48542.00,	0,	3986,	
360890,	498.7296,	499.0000,	360010,	360890,	498.7723,	499.0000,	0,	0,	38.5299,	-67763.0000,	-48547.00,	0,	3986,	
361882,	498.3143,	498.0000,	361004,	361882,	498.7556,	499.0000,	0,	0,	38.5299,	-67763.0000,	-48563.00,	0,	3986,	
362875,	498.3922,	498.0000,	361997,	362875,	498.5828,	498.5000,	0,	0,	38.5299,	-67763.0000,	-48560.00,	0,	3986,	
363869,	498.4181,	498.5000,	362989,	363868,	498.5082,	498.5000,	0,	0,	38.5299,	-67763.0000,	-48559.00,	0,	3986,	
364861,	499.0929,	499.0000,	363982,	364861,	498.4729,	498.5000,	0,	0,	38.5299,	-67763.0000,	-48533.00,	0,	3986,	
365854,	499.3005,	499.0000,	364975,	365854,	498.7156,	499.0000,	0,	0,	38.5299,	-67763.0000,	-48525.00,	0,	3986,	
366846,	498.7296,	499.0000,	365968,	366846,	498.9447,	499.0000,	0,	0,	38.5299,	-67763.0000,	-48547.00,	0,	3986,	
367840,	498.7036,	499.0000,	366961,	367840,	498.8605,	499.0000,	0,	0,	38.5299,	-67763.0000,	-48548.00,	0,	3986,	
368833,	499.3784,	499.0000,	367953,	368833,	498.7991,	499.0000,	0,	0,	38.5299,	-67763.0000,	-48522.00,	0,	3986,	
369826,	498.8853,	499.0000,	368947,	369825,	499.0259,	499.0000,	0,	0,	38.5299,	-67763.0000,	-48541.00,	0,	3986,	
370819,	497.8471,	498.0000,	369940,	370819,	498.9708,	499.0000,	0,	0,	38.5299,	-67763.0000,	-48581.00,	0,	3986,	
371812,	498.2624,	498.0000,	370933,	371812,	498.5309,	498.5000,	0,	0,	38.5299,	-67763.0000,	-48565.00,	0,	3986,	
372805,	499.1708,	499.0000,	371926,	372804,	498.4258,	498.5000,	0,	0,	38.5299,	-67763.0000,	-48530.00,	0,	3986,	
373797,	498.4700,	498.5000,	372919,	373797,	498.7174,	499.0000,	0,	0,	38.5299,	-67763.0000,	-48557.00,	0,	3986,	
374791,	498.6777,	498.5000,	373911,	374791,	498.6206,	498.5000,	0,	0,	38.5299,	-67763.0000,	-48549.00,	0,	3986,	
375784,	498.6777,	498.5000,	374904,	375783,	498.6430,	498.5000,	0,	0,	38.5299,	-67763.0000,	-48549.00,	0,	3986,	
376776,	498.1846,	498.0000,	375898,	376776,	498.6565,	498.5000,	0,	0,	38.5299,	-67763.0000,	-48568.00,	0,	3986,	
377769,	497.6136,	497.5000,	376890,	377769,	498.4718,	498.5000,	0,	0,	38.5299,	-67763.0000,	-48590.00,	0,	3986,	
378762,	498.4441,	498.5000,	377883,	378762,	498.1358,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48558.00,	0,	3986,	
379755,	497.8991,	498.0000,	378876,	379755,	498.2565,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48579.00,	0,	3986,	
380748,	498.5739,	498.5000,	379872,	380747,	498.1165,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48553.00,	0,	3986,	
381741,	498.2105,	498.0000,	380862,	381741,	498.2956,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48567.00,	0,	3986,	
382734,	498.1326,	498.0000,	381854,	382734,	498.2623,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48570.00,	0,	3986,	
383726,	498.2365,	498.0000,	382848,	383726,	498.2115,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48566.00,	0,	3986,	
384719,	498.3403,	498.0000,	383840,	384719,	498.2213,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48562.00,	0,	3986,	
385712,	497.6136,	497.5000,	384833,	385712,	498.2679,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48590.00,	0,	3986,	
386705,	497.7433,	498.0000,	385826,	386705,	498.0117,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48585.00,	0,	3986,	
387697,	499.1189,	499.0000,	386819,	387697,	497.9066,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48532.00,	0,	3986,	
388690,	498.0288,	498.0000,	387812,	388690,	498.3812,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48574.00,	0,	3986,	
389684,	498.4181,	498.5000,	388804,	389683,	498.2432,	498.0000,	0,	0,	38.5299,	-67763.0000,	-48559.00,	0,	3986,	
