45107,0.62,0.50,44958,45107,149,
45305,-0.12,0.00,45157,45305,148,
45504,-0.48,0.00,45356,45504,148,
45703,0.74,1.00,45554,45703,149,
45901,0.45,0.50,45753,45901,148,
46100,0.02,0.00,45952,46100,148,
46299,0.02,0.00,46150,46299,149,
46497,-0.31,0.00,46349,46497,148,
46696,0.10,0.00,46547,46696,149,
46895,0.52,0.50,46746,46895,149,
47093,-0.10,0.00,46946,47093,147,
47293,-0.29,0.00,47144,47293,149,
47492,1.19,1.00,47343,47492,149,
47690,0.29,0.00,47541,47690,149,
47889,-1.00,-1.00,47740,47889,149,
48088,-0.45,0.00,47938,48088,150,
48286,0.64,0.50,48138,48286,148,
48485,-0.69,0.00,48336,48485,149,
48684,1.02,1.00,48535,48684,149,
48882,-0.14,0.00,48733,48882,149,
49081,0.07,0.00,48932,49081,149,
49280,-0.50,0.00,49131,49280,149,
49478,-0.50,0.00,49330,49478,148,
49677,-0.40,0.00,49528,49677,149,
49875,0.19,0.00,49727,49875,148,
50074,2.50,2.50,49926,50074,148,
50273,2.12,2.00,50124,50273,149,
50471,-0.64,0.00,50323,50471,148,
50670,-0.38,0.00,50522,50670,148,
50869,-0.48,0.00,50720,50869,149,
51067,0.29,0.00,50919,51067,148,
51266,0.12,0.00,51118,51266,148,
51465,-0.76,0.00,51316,51465,149,
51663,-0.55,0.00,51515,51663,148,
51862,-0.26,0.00,51714,51862,148,
52061,-0.95,0.00,51912,52061,149,
52259,-0.12,0.00,52111,52259,148,
52458,-0.26,0.00,52310,52458,148,
52657,-0.52,0.00,52509,52657,148,
52855,-0.24,0.00,52708,52855,147,
53054,-0.05,0.00,52907,53054,147,
53254,-0.40,0.00,53105,53253,148,
53452,0.67,0.50,53304,53452,148,
53651,-0.69,0.00,53502,53651,149,
53850,0.33,0.00,53701,53850,149,
54048,-0.52,0.00,53900,54048,148,
54247,0.74,1.00,54098,54247,149,
54446,0.69,0.50,54296,54446,150,
54644,0.05,0.00,54496,54644,148,
54843,-0.38,0.00,54694,54843,149,
55042,1.10,1.00,54893,55042,149,
55240,0.86,1.00,55091,55240,149,
55439,1.31,1.00,55289,55439,150,
55638,-0.69,0.00,55488,55638,150,
55836,0.64,0.50,55688,55836,148,
56035,-1.29,-1.00,55886,56035,149,
56233,-0.12,0.00,56085,56233,148,
56432,-0.21,0.00,56284,56432,148,
56631,-0.93,0.00,56482,56631,149,
56829,0.12,0.00,56681,56829,148,
57028,-0.45,0.00,56880,57028,148,
57227,-0.67,0.00,57078,57227,149,
57425,-0.79,0.00,57277,57425,148,
57624,-0.07,0.00,57476,57624,148,
57823,0.45,0.50,57674,57823,149,
58021,0.79,1.00,57873,58021,148,
58220,0.69,0.50,58071,58220,149,
58419,-0.43,0.00,58270,58419,149,
58617,-0.86,0.00,58469,58617,148,
58816,-1.10,-1.00,58668,58816,148,
59015,-0.83,0.00,58866,59015,149,
59213,-1.10,-1.00,59065,59213,148,
59412,-0.69,0.00,59264,59412,148,
59611,-0.45,0.00,59462,59611,149,
59809,0.26,0.00,59661,59809,148,
60008,-0.90,0.00,59859,60008,149,
60207,-0.81,0.00,60058,60207,149,
60405,-0.14,0.00,60257,60405,148,
60604,0.33,0.00,60456,60604,148,
60804,-0.12,0.00,60655,60803,148,
61002,-0.07,0.00,60854,61002,148,
61201,0.57,0.50,61052,61201,149,
61400,1.36,1.00,61251,61400,149,
61598,0.21,0.00,61449,61598,149,
61797,0.79,1.00,61648,61797,149,
61996,-0.02,0.00,61846,61996,150,
62194,-1.38,-1.00,62046,62194,148,
62393,0.40,0.50,62244,62393,149,
62592,1.14,1.00,62443,62592,149,
62790,0.33,0.00,62641,62790,149,
62989,-1.12,-1.00,62840,62989,149,
63187,-1.38,-1.00,63039,63187,148,
63386,-0.81,0.00,63238,63386,148,
63585,0.10,0.00,63436,63585,149,
63783,0.48,0.50,63635,63783,148,
63982,-0.17,0.00,63834,63982,148,
64181,0.29,0.00,64032,64181,149,
64379,0.52,0.50,64231,64379,148,
64578,0.29,0.00,64430,64578,148,
64777,0.10,0.00,64628,64777,149,
64975,-0.36,0.00,64827,64975,148,
65174,-1.17,-1.00,65026,65174,148,
65373,-0.57,0.00,65224,65373,149,
65571,-0.24,0.00,65423,65571,148,
65770,-0.43,0.00,65622,65770,148,
65969,-0.29,0.00,65820,65969,149,
66167,-0.38,0.00,66019,66167,148,
66366,-0.69,0.00,66217,66366,149,
66565,-0.52,0.00,66416,66565,149,
66763,-0.45,0.00,66615,66763,148,
66962,-0.24,0.00,66813,66962,149,
67161,0.36,0.00,67012,67161,149,
67359,0.52,0.50,67211,67359,148,
67558,0.55,0.50,67409,67558,149,
67757,-1.10,-1.00,67608,67757,149,
67955,0.19,0.00,67807,67955,148,
68154,-0.52,0.00,68005,68154,149,
68353,0.24,0.00,68204,68353,149,
68551,0.67,0.50,68403,68551,148,
