62416,-0.38,0.00,62367,62416
62516,0.05,0.00,62467,62516
62615,-0.52,0.00,62566,62615
62714,-0.12,0.00,62665,62714
62814,-0.36,0.00,62765,62814
62913,-0.26,0.00,62864,62913
63012,0.69,0.50,62963,63012
63112,0.33,0.00,63063,63112
63211,0.79,1.00,63162,63211
63310,0.55,0.50,63260,63310
63410,0.62,0.50,63361,63410
63509,0.74,1.00,63460,63509
63608,1.36,1.00,63558,63608
63708,0.98,1.00,63657,63708
63807,0.31,0.00,63757,63807
63906,0.17,0.00,63857,63906
64006,0.67,0.50,63956,64006
64105,-1.10,-1.00,64056,64105
64204,-0.67,0.00,64155,64204
64305,0.14,0.00,64254,64305
64404,-0.36,0.00,64354,64404
64503,0.02,0.00,64453,64503
64603,1.00,1.00,64552,64603
64702,-0.05,0.00,64652,64702
64801,-0.50,0.00,64752,64801
64901,-0.52,0.00,64851,64901
65000,0.00,0.00,64951,65000
65099,0.76,1.00,65050,65099
65199,1.88,2.00,65148,65199
65298,0.74,1.00,65249,65298
65397,-0.76,0.00,65347,65397
65497,-1.24,-1.00,65447,65497
65596,-0.07,0.00,65547,65596
65695,-0.19,0.00,65646,65695
65795,-0.40,0.00,65745,65795
65894,-0.88,0.00,65845,65894
65993,-1.29,-1.00,65944,65993
66093,-0.57,0.00,66043,66093
66192,0.02,0.00,66143,66192
66291,0.52,0.50,66242,66291
66391,1.71,2.00,66341,66391
66491,0.74,1.00,66441,66490
66590,-0.24,0.00,66540,66590
66690,-1.48,-1.00,66639,66690
66789,0.10,0.00,66739,66789
66888,0.62,0.50,66839,66888
66988,0.33,0.00,66938,66988
67087,-0.45,0.00,67038,67087
67186,0.71,1.00,67137,67186
67286,1.17,1.00,67235,67286
67385,0.98,1.00,67335,67385
67484,2.10,2.00,67434,67484
67584,0.07,0.00,67534,67584
67683,-1.33,-1.00,67634,67683
67782,-1.10,-1.00,67733,67782
67881,-0.71,0.00,67832,67881
67981,-0.64,0.00,67932,67981
68080,0.71,1.00,68031,68080
68179,0.19,0.00,68129,68179
68279,-0.60,0.00,68230,68279
68378,-0.81,0.00,68329,68378
68477,0.29,0.00,68428,68477
68577,-0.12,0.00,68528,68577
68676,-0.10,0.00,68627,68676
68776,0.52,0.50,68726,68775
68876,-0.48,0.00,68826,68876
68975,0.14,0.00,68925,68975
69074,0.79,1.00,69024,69074
69174,0.17,0.00,69124,69174
69273,0.02,0.00,69224,69273
69372,0.45,0.50,69323,69372
69472,0.57,0.50,69423,69472
69571,-0.26,0.00,69522,69571
69670,-0.40,0.00,69621,69670
69770,-0.05,0.00,69721,69770
69869,0.88,1.00,69820,69869
69968,-0.48,0.00,69918,69968
70068,0.14,0.00,70019,70068
70167,-1.02,-1.00,70118,70167
70266,-0.60,0.00,70217,70266
70366,-1.36,-1.00,70317,70366
70465,-1.00,-1.00,70416,70465
70564,-0.17,0.00,70515,70564
70664,0.19,0.00,70615,70664
70763,0.67,0.50,70714,70763
70862,0.33,0.00,70813,70862
70962,0.29,0.00,70913,70962
71061,-0.88,0.00,71012,71061
71160,-0.60,0.00,71111,71160
71261,0.26,0.00,71211,71261
71360,-0.19,0.00,71310,71360
71459,0.21,0.00,71409,71459
71559,-0.21,0.00,71510,71559
71658,0.07,0.00,71609,71658
71757,-0.40,0.00,71708,71757
71857,-0.05,0.00,71808,71857
71956,-0.52,0.00,71907,71956
72055,-0.86,0.00,72006,72055
72155,-0.81,0.00,72105,72155
72254,-0.62,0.00,72205,72254
72353,-0.36,0.00,72304,72353
72453,-0.07,0.00,72403,72453
72552,0.12,0.00,72503,72552
72651,-0.74,0.00,72602,72651
72751,-0.31,0.00,72701,72751
72850,-0.07,0.00,72801,72850
72949,-0.21,0.00,72900,72949
73049,0.12,0.00,72999,73049
73148,-0.69,0.00,73099,73148
73247,-0.76,0.00,73198,73247
73347,-0.45,0.00,73297,73347
73446,-0.07,0.00,73397,73446
73546,-1.12,-1.00,73496,73545
73646,-0.64,0.00,73595,73646
73745,0.07,0.00,73695,73745
73844,-0.24,0.00,73794,73844
73944,-1.05,-1.00,73894,73944
74043,-0.71,0.00,73993,74043
74142,0.43,0.50,74093,74142
74242,0.48,0.50,74192,74242
74341,-0.10,0.00,74292,74341
74440,-0.60,0.00,74391,74440
74540,-1.05,-1.00,74490,74540
74639,-0.93,0.00,74590,74639
74738,-1.31,-1.00,74689,74738
74838,-0.26,0.00,74788,74838
74937,-0.55,0.00,74888,74937
75036,-0.86,0.00,74987,75036
75136,-0.36,0.00,75086,75136
75235,0.10,0.00,75186,75235
75334,0.71,1.00,75285,75334
75435,1.12,1.00,75384,75433
75534,0.36,0.00,75484,75534
75633,-0.12,0.00,75583,75633
75732,-0.05,0.00,75683,75732
75832,0.55,0.50,75783,75832
75931,0.88,1.00,75882,75931
76030,0.36,0.00,75980,76030
76130,-0.81,0.00,76081,76130
76229,-0.55,0.00,76180,76229
76328,-0.52,0.00,76279,76328
76428,-1.38,-1.00,76379,76428
76527,-1.17,-1.00,76478,76527
76626,-0.90,0.00,76577,76626
76726,-1.88,-1.00,76677,76726
76825,-0.64,0.00,76776,76825
76924,-0.14,0.00,76875,76924
77024,1.26,1.00,76975,77024
