373770,499.34,499.00,372833,373770,500.42,500.44,0,0,42.50,
374764,503.08,503.00,373827,374764,500.00,499.88,0,0,42.50,
375757,503.36,503.00,374821,375757,501.20,501.10,0,0,42.50,
376752,503.20,503.00,375815,376751,502.05,501.84,0,0,42.50,
377745,503.11,503.00,376808,377745,502.50,502.30,0,0,42.50,
378738,503.22,503.00,377802,378738,502.74,502.57,0,0,42.50,
379732,499.58,499.50,378796,379732,502.93,502.74,0,0,42.50,
380726,503.69,503.50,379793,380726,501.62,501.47,0,0,42.50,
381720,503.58,503.50,380783,381719,502.43,502.27,0,0,42.50,
382713,504.21,504.00,381777,382713,502.88,502.75,0,0,42.50,
383707,504.16,504.00,382771,383707,503.40,503.24,0,0,42.50,
384700,503.72,504.00,383764,384700,503.70,503.54,0,0,42.50,
385694,503.62,503.50,384757,385693,503.71,503.72,0,0,42.50,
386688,503.91,504.00,385751,386688,503.67,503.63,0,0,42.50,
387681,503.04,503.00,386745,387681,503.76,503.78,0,0,42.50,
388674,499.36,499.00,387738,388674,503.48,503.47,0,0,42.50,
389667,502.96,503.00,388731,389667,501.87,501.72,0,0,42.50,
390662,503.46,503.50,389725,390662,502.30,502.22,0,0,42.50,
391655,502.33,502.00,390719,391655,502.75,502.72,0,0,42.50,
392648,503.13,503.00,391712,392648,502.59,502.44,0,0,42.50,
393641,503.98,504.00,392706,393641,502.80,502.66,0,0,42.50,
394636,503.46,503.50,393700,394636,503.26,503.18,0,0,42.50,
395629,503.39,503.00,394693,395629,503.34,503.31,0,0,42.50,
396622,503.55,503.50,395686,396622,503.36,503.19,0,0,42.50,
397616,503.15,503.00,396680,397616,503.43,503.31,0,0,42.50,
398610,500.99,501.00,397673,398610,503.32,503.19,0,0,42.50,
399603,501.76,502.00,398667,399603,502.41,502.33,0,0,42.50,
400596,503.08,503.00,399661,400596,502.16,502.20,0,0,42.50,
401590,503.76,504.00,400654,401590,502.52,502.51,0,0,42.50,
402583,503.29,503.00,401647,402583,503.01,503.10,0,0,42.50,
403577,502.71,503.00,402640,403577,503.12,503.06,0,0,42.50,
404571,503.29,503.00,403634,404571,502.96,503.04,0,0,42.50,
405564,503.86,504.00,404628,405564,503.09,503.02,0,0,42.50,
406557,502.75,503.00,405620,406557,503.39,503.40,0,0,42.50,
407550,503.60,503.50,406615,407550,503.14,503.25,0,0,42.50,
408545,500.78,501.00,407608,408545,503.32,503.35,0,0,42.50,
409538,502.14,502.00,408602,409538,502.32,502.43,0,0,42.50,
410531,503.67,503.50,409595,410531,502.25,502.26,0,0,42.50,
411526,504.49,504.50,410589,411525,502.81,502.75,0,0,42.50,
412519,502.68,502.50,411583,412519,503.47,503.43,0,0,42.50,
413512,503.58,503.50,412576,413512,503.16,503.07,0,0,42.50,
414505,503.81,504.00,413570,414505,503.32,503.24,0,0,42.50,
415500,503.72,504.00,414563,415500,503.51,503.54,0,0,42.50,
416493,503.32,503.00,415557,416493,503.59,503.72,0,0,42.50,
417486,503.79,504.00,416550,417486,503.49,503.44,0,0,42.50,
418480,503.84,504.00,417544,418480,503.60,503.66,0,0,42.50,
419474,503.65,503.50,418538,419474,503.69,503.79,0,0,42.50,
420467,503.91,504.00,419531,420467,503.68,503.68,0,0,42.50,
421460,503.69,503.50,420525,421460,503.77,503.80,0,0,42.50,
422454,503.51,503.50,421518,422454,503.74,503.68,0,0,42.50,
423448,503.41,503.50,422511,423447,503.65,503.61,0,0,42.50,
424441,503.44,503.50,423505,424441,503.55,503.57,0,0,42.50,
425435,503.22,503.00,424499,425435,503.51,503.54,0,0,42.50,
426429,503.74,504.00,425492,426429,503.40,503.33,0,0,42.50,
