tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,OFFSET,calibrationFactor,relativeVal_WU,realValue_WU_AngleAdj,realValue_WU_MovAvg,realValue_WU_Filt,realValue,realValueFiltered,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_GOOGLE_HTTPREQ,B_SERIALPORT,B_SERIALTELNET,B_ANGLE_ADJUSTMENT,B_DEBUG_MODE,BF_GOOGLE_HTTPREQ,BF_SERIALPORT,BF_SERIALTELNET,BF_MPU,BF_WIFI,realWeight,timeNorm,timeMeasure,timeAlgo,timeSim
264924,265479,265479,-4398,-4392,42.7461,-6,-6.006639,-4.146646,-3.882841,-0.090835,0,0.0,0.052246,0.047852,1.063477,-11.70992,6.21374,-1.427481,-2.809701,2.576303,28.95353,False,1866.4,1.504059,1.644409,5.076372,0,False,True,True,True,True,False,False,False,False,False,500,31901,555,0,32666.556521739127
266252,266807,266808,-4405,-4392,42.7461,-13,-13.01371,-8.86516,-5.056481,-0.118291,0,0.0,0.051025,0.052246,1.063721,-11.44275,6.015267,-1.496183,-2.742996,2.811894,28.85941,False,1866.3,1.503978,1.644321,5.0761,0,False,True,True,True,True,False,False,False,False,False,500,33229,555,1,33408.97826086956
267584,268136,268137,-4388,-4392,42.7461,4,4.00286,-10.00874,-9.022144,-0.211064,0,0.0,0.041992,0.051514,1.063232,-11.67939,5.778626,-1.435115,-2.259059,2.773808,28.95353,False,1867.2,1.504703,1.645114,5.078548,0,False,True,True,True,True,False,False,False,False,False,500,34561,552,1,34151.399999999994
268247,268801,268802,-4415,-4392,42.7461,-23,-23.01713,-11.43825,-9.408398,-0.2201,0,0.0,0.043213,0.050537,1.072021,-11.76336,5.885496,-1.618321,-2.305764,2.699026,28.81235,False,1866.5,1.504139,1.644498,5.076644,0,False,True,True,True,True,False,False,False,False,False,500,35224,554,1,34893.821739130435
268910,269465,269466,-4399,-4392,42.7461,-7,-7.006272,-10.8669,-10.20308,-0.23869,0,0.0,0.047119,0.052002,1.065674,-11.64886,5.931298,-1.625954,-2.528693,2.793654,28.90647,False,1866.1,1.503817,1.644145,5.075556,0,False,True,True,True,True,False,False,False,False,False,500,35887,555,1,35636.24347826087
269576,270129,270130,-4421,-4392,42.7461,-29,-29.02621,-14.15541,-10.46297,-0.24477,0,0.0,0.047363,0.049561,1.06665,-11.72519,6.045802,-1.435115,-2.539735,2.660256,28.95353,False,1868.5,1.505751,1.64626,5.082084,0,False,True,True,True,True,False,False,False,False,False,500,36553,553,1,36378.6652173913
270239,270794,270795,-4409,-4392,42.7461,-17,-17.01062,-14.01202,-11.90856,-0.278588,0,0.0,0.039063,0.049072,1.05835,-11.67176,5.961832,-1.687023,-2.111492,2.654713,28.85941,False,1866.3,1.503978,1.644321,5.0761,0,False,True,True,True,True,False,False,False,False,False,500,37216,555,1,37121.086956521736
270905,271458,271459,-4406,-4392,42.7461,-14,-14.01343,-14.15484,-12.73206,-0.297853,0,0.0,0.04834,0.04834,1.056641,-11.47328,6.137404,-1.335878,-2.616637,2.61937,28.90647,False,1873.3,1.509619,1.650489,5.09514,0,False,True,True,True,True,False,False,False,False,False,500,37882,553,1,37863.50869565217
271568,272123,272124,-4412,-4392,42.7461,-20,-20.01452,-15.15505,-13.28908,-0.310884,0,0.0,0.042236,0.053955,1.061035,-11.64122,6.007634,-1.519084,-2.27661,2.911054,28.85941,False,1867.2,1.504703,1.645114,5.078548,0,False,True,True,True,True,False,False,False,False,False,500,38545,555,1,38605.930434782604
272235,272787,272788,-4410,-4392,42.7461,-18,-18.0157,-18.30055,-14.01961,-0.327974,0,0.0,0.046387,0.049561,1.063477,-11.55725,5.854962,-1.320611,-2.494834,2.668184,28.90647,False,1867.3,1.504784,1.645202,5.07882,0,False,True,True,True,True,False,False,False,False,False,500,39212,552,1,39348.35217391304
272896,273452,273453,-4407,-4392,42.7461,-15,-15.00944,-17.1566,-15.6956,-0.367182,0,0.0,0.038818,0.047852,1.047852,-11.61069,6.091603,-1.389313,-2.119379,2.614667,28.95353,False,1867.5,1.504945,1.645379,5.079364,0,False,True,True,True,True,False,False,False,False,False,500,39873,556,1,40090.77391304348
274227,274780,274781,-4400,-4392,42.7461,-8,-8.007328,-10.72249,-15.27223,-0.357278,0,0.0,0.047363,0.048096,1.05957,-11.65649,5.961832,-1.59542,-2.556809,2.598963,28.90647,False,1867.9,1.505267,1.645731,5.080452,0,False,True,True,True,True,False,False,False,False,False,500,41204,553,1,40833.19565217391
274894,275445,275446,-4390,-4392,42.7461,2,2.001478,-8.006478,-13.49101,-0.315608,0,0.0,0.042725,0.054443,1.063721,-11.70229,6.053435,-1.435115,-2.297054,2.92995,28.90647,False,1867.4,1.504864,1.645291,5.079092,0,False,True,True,True,True,False,False,False,False,False,500,41871,551,1,41575.617391304346
275554,276109,276110,-4388,-4392,42.7461,4,4.003631,-5.432612,-11.34382,-0.265377,0,0.0,0.047363,0.047119,1.064453,-11.63359,5.908397,-1.29771,-2.545224,2.534598,28.90647,False,1867.6,1.505026,1.645467,5.079636,0,False,True,True,True,True,False,False,False,False,False,500,42531,555,1,42318.03913043478
276221,276773,276774,-4392,-4392,42.7461,0,0.0,-2.573395,-9.02958,-0.211238,0,0.0,0.045654,0.051514,1.063477,-11.61069,5.931298,-1.526718,-2.455277,2.773173,28.95353,False,1866.2,1.503897,1.644233,5.075828,0,False,True,True,True,True,False,False,False,False,False,500,43198,552,1,43060.46086956521
276883,277438,277438,-4403,-4392,42.7461,-11,-11.00806,-1.572303,-6.501984,-0.152107,0,0.0,0.042236,0.05127,1.056396,-11.69466,5.992366,-1.480916,-2.286858,2.778519,29.00059,False,1865.4,1.503253,1.643528,5.073652,0,False,True,True,True,True,False,False,False,False,False,500,43860,555,0,43802.88260869565
277549,278102,278103,-4415,-4392,42.7461,-23,-23.02261,-2.717042,-4.572014,-0.106957,0,0.0,0.048828,0.053955,1.054199,-11.72519,5.91603,-1.587786,-2.648448,2.929898,28.90647,False,1867.3,1.504784,1.645202,5.07882,0,False,True,True,True,True,False,False,False,False,False,500,44526,553,1,44545.30434782608
278877,279430,279431,-4411,-4392,42.7461,-19,-19.01484,-5.862308,-4.019623,-0.094035,0,0.0,0.043945,0.056641,1.064209,-11.55725,5.908397,-1.374046,-2.361278,3.046584,28.90647,False,1867.7,1.505106,1.645555,5.079908,0,False,True,True,True,True,False,False,False,False,False,500,45854,553,1,45287.72608695652
279541,280095,280096,-4425,-4392,42.7461,-33,-33.03472,-10.86748,-4.741034,-0.110911,0,0.0,0.050537,0.052734,1.054688,-11.61832,5.862596,-1.496183,-2.739901,2.862399,28.95353,False,1868.3,1.50559,1.646084,5.08154,0,False,True,True,True,True,False,False,False,False,False,500,46518,554,1,46030.147826086955
280206,280759,280760,-4406,-4392,42.7461,-14,-14.01038,-13.44091,-7.139537,-0.167022,0,0.0,0.04248,0.052246,1.056396,-11.63359,5.977099,-1.70229,-2.299959,2.831358,28.90647,False,1866.8,1.504381,1.644762,5.07746,0,False,True,True,True,True,False,False,False,False,False,500,47183,553,1,46772.56956521739
280870,281424,281425,-4389,-4392,42.7461,3,3.002645,-13.01196,-9.606524,-0.224735,0,0.0,0.046875,0.052979,1.068604,-11.78626,5.977099,-1.534351,-2.508624,2.838242,29.00059,False,1867.9,1.505267,1.645731,5.080452,0,False,True,True,True,True,False,False,False,False,False,500,47847,554,1,47514.99130434782
281535,282088,282089,-4395,-4392,42.7461,-3,-3.00294,-11.86837,-10.93975,-0.255924,0,0.0,0.049072,0.054688,1.061035,-11.62595,5.854962,-1.541985,-2.644498,2.950501,28.85941,False,1867.6,1.505026,1.645467,5.079636,0,False,True,True,True,True,False,False,False,False,False,500,48512,553,1,48257.41304347826
282198,282753,282753,-4390,-4392,42.7461,2,2.001412,-8.29351,-11.3033,-0.264429,0,0.0,0.041504,0.054932,1.057373,-11.54962,5.954198,-1.778626,-2.244785,2.973896,28.95353,False,1867.8,1.505187,1.645643,5.08018,0,False,True,True,True,True,False,False,False,False,False,500,49175,555,0,48999.83478260869
282863,283417,283418,-4391,-4392,42.7461,1,1.000867,-9.008277,-10.12497,-0.236863,0,0.0,0.045898,0.050049,1.055176,-11.46565,5.91603,-1.59542,-2.487904,2.715597,28.90647,False,1867.9,1.505267,1.645731,5.080452,0,False,True,True,True,True,False,False,False,False,False,500,49840,554,1,49742.256521739124
284193,284745,284746,-4419,-4392,42.7461,-27,-27.02395,-5.43319,-8.358285,-0.195533,0,0.0,0.046387,0.058594,1.053955,-11.76336,5.984733,-1.541985,-2.516192,3.182028,29.00059,False,1868.8,1.505993,1.646524,5.0829,0,False,True,True,True,True,False,False,False,False,False,500,51170,552,1,50484.678260869565
284854,285410,285411,-4397,-4392,42.7461,-5,-5.004476,-4.146633,-7.21311,-0.168743,0,0.0,0.047119,0.048096,1.066406,-11.64122,6.0,-1.717557,-2.527396,2.582326,28.95353,False,1867.5,1.504945,1.645379,5.079364,0,False,True,True,True,True,False,False,False,False,False,500,51831,556,1,51227.1
285521,286074,286075,-4380,-4392,42.7461,12,12.00981,-2.859895,-6.012585,-0.140658,0,0.0,0.044922,0.054443,1.063477,-11.48092,6.007634,-1.534351,-2.415604,2.930621,28.90647,False,1866.6,1.50422,1.644586,5.076916,0,False,True,True,True,True,False,False,False,False,False,500,52498,553,1,51969.52173913043
286188,286739,286740,-4366,-4392,42.7461,26,26.02,1.28624,-4.778307,-0.111783,0,0.0,0.043457,0.050049,1.060791,-11.69466,5.717557,-1.587786,-2.343294,2.701244,28.85941,False,1867.9,1.505267,1.645731,5.080452,0,False,True,True,True,True,False,False,False,False,False,500,53165,551,1,52711.943478260866
286850,287403,287404,-4383,-4392,42.7461,9,9.007724,2.287142,-2.404037,-0.05624,0,0.0,0.045898,0.049316,1.060791,-11.79389,5.91603,-1.473282,-2.47486,2.661771,29.00059,False,1867.5,1.504945,1.645379,5.079364,0,False,True,True,True,True,False,False,False,False,False,500,53827,553,1,53454.3652173913
287514,288068,288069,-4387,-4392,42.7461,5,5.002602,2.858818,-0.56744,-0.013275,0,0.0,0.035645,0.052002,1.057861,-11.65649,5.923664,-1.435115,-1.927515,2.814253,28.95353,False,1867.6,1.505026,1.645467,5.079636,0,False,True,True,True,True,False,False,False,False,False,500,54491,554,1,54196.78695652173
288178,288732,288733,-4361,-4392,42.7461,31,31.02963,7.291623,0.77394,0.018106,0,0.0,0.048828,0.052734,1.069092,-11.51145,5.984733,-1.366412,-2.611849,2.823895,28.85941,False,1868.0,1.505348,1.645819,5.080724,0,False,True,True,True,True,False,False,False,False,False,500,55155,554,1,54939.20869565217
288844,289397,289397,-4368,-4392,42.7461,24,24.02206,14.58391,3.325613,0.077799,0,0.0,0.047363,0.050049,1.057617,-11.71756,6.160306,-1.59542,-2.561296,2.709338,29.00059,False,1866.5,1.504139,1.644498,5.076644,0,False,True,True,True,True,False,False,False,False,False,500,55821,553,0,55681.63043478261
289506,290061,290062,-4386,-4392,42.7461,6,6.005198,16.15672,7.733236,0.180911,0,0.0,0.045654,0.05127,1.050049,-11.57252,5.763359,-1.557252,-2.486589,2.795289,28.95353,False,1869.0,1.506154,1.6467,5.083444,0,False,True,True,True,True,False,False,False,False,False,500,56483,555,1,56424.05217391304
290838,291390,291391,-4404,-4392,42.7461,-12,-12.01126,6.863835,11.52661,0.269653,0,0.0,0.047852,0.055908,1.057373,-11.58779,5.938931,-1.679389,-2.587545,3.026667,28.90647,False,1867.5,1.504945,1.645379,5.079364,0,False,True,True,True,True,False,False,False,False,False,500,57815,552,1,57166.473913043475
291504,292054,292055,-4384,-4392,42.7461,8,8.006389,6.720787,9.701132,0.226948,0,0.0,0.044189,0.047363,1.058838,-11.52672,5.59542,-1.473282,-2.3874,2.561206,28.90647,False,1867.2,1.504703,1.645114,5.078548,0,False,True,True,True,True,False,False,False,False,False,500,58481,550,1,57908.89565217391
292163,292719,292720,-4385,-4392,42.7461,7,7.005951,7.00698,8.534327,0.199652,0,0.0,0.045654,0.051514,1.060059,-11.43511,5.694656,-1.725191,-2.463165,2.7821,29.04765,False,1866.7,1.5043,1.644674,5.077188,0,False,True,True,True,True,False,False,False,False,False,500,59140,556,1,58651.31739130434
292829,293383,293384,-4373,-4392,42.7461,19,19.01841,5.291091,7.93637,0.185663,0,0.0,0.048584,0.051025,1.056641,-11.48855,5.763359,-1.496183,-2.629521,2.764671,28.90647,False,1869.2,1.506315,1.646876,5.083988,0,False,True,True,True,True,False,False,False,False,False,500,59806,554,1,59393.73913043478
293493,294048,294049,-4400,-4392,42.7461,-8,-8.006562,0.715573,6.900744,0.161436,0,0.0,0.044678,0.054688,1.055908,-11.59542,5.931298,-1.526718,-2.419617,2.964802,28.95353,False,1868.3,1.50559,1.646084,5.08154,0,False,True,True,True,True,False,False,False,False,False,500,60470,555,1,60136.16086956521
294160,294712,294713,-4381,-4392,42.7461,11,11.00775,1.430224,4.479249,0.104787,0,0.0,0.041504,0.05542,1.058105,-11.62595,5.778626,-1.648855,-2.243183,2.998209,29.00059,False,1868.2,1.505509,1.645995,5.081268,0,False,True,True,True,True,False,False,False,False,False,500,61137,552,1,60878.58260869565
295489,296041,296042,-4396,-4392,42.7461,-4,-4.002575,6.720397,4.182382,0.097842,0,0.0,0.040039,0.048096,1.068604,-11.49618,5.900764,-1.51145,-2.143615,2.577023,28.95353,False,1866.6,1.50422,1.644586,5.076916,0,False,True,True,True,True,False,False,False,False,False,500,62466,552,1,61621.004347826085
296153,296705,296706,-4377,-4392,42.7461,15,15.01558,7.72171,5.176014,0.121087,0,0.0,0.050781,0.050537,1.06665,-11.57252,6.045802,-1.21374,-2.722632,2.712597,28.95353,False,1866.7,1.5043,1.644674,5.077188,0,False,True,True,True,True,False,False,False,False,False,500,63130,552,1,62363.42608695652
296816,297370,297371,-4385,-4392,42.7461,7,7.005486,7.721643,6.172654,0.144403,0,0.0,0.043945,0.05542,1.0625,-11.43511,6.068702,-1.694657,-2.365203,2.985831,29.00059,False,1866.2,1.503897,1.644233,5.075828,0,False,True,True,True,True,False,False,False,False,False,500,63793,554,1,63105.84782608695
297482,298034,298035,-4405,-4392,42.7461,-13,-13.01051,3.146083,6.779083,0.15859,0,0.0,0.045166,0.052979,1.075439,-11.46565,5.908397,-1.51145,-2.401964,2.82023,28.95353,False,1867.4,1.504864,1.645291,5.079092,0,False,True,True,True,True,False,False,False,False,False,500,64459,552,1,63848.269565217386
298144,298698,298699,-4403,-4392,42.7461,-11,-11.00558,2.717652,5.356764,0.125316,0,0.0,0.0354,0.048584,1.064209,-11.46565,5.91603,-1.534351,-1.903228,2.613884,28.90647,False,1866.6,1.50422,1.644586,5.076916,0,False,True,True,True,True,False,False,False,False,False,500,65121,554,1,64590.69130434782
298808,299363,299364,-4419,-4392,42.7461,-27,-27.01999,-2.714882,4.323552,0.101145,0,0.0,0.042725,0.050537,1.063232,-11.51145,5.984733,-1.29771,-2.298521,2.721304,29.00059,False,1867.5,1.504945,1.645379,5.079364,0,False,True,True,True,True,False,False,False,False,False,500,65785,555,1,65333.11304347825
299474,300027,300028,-4385,-4392,42.7461,7,7.006309,-3.715895,1.568005,0.036682,0,0.0,0.046875,0.054688,1.056885,-11.47328,5.992366,-1.59542,-2.536126,2.962067,29.00059,False,1866.7,1.5043,1.644674,5.077188,0,False,True,True,True,True,False,False,False,False,False,500,66451,553,1,66075.5347826087
300136,300691,300692,-4395,-4392,42.7461,-3,-3.003123,-3.573117,-0.500642,-0.011712,0,0.0,0.050293,0.052002,1.055176,-11.48092,5.824428,-1.587786,-2.725521,2.821404,29.00059,False,1868.8,1.505993,1.646524,5.0829,0,False,True,True,True,True,False,False,False,False,False,500,67113,555,1,66817.95652173912
300802,301356,301356,-4395,-4392,42.7461,-3,-3.002457,-6.147122,-1.703516,-0.039852,0,0.0,0.044434,0.052002,1.051025,-11.71756,5.900764,-1.633588,-2.417859,2.832527,28.95353,False,1870.1,1.50704,1.647669,5.086435,0,False,True,True,True,True,False,False,False,False,False,500,67779,554,0,67560.37826086956
301468,302020,302021,-4393,-4392,42.7461,-1,-1.000813,-7.290879,-3.443188,-0.08055,0,0.0,0.044678,0.050537,1.060791,-11.60305,5.694656,-1.396947,-2.408988,2.727558,28.95353,False,1868.3,1.50559,1.646084,5.08154,0,False,True,True,True,True,False,False,False,False,False,500,68445,552,1,68302.79999999999
302131,302684,302685,-4387,-4392,42.7461,5,5.003862,-4.717397,-4.949559,-0.11579,0,0.0,0.043701,0.05249,1.064453,-11.73282,6.152672,-1.557252,-2.348105,2.823072,28.95353,False,1867.6,1.505026,1.645467,5.079636,0,False,True,True,True,True,False,False,False,False,False,500,69108,553,1,69045.22173913043
302794,303349,303350,-4398,-4392,42.7461,-6,-6.004133,-4.002905,-4.858667,-0.113663,0,0.0,0.041016,0.050293,1.058105,-11.66412,5.763359,-1.282443,-2.217354,2.72128,28.90647,False,1868.1,1.505429,1.645907,5.080996,0,False,True,True,True,True,False,False,False,False,False,500,69771,555,1,69787.64347826087
303460,304013,304014,-4400,-4392,42.7461,-8,-8.007287,-1.286805,-4.523636,-0.105826,0,0.0,0.046631,0.052979,1.045898,-11.89313,5.870229,-1.717557,-2.549543,2.899752,29.00059,False,1868.6,1.505831,1.646348,5.082356,0,False,True,True,True,True,False,False,False,False,False,500,70437,553,1,70530.0652173913
304123,304677,304678,-4396,-4392,42.7461,-4,-4.00317,-2.859588,-3.256417,-0.07618,0,0.0,0.043945,0.053467,1.056641,-11.61832,5.91603,-1.671756,-2.378494,2.896731,29.00059,False,1867.6,1.505026,1.645467,5.079636,0,False,True,True,True,True,False,False,False,False,False,500,71100,554,1,71272.48695652174
304789,305341,305342,-4405,-4392,42.7461,-13,-13.01257,-4.289508,-3.101058,-0.072546,0,0.0,0.049072,0.049561,1.068604,-11.54198,5.992366,-1.572519,-2.626457,2.655401,28.95353,False,1867.8,1.505187,1.645643,5.08018,0,False,True,True,True,True,False,False,False,False,False,500,71766,552,1,72014.90869565216
305452,306006,306007,-4395,-4392,42.7461,-3,-3.002202,-4.289472,-3.566337,-0.083431,0,0.0,0.042236,0.05249,1.05542,-11.67176,6.099236,-1.618321,-2.288837,2.847195,28.95353,False,1868.9,1.506073,1.646612,5.083172,0,False,True,True,True,True,False,False,False,False,False,500,72429,554,1,72757.3304347826
306117,306670,306671,-4396,-4392,42.7461,-4,-4.00376,-4.718464,-3.849444,-0.090054,0,0.0,0.047852,0.051025,1.056641,-11.67176,5.946565,-1.656489,-2.589934,2.764671,29.00059,False,1868.3,1.50559,1.646084,5.08154,0,False,True,True,True,True,False,False,False,False,False,500,73094,553,1,73499.75217391303
307447,307999,308000,-4404,-4392,42.7461,-12,-12.00868,-5.862168,-4.508625,-0.105475,0,0.0,0.041992,0.051025,1.057373,-11.81679,6.045802,-1.763359,-2.271586,2.762759,29.09471,False,1868.8,1.505993,1.646524,5.0829,0,False,True,True,True,True,False,False,False,False,False,500,74424,552,1,74242.17391304347
308776,309328,309329,-4409,-4392,42.7461,-17,-17.01242,-6.14785,-4.745244,-0.11101,0,0.0,0.041992,0.053467,1.051758,-11.56489,6.122138,-1.51145,-2.28341,2.910157,28.95353,False,1866.8,1.504381,1.644762,5.07746,0,False,True,True,True,True,False,False,False,False,False,500,75753,552,1,74984.59565217391
309439,309992,309993,-4377,-4392,42.7461,15,15.01428,-2.144015,-5.294364,-0.123856,0,0.0,0.04834,0.04834,1.060791,-11.54198,5.832061,-1.480916,-2.606435,2.609136,29.00059,False,1869.6,1.506637,1.647229,5.085075,0,False,True,True,True,True,False,False,False,False,False,500,76416,553,1,75727.01739130434
310105,310657,310658,-4394,-4392,42.7461,-2,-2.00158,-2.001069,-4.061003,-0.095003,0,0.0,0.043945,0.053711,1.05835,-11.51145,6.068702,-1.664122,-2.37464,2.905245,29.04765,False,1868.0,1.505348,1.645819,5.080724,0,False,True,True,True,True,False,False,False,False,False,500,77082,552,1,76469.43913043478
310769,311321,311322,-4372,-4392,42.7461,20,20.01578,1.430294,-3.254539,-0.076137,0,0.0,0.044434,0.052246,1.070801,-11.51908,5.877862,-1.496183,-2.373338,2.793332,29.00059,False,1869.1,1.506234,1.646788,5.083715,0,False,True,True,True,True,False,False,False,False,False,500,77746,552,1,77211.86086956521
311433,311985,311986,-4413,-4392,42.7461,-21,-21.01306,-2.000498,-1.420427,-0.033229,0,0.0,0.039063,0.057861,1.060059,-11.45038,6.122138,-1.709924,-2.10722,3.124276,28.95353,False,1868.4,1.50567,1.646172,5.081812,0,False,True,True,True,True,False,False,False,False,False,500,78410,552,1,77954.28260869565
312762,313314,313315,-4381,-4392,42.7461,11,11.00836,4.289859,0.229188,0.005362,0,0.0,0.043213,0.052979,1.061279,-11.69466,6.015267,-1.374046,-2.328764,2.857797,28.95353,False,1868.6,1.505831,1.646348,5.082356,0,False,True,True,True,True,False,False,False,False,False,500,79739,552,1,78696.70434782607
313426,313979,313980,-4388,-4392,42.7461,4,4.003486,7.292132,1.818941,0.042552,0,0.0,0.046387,0.057129,1.063477,-11.48092,6.114504,-1.549618,-2.493947,3.07491,28.90647,False,1866.0,1.503736,1.644057,5.075284,0,False,True,True,True,True,False,False,False,False,False,500,80403,553,1,79439.12608695652
314090,314643,314644,-4387,-4392,42.7461,5,5.004077,5.862103,3.961695,0.09268,0,0.0,0.044678,0.054443,1.059082,-11.38168,5.648855,-1.526718,-2.412422,2.94276,28.95353,False,1867.5,1.504945,1.645379,5.079364,0,False,True,True,True,True,False,False,False,False,False,500,81067,553,1,80181.54782608696
314753,315308,315308,-4399,-4392,42.7461,-7,-7.010799,5.1465,4.705705,0.110085,0,0.0,0.061523,-0.00293,1.061523,-11.36641,6.114504,-1.068702,-3.316999,-0.158129,29.04765,False,1867.5,1.504945,1.645379,5.079364,0,False,True,True,True,True,False,False,False,False,False,500,81730,555,0,80923.96956521738
316087,316636,316637,-4388,-4392,42.7461,4,4.003644,5.146096,3.583979,0.083843,0,0.0,0.047119,0.060059,1.056396,-11.50382,5.847328,-1.290076,-2.54979,3.253888,29.00059,False,1866.6,1.50422,1.644586,5.076916,0,False,True,True,True,True,False,False,False,False,False,500,83064,549,1,81666.39130434782
316746,317300,317301,-3920,-4392,42.7461,472,472.3933,69.19976,4.195548,0.09815,0,0.0,0.045166,0.056152,1.059082,-11.60305,5.900764,-1.572519,-2.438551,3.034963,28.95353,False,1866.9,1.504462,1.64485,5.077732,0,False,True,True,True,True,False,False,False,False,False,500,83723,554,1,82408.81304347825
317412,317965,317965,-1445,-4392,42.7461,2947,2955.927,2955.927,2955.927,69.15081,0,69.0,0.087646,0.03125,1.078369,-16.75573,5.114504,-2.541985,-4.644657,1.659903,29.04765,True,1867.8,1.505187,1.645643,5.08018,0,False,True,True,True,True,False,False,False,False,False,500,84389,553,0,83151.23478260869
318075,318629,318630,-8096,-4392,42.7461,-3704,-3704.614,-3704.614,-3704.614,-86.66554,0,-86.0,0.019531,0.051025,1.027344,-10.12977,7.419848,21.47328,-1.087799,2.843384,29.00059,True,1867.3,1.504784,1.645202,5.07882,0,False,True,True,True,True,False,False,False,False,False,500,85052,554,1,83893.65652173912
318743,319293,319294,-23692,-4392,42.7461,-19300,-19316.86,-19316.86,-19316.86,-451.8976,0,-451.0,0.046875,0.046143,1.073975,-11.43511,5.877862,-1.603053,-2.496855,2.460155,28.95353,True,1866.8,1.504381,1.644762,5.07746,0,False,True,True,True,True,False,False,False,False,False,500,85720,550,1,84636.07826086956
319404,319958,319959,91751,-4392,42.7461,96143,96199.53,96199.53,96199.53,2250.487,0,2250.5,0.037842,0.044922,1.056885,-12.0,5.641222,-1.328244,-2.048748,2.433832,28.95353,True,1867.6,1.505026,1.645467,5.079636,0,False,True,True,True,True,False,False,False,False,False,500,86381,554,1,85378.5
320069,320622,320623,163581,-4392,42.7461,167973,167973.7,167973.7,167973.7,3929.568,0,3929.5,0.003174,0.038818,1.049805,-10.85496,7.145038,-1.770992,-0.173101,2.117642,29.00059,True,1868.3,1.50559,1.646084,5.08154,0,False,True,True,True,True,False,False,False,False,False,500,87046,553,1,86120.92173913043
320732,321287,321287,226535,-4392,42.7461,230927,231439.8,231439.8,231439.8,5414.29,0,5414.0,0.072998,0.047119,1.048584,-11.80916,5.732824,-1.526718,-3.978258,2.572905,29.00059,True,1867.3,1.504784,1.645202,5.07882,0,False,True,True,True,True,False,False,False,False,False,500,87709,555,0,86863.34347826087
321402,321951,321952,218183,-4392,42.7461,222575,222939.0,222939.0,222939.0,5215.423,0,5215.5,0.062256,0.024902,1.042969,-12.32824,6.038168,-1.129771,-3.415011,1.367754,29.04765,True,1867.6,1.505026,1.645467,5.079636,0,False,True,True,True,True,False,False,False,False,False,500,88379,549,1,87605.7652173913
322061,322615,322616,203291,-4392,42.7461,207683,209118.7,209118.7,209118.7,4892.111,0,4892.0,0.13501,0.092773,1.095215,-11.0458,6.969466,8.770992,-7.00269,4.84184,28.90647,True,1867.7,1.505106,1.645555,5.079908,0,False,True,True,True,True,False,False,False,False,False,500,89038,554,1,88348.18695652173
322729,323280,323281,120355,-4392,42.7461,124747,125168.1,125168.1,125168.1,2928.176,0,2928.0,0.091064,-0.039063,1.061035,-16.48092,6.732824,-1.427481,-4.902133,-2.108413,29.00059,True,1867.9,1.505267,1.645731,5.080452,0,False,True,True,True,True,False,False,False,False,False,500,89706,551,1,89090.60869565216
323390,323944,323945,58036,-4392,42.7461,62428,62675.87,62675.87,62675.87,1466.236,0,1466.0,0.104736,-0.113281,1.120117,-10.1374,-6.526718,-10.36641,-5.31493,-5.774868,29.00059,True,1868.1,1.505429,1.645907,5.080996,0,False,True,True,True,True,False,False,False,False,False,500,90367,554,1,89833.0304347826
324057,324608,324609,31107,-4392,42.7461,35499,35503.81,35503.81,35503.81,830.5743,0,830.5,0.018066,0.05835,1.050293,-9.343512,6.274809,-12.12977,-0.983946,3.179823,28.95353,True,1867.5,1.504945,1.645379,5.079364,0,False,True,True,True,True,False,False,False,False,False,500,91034,551,1,90575.45217391304
324720,325273,325274,11274,-4392,42.7461,15666,15705.42,15705.42,15705.42,367.4117,0,367.5,0.086182,-0.008057,1.164063,-8.557252,5.610687,-1.580153,-4.234071,-0.396545,29.00059,True,1867.6,1.505026,1.645467,5.079636,0,False,True,True,True,True,False,False,False,False,False,500,91697,553,1,91317.87391304347
325389,325937,325938,-217,-4392,42.7461,4175,4179.89,4179.89,4179.89,97.78413,0,98.0,0.053223,0.033203,1.053467,-11.79389,6.694656,-1.755725,-2.890766,1.805244,29.09471,True,1865.6,1.503414,1.643705,5.074196,0,False,True,True,True,True,False,False,False,False,False,500,92366,548,1,92060.29565217391
326047,326602,326603,-35414,-4392,42.7461,-31022,-31023.66,-31023.66,-31023.66,-725.7658,0,-725.0,0.011475,0.016113,1.063965,-11.59542,6.167939,-0.78626,-0.617825,0.867651,29.00059,True,1867.9,1.505267,1.645731,5.080452,0,False,True,True,True,True,False,False,False,False,False,500,93024,555,1,92802.71739130434
327378,327930,327931,24333,-4392,42.7461,28725,28750.23,28750.23,28750.23,672.5812,0,672.5,0.046631,0.04834,1.06543,-11.44275,5.740458,-1.564886,-2.503498,2.597792,29.00059,True,1867.9,1.505267,1.645731,5.080452,0,False,True,True,True,True,False,False,False,False,False,500,94355,552,1,93545.13913043478
328042,328595,328596,124821,-4392,42.7461,129213,129290.3,129290.3,129290.3,3024.611,0,3024.5,0.03833,0.047119,1.061035,-11.81679,6.167939,-1.709924,-2.06688,2.542752,29.04765,True,1866.5,1.504139,1.644498,5.076644,0,False,True,True,True,True,False,False,False,False,False,500,95019,553,1,94287.5608695652
