tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
37932,38232,38232,-89293.75,-183452,94158.25,94154.19,94129.41,38232,38532,38532,62933.75,-68045,130978.8,130976.2,130983.2,38532,38832,38832,-173802.3,-222370,48567.75,48621.44,48629.96,0,0,5474.851,5475.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
38950,39250,39250,-89324.25,-183452,94127.75,94155.25,94135.57,39250,39550,39550,62933.25,-68045,130978.3,130974.3,130981.5,39550,39850,39850,-173782.5,-222370,48587.5,48605.25,48627.85,0,0,5474.897,5475.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
39970,40270,40270,-89329.75,-183452,94122.25,94152.63,94140.46,40270,40570,40570,62937.25,-68045,130982.3,130976.8,130979.7,40570,40870,40870,-173787.8,-222370,48582.25,48589.63,48622.23,0,0,5474.848,5475.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
40988,41288,41288,-89327.25,-183452,94124.75,94133.25,94143.48,41288,41588,41588,62945.0,-68045,130990.0,130982.3,130979.0,41588,41888,41888,-173780.8,-222370,48589.25,48581.69,48614.13,0,0,5474.731,5475.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
42007,42307,42307,-89326.5,-183452,94125.5,94125.06,94140.95,42307,42607,42607,62919.5,-68045,130964.5,130978.8,130979.8,42607,42907,42907,-173886.5,-222370,48483.5,48560.63,48606.07,0,0,5474.536,5474.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
43024,43324,43324,-89320.0,-183452,94132.0,94126.13,94137.0,43324,43624,43624,62909.0,-68045,130954.0,130972.7,130979.5,43624,43924,43924,-173780.0,-222370,48590.0,48561.25,48594.77,0,0,5474.226,5474.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
44040,44340,44340,-89323.25,-183452,94128.75,94127.75,94134.3,44340,44640,44640,62939.25,-68045,130984.3,130973.2,130977.8,44640,44940,44940,-173789.3,-222370,48580.75,48560.88,48586.44,0,0,5473.971,5474.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
45059,45359,45359,-89373.0,-183452,94079.0,94116.31,94132.67,45359,45659,45659,62979.75,-68045,131024.8,130981.9,130976.7,45659,45959,45959,-173889.8,-222370,48480.25,48533.63,48580.09,0,0,5473.789,5474.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
46076,46376,46376,-89361.25,-183452,94090.75,94107.63,94128.61,46376,46676,46676,62905.5,-68045,130950.5,130978.4,130978.0,46676,46976,46976,-173821.8,-222370,48548.25,48549.81,48568.54,0,0,5473.502,5473.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
47093,47393,47393,-89389.0,-183452,94063.0,94090.38,94123.4,47393,47693,47693,62952.25,-68045,130997.3,130989.2,130978.1,47693,47993,47993,-173814.5,-222370,48555.5,48541.19,48563.89,0,0,5473.308,5473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
48111,48411,48411,-89324.0,-183452,94128.0,94090.19,94115.2,48411,48711,48711,62933.75,-68045,130978.8,130987.8,130980.8,48711,49011,49011,-173808.3,-222370,48561.75,48536.44,48558.25,0,0,5473.085,5473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
49128,49428,49428,-89351.5,-183452,94100.5,94095.56,94108.98,49428,49728,49728,62932.25,-68045,130977.3,130975.9,130982.6,49728,50028,50028,-173797.3,-222370,48572.75,48559.56,48552.83,0,0,5472.888,5473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
50147,50447,50447,-89352.75,-183452,94099.25,94097.69,94105.65,50447,50747,50747,62952.5,-68045,130997.5,130987.7,130980.9,50747,51047,51047,-173813.3,-222370,48556.75,48561.69,48554.5,0,0,5472.821,5473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
51165,51465,51465,-89343.25,-183452,94108.75,94109.13,94103.67,51465,51765,51765,62921.5,-68045,130966.5,130980.0,130982.6,51765,52065,52065,-173853.0,-222370,48517.0,48552.06,48556.29,0,0,5472.851,5473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
52182,52482,52482,-89372.25,-183452,94079.75,94097.06,94105.03,52482,52782,52782,62939.75,-68045,130984.8,130981.5,130982.0,52782,53082,53082,-173852.8,-222370,48517.25,48540.94,48555.24,0,0,5472.845,5473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
