tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
50046,50346,50346,-49234.0,-183605,134371.0,134326.0,134413.5,50346,50646,50646,164266.5,-68243,232509.5,232509.7,232505.0,50646,50946,50947,-134878.5,-222508,87629.5,87693.75,87652.32,0,0,9091.418,9091.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
51064,51364,51364,-49339.25,-183605,134265.8,134316.0,134391.8,51364,51664,51664,164269.8,-68243,232512.8,232512.3,232506.2,51664,51964,51964,-134623.3,-222508,87884.75,87727.75,87662.62,0,0,9091.212,9091.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
52081,52381,52381,-49545.0,-183605,134060.0,134231.1,134373.0,52381,52681,52681,164216.8,-68243,232459.8,232491.8,232507.7,52681,52981,52981,-134508.5,-222508,87999.5,87843.13,87678.8,0,0,9091.189,9091.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
53098,53398,53398,-48898.0,-183605,134707.0,134707.0,134707.0,53398,53698,53698,164130.3,-68243,232373.3,232463.8,232503.7,53698,53998,53998,-134864.3,-222508,87643.75,87789.38,87719.64,0,0,9098.607,9098.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
54120,54420,54420,-48947.25,-183605,134657.8,134657.8,134657.8,54420,54720,54720,164141.0,-68243,232384.0,232432.4,232493.8,54720,55020,55020,-134717.8,-222508,87790.25,87829.56,87736.98,0,0,9097.771,9098.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
55137,55437,55437,-48988.25,-183605,134616.8,134647.5,134657.8,55437,55737,55737,164116.5,-68243,232359.5,232394.1,232478.6,55737,56037,56037,-134748.8,-222508,87759.25,87798.19,87759.98,0,0,9097.926,9098.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
56155,56455,56455,-48998.5,-183605,134606.5,134634.7,134655.2,56455,56755,56755,164134.0,-68243,232377.0,232373.4,232457.6,56755,57055,57055,-134833.5,-222508,87674.5,87716.94,87769.48,0,0,9097.645,9097.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
57172,57472,57472,-48920.25,-183605,134684.8,134641.4,134650.1,57472,57772,57772,164104.3,-68243,232347.3,232366.9,232436.7,57772,58072,58072,-134777.5,-222508,87730.5,87738.63,87756.42,0,0,9096.863,9097.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
58189,58489,58489,-48981.0,-183605,134624.0,134633.0,134648.0,58489,58789,58789,164090.0,-68243,232333.0,232354.2,232419.3,58789,59089,59091,-134785.8,-222508,87722.25,87721.63,87752.0,0,0,9096.387,9096.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
59207,59507,59507,-48928.25,-183605,134676.8,134648.0,134644.2,59507,59807,59807,164113.5,-68243,232356.5,232353.4,232403.2,59807,60107,60107,-134742.5,-222508,87765.5,87723.19,87744.45,0,0,9095.836,9096.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
60224,60524,60524,-48912.5,-183605,134692.5,134669.5,134645.2,60524,60824,60824,164114.0,-68243,232357.0,232348.4,232390.8,60824,61124,61124,-134840.5,-222508,87667.5,87721.44,87739.17,0,0,9095.503,9095.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
61241,61541,61541,-48973.75,-183605,134631.3,134656.1,134651.2,61541,61841,61841,164111.5,-68243,232354.5,232350.3,232380.3,61841,62141,62141,-134831.8,-222508,87676.25,87707.88,87734.77,0,0,9095.325,9095.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
62260,62560,62560,-49010.75,-183605,134594.3,134648.7,134652.4,62560,62860,62860,164093.0,-68243,232336.0,232351.0,232372.8,62860,63160,63160,-134706.0,-222508,87802.0,87727.81,87728.09,0,0,9095.066,9095.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
63277,63577,63577,-48997.75,-183605,134607.3,134631.3,134651.5,63577,63877,63877,164075.3,-68243,232318.3,232341.4,232367.4,63877,64177,64177,-134707.0,-222508,87801.0,87736.69,87728.02,0,0,9094.938,9095.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
64294,64594,64594,-48940.75,-183605,134664.3,134624.3,134646.5,64594,64894,64894,164078.8,-68243,232321.8,232332.6,232360.9,64894,65194,65194,-134613.0,-222508,87895.0,87793.56,87730.17,0,0,9094.753,9095.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
