tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
18486,18786,18786,-172879.0,-183390,10511.0,10509.31,10513.34,18786,19086,19086,-45959.75,-67942,21982.25,21985.81,21988.79,19086,19386,19386,-209427.3,-222524,13096.75,13085.94,13081.2,0,0,911.6666,911.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
19502,19802,19802,-172867.3,-183390,10522.75,10511.19,10512.34,19802,20102,20102,-45955.0,-67942,21987.0,21985.31,21988.05,20102,20402,20402,-209457.0,-222524,13067.0,13081.44,13082.38,0,0,911.6554,911.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
20520,20820,20820,-172846.3,-183390,10543.75,10522.06,10512.05,20820,21120,21120,-45959.75,-67942,21982.25,21982.75,21987.37,21120,21420,21420,-209471.5,-222524,13052.5,13070.81,13082.15,0,0,911.6314,911.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
21538,21838,21838,-172878.3,-183390,10511.75,10522.31,10514.54,21838,22138,22138,-45940.5,-67942,22001.5,21988.25,21986.22,22138,22438,22440,-209452.8,-222524,13071.25,13071.88,13079.33,0,0,911.6018,911.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
22558,22858,22858,-172864.8,-183390,10525.25,10525.88,10516.47,22858,23158,23158,-45949.25,-67942,21992.75,21990.88,21986.73,23158,23458,23458,-209436.5,-222524,13087.5,13069.56,13077.48,0,0,911.6135,911.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
23576,23876,23876,-172864.0,-183390,10526.0,10526.69,10518.81,23876,24176,24176,-45966.5,-67942,21975.5,21988.0,21987.76,24176,24476,24476,-209463.0,-222524,13061.0,13068.06,13075.51,0,0,911.6415,911.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
24592,24892,24892,-172871.3,-183390,10518.75,10520.44,10520.77,24892,25192,25192,-45953.25,-67942,21988.75,21989.63,21987.82,25192,25492,25492,-209444.3,-222524,13079.75,13074.88,13073.66,0,0,911.6449,911.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
25614,25914,25914,-172866.3,-183390,10523.75,10523.44,10520.68,25914,26214,26214,-45974.5,-67942,21967.5,21981.13,21988.27,26214,26514,26514,-209437.0,-222524,13087.0,13078.81,13073.96,0,0,911.6583,911.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
26631,26931,26931,-172859.0,-183390,10531.0,10524.88,10521.37,26931,27231,27231,-45962.0,-67942,21980.0,21977.94,21986.49,27231,27531,27531,-209448.0,-222524,13076.0,13075.94,13075.17,0,0,911.6606,911.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
27647,27947,27947,-172878.0,-183390,10512.0,10521.38,10522.24,27947,28247,28247,-45945.0,-67942,21997.0,21983.31,21984.37,28247,28547,28547,-209471.8,-222524,13052.25,13073.75,13075.36,0,0,911.6394,911.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
28664,28964,28964,-172900.3,-183390,10489.75,10514.13,10522.03,28964,29264,29264,-45962.25,-67942,21979.75,21981.06,21984.11,29264,29564,29564,-209430.5,-222524,13093.5,13077.19,13074.96,0,0,911.6218,911.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
29682,29982,29982,-172855.0,-183390,10535.0,10516.94,10520.06,29982,30282,30282,-45960.0,-67942,21982.0,21984.69,21983.35,30282,30582,30582,-209455.3,-222524,13068.75,13072.63,13075.51,0,0,911.5785,911.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
30698,30998,30998,-172873.3,-183390,10516.75,10513.38,10519.29,30998,31298,31298,-45941.75,-67942,22000.25,21989.75,21983.68,31298,31598,31598,-209458.8,-222524,13065.25,13069.94,13074.8,0,0,911.5553,911.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
31716,32016,32016,-172875.0,-183390,10515.0,10514.13,10517.82,32016,32316,32316,-45940.75,-67942,22001.25,21990.81,21985.19,32316,32616,32616,-209440.8,-222524,13083.25,13077.69,13073.59,0,0,911.532,911.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
32733,33033,33033,-172897.3,-183390,10492.75,10514.88,10516.9,33033,33333,33333,-45978.5,-67942,21963.5,21986.75,21986.59,33333,33633,33633,-209427.5,-222524,13096.5,13078.44,13074.61,0,0,911.5619,911.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
