tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
26700,27000,27000,-104216.3,-183308,79091.75,79055.88,79084.21,27000,27300,27300,33642.75,-67978,101620.8,101604.9,101619.7,27300,27600,27600,-175125.0,-222374,47249.0,47213.19,47180.72,0,0,4557.693,4557.5,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
27718,28018,28018,-104223.5,-183308,79084.5,79065.19,79077.17,28018,28318,28318,33665.0,-67978,101643.0,101616.8,101616.0,28318,28618,28618,-175199.5,-222374,47174.5,47229.19,47188.79,0,0,4557.64,4557.5,0,0,0,0,0,0,0,0,0,False,5.5,0.004432,0.004846,0.014959,0,True,True,False
28737,29037,29037,-104442.8,-183308,78865.25,79030.0,79074.2,29037,29337,29337,33610.0,-67978,101588.0,101610.3,101616.2,29337,29637,29637,-175227.8,-222374,47146.25,47199.94,47198.83,0,0,4557.785,4558.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
29754,30054,30054,-104540.3,-183308,78767.75,78952.31,79063.21,30054,30354,30354,33617.0,-67978,101595.0,101611.7,101614.8,30354,30654,30654,-175182.0,-222374,47192.0,47190.44,47199.11,0,0,4557.542,4557.5,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
30774,31074,31074,-104543.0,-183308,78765.0,78870.63,79035.65,31074,31374,31375,33632.5,-67978,101610.5,101609.1,101614.0,31375,31675,31675,-175215.8,-222374,47158.25,47167.75,47196.95,0,0,4556.932,4557.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
31792,32092,32092,-104519.5,-183308,78788.5,78796.63,78994.64,32092,32392,32392,33658.5,-67978,101636.5,101607.5,101612.8,32392,32692,32692,-175180.5,-222374,47193.5,47172.5,47189.7,0,0,4555.942,4556.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
32809,33109,33109,-104542.0,-183308,78766.0,78771.81,78945.43,33109,33409,33409,33635.5,-67978,101613.5,101613.9,101611.5,33409,33709,33709,-175163.8,-222374,47210.25,47188.5,47185.42,0,0,4554.847,4555.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
33828,34128,34128,-104562.5,-183308,78745.5,78766.25,78902.28,34128,34428,34428,33642.5,-67978,101620.5,101620.3,101612.1,34428,34728,34728,-175165.8,-222374,47208.25,47192.56,47186.19,0,0,4554.011,4554.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
34845,35145,35147,-104555.8,-183308,78752.25,78763.06,78868.48,35147,35447,35447,33602.0,-67978,101580.0,101612.6,101614.1,35447,35747,35747,-175184.0,-222374,47190.0,47200.5,47187.77,0,0,4553.407,4553.5,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
35864,36164,36164,-104545.5,-183308,78762.5,78756.56,78842.28,36164,36464,36464,33630.25,-67978,101608.3,101605.6,101613.7,36464,36764,36764,-175190.3,-222374,47183.75,47198.06,47190.94,0,0,4552.939,4553.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
36884,37184,37184,-104537.3,-183308,78770.75,78757.75,78820.98,37184,37484,37484,33607.75,-67978,101585.8,101598.6,101611.7,37484,37784,37784,-175182.5,-222374,47191.5,47193.38,47192.71,0,0,4552.508,4552.5,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
37902,38202,38202,-104575.5,-183308,78732.5,78754.5,78805.27,38202,38502,38502,33634.75,-67978,101612.8,101596.7,101608.5,38502,38802,38802,-175170.5,-222374,47203.5,47192.19,47192.88,0,0,4552.132,4552.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
38920,39220,39220,-104566.3,-183308,78741.75,78751.88,78792.65,39220,39520,39520,33614.75,-67978,101592.8,101599.9,101605.5,39520,39820,39820,-175170.8,-222374,47203.25,47195.5,47192.71,0,0,4551.818,4552.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
39938,40238,40238,-104544.0,-183308,78764.0,78752.25,78782.52,40238,40538,40538,33596.5,-67978,101574.5,101591.4,101604.1,40538,40838,40838,-175193.5,-222374,47180.5,47194.69,47193.4,0,0,4551.601,4551.5,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
40955,41255,41255,-104578.8,-183308,78729.25,78741.88,78774.99,41255,41555,41555,33599.0,-67978,101577.0,101589.3,101601.0,41555,41855,41855,-175192.0,-222374,47182.0,47192.31,47193.72,0,0,4551.394,4551.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
