tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
66249,66549,66549,-128594.8,-183422,54827.25,54794.06,54757.85,66549,66849,66849,18794.5,-67933,86727.5,86723.56,86713.38,66849,67149,67149,-181813.3,-222394,40580.75,40596.06,40599.46,0,0,3641.414,3641.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
67269,67569,67569,-128583.3,-183422,54838.75,54816.94,54766.85,67569,67869,67869,18783.5,-67933,86716.5,86725.19,86715.91,67869,68169,68169,-181787.3,-222394,40606.75,40602.38,40598.62,0,0,3641.627,3641.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
68287,68587,68587,-128590.0,-183422,54832.0,54817.06,54779.3,68587,68887,68887,18783.25,-67933,86716.25,86720.88,86718.22,68887,69187,69187,-181755.0,-222394,40639.0,40615.44,40599.55,0,0,3641.941,3642.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
69306,69606,69606,-128620.3,-183422,54801.75,54824.94,54788.68,69606,69906,69906,18787.25,-67933,86720.25,86720.13,86718.88,69906,70206,70206,-181791.8,-222394,40602.25,40607.19,40603.5,0,0,3642.221,3642.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
70324,70624,70624,-128608.5,-183422,54813.5,54821.5,54797.7,70624,70924,70924,18774.75,-67933,86707.75,86715.19,86719.2,70924,71224,71224,-181815.8,-222394,40578.25,40606.56,40604.42,0,0,3642.426,3642.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
71341,71641,71641,-128614.3,-183422,54807.75,54813.75,54803.61,71641,71941,71941,18781.0,-67933,86714.0,86714.56,86718.2,71941,72241,72241,-181808.3,-222394,40585.75,40601.31,40604.95,0,0,3642.535,3642.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
72361,72661,72661,-128612.5,-183422,54809.5,54808.13,54806.13,72661,72961,72961,18792.0,-67933,86725.0,86716.75,86717.3,72961,73261,73261,-181776.5,-222394,40617.5,40595.94,40604.05,0,0,3642.55,3642.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
73378,73678,73678,-128615.0,-183422,54807.0,54809.44,54806.63,73678,73978,73978,18803.75,-67933,86736.75,86720.88,86717.16,73978,74278,74278,-181814.3,-222394,40579.75,40590.31,40602.04,0,0,3642.517,3642.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
74396,74696,74696,-128628.8,-183422,54793.25,54804.38,54807.33,74696,74996,74996,18782.75,-67933,86715.75,86722.88,86718.09,74996,75296,75296,-181799.3,-222394,40594.75,40594.44,40599.12,0,0,3642.491,3642.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
75414,75714,75714,-128637.8,-183422,54784.25,54798.5,54806.59,75714,76014,76014,18798.25,-67933,86731.25,86727.19,86719.27,76014,76314,76314,-181798.0,-222394,40596.0,40597.0,40597.96,0,0,3642.477,3642.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
76431,76731,76731,-128632.5,-183422,54789.5,54793.5,54804.58,76731,77031,77031,18753.0,-67933,86686.0,86717.44,86721.24,77031,77331,77331,-181806.3,-222394,40587.75,40589.56,40597.72,0,0,3642.471,3642.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
77450,77750,77750,-128643.8,-183422,54778.25,54786.31,54801.83,77750,78050,78050,18790.25,-67933,86723.25,86714.06,86720.3,78050,78350,78350,-181818.3,-222394,40575.75,40588.56,40595.69,0,0,3642.356,3642.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
78467,78767,78767,-128655.5,-183422,54766.5,54779.63,54797.97,78767,79067,79067,18803.0,-67933,86736.0,86719.13,86718.75,79067,79367,79367,-181833.3,-222394,40560.75,40580.06,40593.92,0,0,3642.213,3642.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
79484,79784,79784,-128673.0,-183422,54749.0,54770.81,54793.41,79784,80084,80084,18763.25,-67933,86696.25,86710.38,86718.84,80084,80384,80384,-181725.3,-222394,40668.75,40598.25,40590.48,0,0,3642.054,3642.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
80503,80803,80803,-128651.8,-183422,54770.25,54766.0,54787.8,80803,81103,81103,18759.0,-67933,86692.0,86711.88,86716.74,81103,81403,81403,-181822.8,-222394,40571.25,40594.13,40592.41,0,0,3641.939,3642.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
