1304946,	500.5364,	500.5000,	1304397,	1304945,	502.7495,	503.0000,	0,	0,	-61.7977,	5761.0000,	-25171.00,	0,	3753,	5.09,	0.03,	-0.09,	1.00,	27.68,	0.10,	-1.63,	-1.57,	-5.36,	32.29,	
1305597,	503.1903,	503.0000,	1305048,	1305595,	501.8831,	502.0000,	0,	0,	-61.7977,	5761.0000,	-25335.00,	0,	3753,	5.09,	0.02,	-0.10,	1.00,	27.83,	-0.08,	-1.79,	-1.37,	-5.53,	32.20,	
1306248,	505.1968,	505.0000,	1305699,	1306247,	502.3948,	502.0000,	0,	0,	-61.7977,	5761.0000,	-25459.00,	0,	3753,	5.09,	0.03,	-0.10,	1.01,	27.71,	-0.08,	-1.67,	-1.51,	-5.52,	32.15,	
1306899,	500.9572,	501.0000,	1306350,	1306898,	503.4918,	503.5000,	0,	0,	-61.7977,	5761.0000,	-25197.00,	0,	3753,	5.09,	0.02,	-0.10,	1.00,	27.95,	-0.04,	-1.64,	-1.39,	-5.58,	32.25,	
1307550,	500.9734,	501.0000,	1307000,	1307548,	502.4995,	502.5000,	0,	0,	-61.7977,	5761.0000,	-25198.00,	0,	3753,	5.09,	0.03,	-0.09,	1.00,	27.79,	-0.03,	-1.73,	-1.50,	-5.35,	32.20,	
1308200,	503.4492,	503.5000,	1307652,	1308199,	501.9020,	502.0000,	0,	0,	-61.7977,	5761.0000,	-25351.00,	0,	3753,	5.09,	0.02,	-0.10,	1.00,	27.60,	0.09,	-1.72,	-1.29,	-5.66,	32.15,	
1308852,	504.3554,	504.0000,	1308303,	1308851,	502.5077,	502.5000,	0,	0,	-61.7977,	5761.0000,	-25407.00,	0,	3753,	5.09,	0.02,	-0.10,	1.00,	27.89,	-0.03,	-1.81,	-1.26,	-5.65,	32.25,	
1309503,	503.6757,	503.5000,	1308953,	1309501,	503.2311,	503.0000,	0,	0,	-61.7977,	5761.0000,	-25365.00,	0,	3753,	5.09,	0.02,	-0.09,	1.01,	27.71,	-0.31,	-1.81,	-1.01,	-5.36,	32.20,	
1310153,	504.1773,	504.0000,	1309604,	1310152,	503.4052,	503.5000,	0,	0,	-61.7977,	5761.0000,	-25396.00,	0,	3753,	5.09,	0.03,	-0.09,	1.01,	27.78,	-0.19,	-1.75,	-1.62,	-5.38,	32.25,	
1310804,	501.9281,	502.0000,	1310256,	1310803,	503.7075,	504.0000,	0,	0,	-61.7977,	5761.0000,	-25257.00,	0,	3753,	5.09,	0.02,	-0.09,	1.00,	27.66,	-0.14,	-1.78,	-1.36,	-5.39,	32.15,	
1311456,	504.9217,	505.0000,	1310906,	1311454,	503.0108,	503.0000,	0,	0,	-61.7977,	5761.0000,	-25442.00,	0,	3753,	5.09,	0.02,	-0.09,	1.01,	27.74,	-0.13,	-1.63,	-1.33,	-5.01,	32.29,	
1312106,	504.7437,	505.0000,	1311557,	1312105,	503.7589,	504.0000,	0,	0,	-61.7977,	5761.0000,	-25431.00,	0,	3753,	5.09,	0.02,	-0.09,	1.00,	27.76,	-0.27,	-1.68,	-1.23,	-4.91,	32.29,	
1312757,	503.3197,	503.0000,	1312208,	1312756,	504.1445,	504.0000,	0,	0,	-61.7977,	5761.0000,	-25343.00,	0,	3753,	5.09,	0.02,	-0.09,	1.01,	27.61,	-0.15,	-1.73,	-1.23,	-5.15,	32.20,	
1313409,	502.1708,	502.0000,	1312859,	1313406,	503.8216,	504.0000,	0,	0,	-61.7977,	5761.0000,	-25272.00,	0,	3753,	5.09,	0.02,	-0.09,	1.00,	27.69,	-0.21,	-1.69,	-1.20,	-5.42,	32.15,	
1314059,	501.8472,	502.0000,	1313510,	1314058,	503.1753,	503.0000,	0,	0,	-61.7977,	5761.0000,	-25252.00,	0,	3753,	5.09,	0.02,	-0.10,	1.01,	27.73,	-0.35,	-1.82,	-1.34,	-5.44,	32.20,	
1314710,	503.6272,	503.5000,	1314161,	1314709,	502.6553,	502.5000,	0,	0,	-61.7977,	5761.0000,	-25362.00,	0,	3753,	5.09,	0.02,	-0.08,	1.00,	27.55,	-0.08,	-1.69,	-1.14,	-4.60,	32.20,	
1315361,	502.3650,	502.0000,	1314812,	1315359,	503.0358,	503.0000,	0,	0,	-61.7977,	5761.0000,	-25284.00,	0,	3753,	5.09,	0.03,	-0.09,	1.01,	27.90,	-0.23,	-1.69,	-1.42,	-5.00,	32.15,	
1316012,	502.8504,	503.0000,	1315463,	1316011,	502.7732,	503.0000,	0,	0,	-61.7977,	5761.0000,	-25314.00,	0,	3753,	5.09,	0.02,	-0.09,	1.01,	27.77,	-0.04,	-1.65,	-1.13,	-5.01,	32.11,	
1316663,	500.2937,	500.0000,	1316114,	1316662,	502.8034,	503.0000,	0,	0,	-61.7977,	5761.0000,	-25156.00,	0,	3753,	5.09,	0.02,	-0.09,	1.00,	27.66,	-0.16,	-1.80,	-1.41,	-5.15,	32.20,	
