2128013,	496.9603,	497.0000,	2127473,	2128012,	496.8026,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26139.00,	0,	3745,	4.37,	-0.06,	0.05,	1.00,	43.13,	-0.29,	-1.78,	3.28,	2.72,	23.49,	24.72,	
2128661,	495.9732,	496.0000,	2128121,	2128660,	496.8643,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26078.00,	0,	3745,	4.41,	-0.05,	0.05,	1.00,	43.03,	-0.25,	-1.81,	2.97,	2.99,	23.49,	24.72,	
2129309,	495.8761,	496.0000,	2128770,	2129308,	496.5155,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26072.00,	0,	3745,	4.37,	-0.06,	0.05,	1.00,	43.11,	-0.28,	-1.57,	3.25,	3.06,	23.45,	24.72,	
2129957,	496.4910,	496.5000,	2129418,	2129955,	496.2651,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26110.00,	0,	3745,	4.37,	-0.05,	0.05,	1.00,	43.05,	-0.32,	-1.89,	3.02,	2.70,	23.54,	24.72,	
2130606,	496.3615,	496.0000,	2130066,	2130604,	496.3535,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26102.00,	0,	3745,	4.34,	-0.06,	0.05,	1.00,	43.21,	-0.37,	-1.76,	3.22,	3.13,	23.40,	24.72,	
2131254,	495.9084,	496.0000,	2130713,	2131252,	496.3567,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26074.00,	0,	3745,	4.31,	-0.06,	0.06,	1.00,	43.14,	-0.41,	-1.76,	3.24,	3.24,	23.49,	24.72,	
2131901,	496.8308,	497.0000,	2131361,	2131900,	496.1812,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26131.00,	0,	3745,	4.41,	-0.06,	0.05,	1.00,	43.32,	-0.32,	-1.85,	3.38,	2.78,	23.40,	24.72,	
2132549,	497.1706,	497.0000,	2132009,	2132548,	496.4355,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26152.00,	0,	3745,	4.31,	-0.06,	0.05,	1.00,	43.30,	-0.52,	-1.59,	3.32,	2.80,	23.49,	24.72,	
2133197,	497.1383,	497.0000,	2132658,	2133196,	496.7233,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26150.00,	0,	3745,	4.37,	-0.06,	0.05,	1.00,	42.99,	-0.42,	-1.80,	3.56,	3.01,	23.49,	24.72,	
2133846,	496.8308,	497.0000,	2133306,	2133844,	496.8858,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26131.00,	0,	3745,	4.41,	-0.06,	0.06,	0.99,	43.22,	-0.30,	-1.75,	3.35,	3.27,	23.49,	24.72,	
2134494,	495.8761,	496.0000,	2133954,	2134493,	496.8643,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26072.00,	0,	3745,	4.36,	-0.05,	0.05,	1.00,	42.99,	-0.31,	-1.77,	3.15,	2.92,	23.45,	24.72,	
2135142,	496.7823,	497.0000,	2134602,	2135141,	496.4774,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26128.00,	0,	3745,	4.36,	-0.06,	0.05,	1.00,	43.22,	-0.27,	-1.81,	3.55,	2.73,	23.45,	24.72,	
2135790,	496.9441,	497.0000,	2135250,	2135788,	496.5968,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26138.00,	0,	3745,	4.15,	-0.05,	0.05,	1.00,	43.02,	-0.60,	-1.60,	3.05,	2.68,	23.45,	24.72,	
2136438,	496.2644,	496.0000,	2135898,	2136436,	496.7327,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26096.00,	0,	3745,	4.29,	-0.06,	0.05,	1.00,	43.21,	-0.25,	-1.89,	3.36,	2.79,	23.54,	24.72,	
2137085,	496.9765,	497.0000,	2136546,	2137084,	496.5494,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26140.00,	0,	3745,	4.41,	-0.06,	0.05,	1.00,	43.22,	-0.46,	-1.76,	3.14,	2.62,	23.45,	24.72,	
2137734,	496.3939,	496.0000,	2137194,	2137733,	496.7166,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26104.00,	0,	3745,	4.31,	-0.06,	0.04,	1.00,	42.99,	-0.56,	-1.68,	3.40,	2.50,	23.45,	24.72,	
2138382,	496.4910,	496.5000,	2137842,	2138381,	496.5902,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26110.00,	0,	3745,	4.46,	-0.07,	0.05,	1.01,	42.81,	-0.50,	-1.85,	3.88,	2.78,	23.45,	24.72,	
2139030,	495.9246,	496.0000,	2138490,	2139029,	496.5513,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26075.00,	0,	3745,	4.19,	-0.05,	0.05,	1.00,	43.15,	-0.60,	-1.73,	2.82,	3.05,	23.45,	24.72,	
2139678,	497.7694,	498.0000,	2139139,	2139677,	496.3060,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26189.00,	0,	3745,	4.41,	-0.06,	0.05,	1.00,	43.24,	-0.50,	-1.94,	3.21,	2.59,	23.45,	24.72,	
2140326,	496.8470,	497.0000,	2139787,	2140325,	496.8789,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26132.00,	0,	3745,	4.36,	-0.05,	0.05,	1.00,	43.16,	-0.38,	-1.89,	3.05,	2.99,	23.54,	24.72,	
2140975,	498.5784,	498.5000,	2140435,	2140974,	496.8664,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26239.00,	0,	3745,	4.39,	-0.06,	0.04,	1.00,	43.01,	-0.40,	-1.81,	3.41,	2.28,	23.45,	24.72,	
2141623,	496.5234,	496.5000,	2141083,	2141622,	497.5367,	497.5000,	0,	0,	-61.7977,	4572.0000,	-26112.00,	0,	3745,	4.46,	-0.06,	0.04,	1.00,	42.98,	-0.42,	-1.81,	3.30,	2.58,	23.45,	24.72,	
2142271,	496.6366,	496.5000,	2141731,	2142270,	497.1400,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26119.00,	0,	3745,	4.23,	-0.05,	0.04,	1.00,	43.15,	-0.31,	-1.60,	3.08,	2.21,	23.45,	24.72,	
2142919,	496.8632,	497.0000,	2142379,	2142917,	496.9429,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26133.00,	0,	3745,	4.32,	-0.05,	0.05,	1.00,	43.08,	-0.37,	-1.77,	3.12,	3.02,	23.49,	24.72,	
2143567,	497.5428,	497.5000,	2143027,	2143565,	496.9117,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26175.00,	0,	3745,	4.31,	-0.06,	0.06,	1.00,	43.05,	-0.29,	-1.51,	3.22,	3.21,	23.45,	24.72,	
2144215,	497.1544,	497.0000,	2143675,	2144214,	497.1588,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26151.00,	0,	3745,	4.31,	-0.06,	0.05,	1.00,	43.31,	-0.47,	-1.72,	3.35,	2.62,	23.40,	24.72,	
2144863,	496.7984,	497.0000,	2144323,	2144862,	497.1571,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26129.00,	0,	3745,	4.44,	-0.05,	0.05,	1.00,	42.95,	-0.43,	-1.82,	3.14,	2.99,	23.45,	24.72,	
2145511,	496.7823,	497.0000,	2144971,	2145510,	497.0166,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26128.00,	0,	3745,	4.26,	-0.06,	0.04,	0.99,	43.11,	-0.39,	-1.69,	3.22,	2.28,	23.49,	24.72,	
2146159,	495.6657,	495.5000,	2145619,	2146158,	496.9249,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26059.00,	0,	3745,	4.27,	-0.05,	0.05,	1.00,	43.05,	-0.60,	-1.98,	3.01,	3.01,	23.49,	24.72,	
2146807,	495.7952,	496.0000,	2146268,	2146806,	496.4319,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26067.00,	0,	3745,	4.37,	-0.06,	0.05,	1.00,	43.20,	-0.53,	-1.90,	3.40,	2.76,	23.40,	24.72,	
2147456,	496.3939,	496.0000,	2146916,	2147454,	496.1826,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26104.00,	0,	3745,	4.34,	-0.06,	0.04,	1.00,	43.01,	-0.41,	-1.66,	3.33,	2.58,	23.40,	24.72,	
2148104,	496.4101,	496.5000,	2147564,	2148103,	496.2653,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26105.00,	0,	3745,	4.39,	-0.06,	0.05,	1.00,	43.27,	-0.19,	-1.77,	3.36,	2.74,	23.40,	24.72,	
2148752,	496.7499,	497.0000,	2148212,	2148751,	496.3220,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26126.00,	0,	3745,	4.23,	-0.06,	0.05,	1.00,	43.21,	-0.40,	-1.71,	3.23,	2.69,	23.49,	24.72,	
2149400,	496.2159,	496.0000,	2148860,	2149398,	496.4895,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26093.00,	0,	3745,	4.29,	-0.05,	0.04,	1.00,	43.06,	-0.57,	-1.69,	2.91,	2.55,	23.40,	24.72,	
2150048,	497.4943,	497.5000,	2149509,	2150046,	496.3824,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26172.00,	0,	3745,	4.36,	-0.06,	0.05,	1.00,	43.14,	-0.44,	-1.91,	3.33,	2.99,	23.49,	24.72,	
2150696,	495.8923,	496.0000,	2150156,	2150694,	496.8177,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26073.00,	0,	3745,	4.36,	-0.06,	0.06,	1.00,	43.11,	-0.50,	-1.80,	3.56,	3.29,	23.45,	24.72,	
2151344,	496.9441,	497.0000,	2150804,	2151343,	496.4554,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26138.00,	0,	3745,	4.41,	-0.05,	0.05,	1.00,	42.98,	-0.41,	-1.84,	3.12,	2.71,	23.49,	24.72,	
2151992,	495.9570,	496.0000,	2151452,	2151991,	496.6467,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26077.00,	0,	3745,	4.27,	-0.06,	0.04,	1.00,	43.17,	-0.37,	-1.66,	3.27,	2.42,	23.49,	24.72,	
2152640,	496.0864,	496.0000,	2152100,	2152639,	496.3767,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26085.00,	0,	3745,	4.36,	-0.06,	0.05,	1.00,	43.06,	-0.63,	-1.74,	3.30,	2.67,	23.49,	24.72,	
2153288,	496.2483,	496.0000,	2152749,	2153287,	496.2630,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26095.00,	0,	3745,	4.41,	-0.05,	0.05,	1.00,	43.08,	-0.26,	-1.79,	2.90,	2.78,	23.49,	24.72,	
2153936,	496.9441,	497.0000,	2153397,	2153935,	496.2572,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26138.00,	0,	3745,	4.27,	-0.06,	0.04,	1.00,	43.15,	-0.33,	-1.58,	3.43,	2.13,	23.45,	24.72,	
2154585,	496.3777,	496.0000,	2154045,	2154584,	496.5261,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26103.00,	0,	3745,	4.46,	-0.06,	0.04,	1.00,	43.02,	-0.45,	-2.01,	3.38,	2.29,	23.49,	24.72,	
2155233,	495.6657,	495.5000,	2154693,	2155232,	496.4680,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26059.00,	0,	3745,	4.29,	-0.06,	0.05,	1.00,	43.22,	-0.25,	-1.69,	3.24,	2.75,	23.49,	24.72,	
2155881,	495.2450,	495.0000,	2155341,	2155880,	496.1539,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26033.00,	0,	3745,	4.41,	-0.06,	0.05,	1.00,	43.11,	-0.28,	-1.69,	3.26,	2.82,	23.49,	24.72,	
2156529,	496.1997,	496.0000,	2155990,	2156527,	495.7981,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26092.00,	0,	3745,	4.41,	-0.06,	0.06,	0.99,	43.08,	-0.40,	-1.79,	3.27,	3.20,	23.59,	24.72,	
2157177,	497.0735,	497.0000,	2156638,	2157175,	495.9553,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26146.00,	0,	3745,	4.37,	-0.06,	0.04,	1.00,	43.16,	-0.46,	-1.66,	3.17,	2.40,	23.49,	24.72,	
2157826,	496.3615,	496.0000,	2157285,	2157824,	496.3931,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26102.00,	0,	3745,	4.43,	-0.05,	0.06,	1.00,	43.23,	-0.45,	-2.00,	3.07,	3.38,	23.45,	24.72,	
2158474,	497.2192,	497.0000,	2157933,	2158472,	496.3807,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26155.00,	0,	3745,	4.24,	-0.05,	0.05,	1.00,	43.11,	-0.39,	-1.63,	2.99,	2.72,	23.49,	24.72,	
2159121,	496.1997,	496.0000,	2158581,	2159120,	496.7090,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26092.00,	0,	3745,	4.31,	-0.05,	0.05,	1.00,	42.95,	-0.56,	-1.79,	3.00,	3.08,	23.31,	24.72,	
2159769,	496.3292,	496.0000,	2159229,	2159768,	496.5096,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26100.00,	0,	3745,	4.36,	-0.06,	0.04,	1.00,	43.14,	-0.41,	-1.77,	3.25,	2.58,	23.45,	24.72,	
2160417,	496.9765,	497.0000,	2159878,	2160416,	496.4389,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26140.00,	0,	3745,	4.36,	-0.06,	0.04,	1.00,	43.01,	-0.12,	-1.54,	3.27,	2.19,	23.35,	24.72,	
2161065,	496.4910,	496.5000,	2160526,	2161064,	496.6494,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26110.00,	0,	3745,	4.27,	-0.06,	0.05,	1.00,	43.03,	-0.52,	-1.77,	3.23,	2.81,	23.54,	24.72,	
2161714,	496.4910,	496.5000,	2161174,	2161713,	496.5874,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26110.00,	0,	3745,	4.27,	-0.06,	0.06,	1.00,	43.20,	-0.43,	-1.73,	3.59,	3.33,	23.54,	24.72,	
2162362,	496.1835,	496.0000,	2161822,	2162361,	496.5496,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26091.00,	0,	3745,	4.27,	-0.05,	0.05,	1.00,	43.21,	-0.51,	-1.62,	3.06,	2.64,	23.49,	24.72,	
2163010,	496.1188,	496.0000,	2162470,	2163009,	496.4063,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26087.00,	0,	3745,	4.31,	-0.06,	0.05,	1.00,	43.13,	-0.49,	-1.92,	3.31,	2.85,	23.49,	24.72,	
2163658,	495.2935,	495.0000,	2163119,	2163657,	496.2938,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26036.00,	0,	3745,	4.32,	-0.05,	0.04,	1.00,	43.11,	-0.52,	-1.53,	3.09,	2.56,	23.49,	24.72,	
2164306,	495.9246,	496.0000,	2163767,	2164305,	495.9022,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26075.00,	0,	3745,	4.31,	-0.06,	0.05,	1.00,	43.05,	-0.42,	-1.81,	3.28,	2.68,	23.49,	24.72,	
2164955,	496.0379,	496.0000,	2164415,	2164954,	495.9110,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26082.00,	0,	3745,	4.27,	-0.06,	0.04,	1.00,	43.09,	-0.46,	-1.67,	3.31,	2.56,	23.49,	24.72,	
2165603,	496.7337,	497.0000,	2165063,	2165602,	495.9606,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26125.00,	0,	3745,	4.32,	-0.05,	0.05,	1.00,	43.26,	-0.18,	-1.69,	2.68,	3.06,	23.45,	24.72,	
2166251,	496.7661,	497.0000,	2165711,	2166249,	496.2633,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26127.00,	0,	3745,	4.46,	-0.06,	0.05,	1.00,	42.94,	-0.53,	-1.96,	3.17,	2.78,	23.45,	24.72,	
2166899,	495.9570,	496.0000,	2166359,	2166897,	496.4602,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26077.00,	0,	3745,	4.31,	-0.06,	0.05,	1.00,	42.99,	-0.38,	-1.56,	3.37,	2.79,	23.49,	24.72,	
2167547,	497.5266,	497.5000,	2167007,	2167545,	496.2632,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26174.00,	0,	3745,	4.37,	-0.06,	0.04,	0.99,	43.01,	-0.48,	-1.78,	3.26,	2.45,	23.49,	24.72,	
2168195,	496.5072,	496.5000,	2167655,	2168194,	496.7578,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26111.00,	0,	3745,	4.21,	-0.05,	0.05,	1.01,	43.17,	-0.44,	-1.92,	3.07,	3.03,	23.45,	24.72,	
2168843,	496.3939,	496.0000,	2168303,	2168842,	496.6597,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26104.00,	0,	3745,	4.24,	-0.06,	0.05,	1.00,	43.07,	-0.37,	-1.56,	3.28,	3.01,	23.40,	24.72,	
2169491,	496.6043,	496.5000,	2168951,	2169490,	496.5556,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26117.00,	0,	3745,	4.39,	-0.06,	0.04,	1.00,	42.95,	-0.40,	-1.82,	3.20,	2.57,	23.49,	24.72,	
2170139,	496.5234,	496.5000,	2169600,	2170138,	496.5747,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26112.00,	0,	3745,	4.31,	-0.05,	0.04,	1.00,	43.06,	-0.20,	-1.67,	3.09,	2.34,	23.45,	24.72,	
2170787,	496.1835,	496.0000,	2170248,	2170786,	496.5546,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26091.00,	0,	3745,	4.39,	-0.06,	0.05,	1.00,	43.06,	-0.21,	-1.82,	3.56,	2.64,	23.45,	24.72,	
2171436,	496.6690,	496.5000,	2170896,	2171435,	496.4093,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26121.00,	0,	3745,	4.31,	-0.06,	0.05,	1.00,	43.16,	-0.47,	-1.82,	3.42,	2.63,	23.40,	24.72,	
2172084,	496.7823,	497.0000,	2171544,	2172083,	496.5110,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26128.00,	0,	3745,	4.34,	-0.05,	0.05,	1.00,	43.25,	-0.50,	-1.61,	2.99,	2.77,	23.49,	24.72,	
2172732,	496.8146,	497.0000,	2172192,	2172731,	496.6172,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26130.00,	0,	3745,	4.36,	-0.06,	0.04,	1.00,	42.92,	-0.37,	-1.98,	3.57,	2.42,	23.49,	24.72,	
2173380,	496.3777,	496.0000,	2172840,	2173379,	496.6945,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26103.00,	0,	3745,	4.27,	-0.06,	0.04,	1.00,	43.05,	-0.37,	-1.76,	3.18,	2.36,	23.49,	24.72,	
2174028,	495.9894,	496.0000,	2173489,	2174026,	496.5705,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26079.00,	0,	3745,	4.27,	-0.06,	0.05,	1.00,	43.10,	-0.39,	-1.78,	3.37,	2.73,	23.40,	24.72,	
2174676,	496.3939,	496.0000,	2174136,	2174674,	496.3430,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26104.00,	0,	3745,	4.32,	-0.06,	0.05,	1.00,	43.15,	-0.29,	-1.94,	3.37,	2.79,	23.35,	24.72,	
2175325,	496.7337,	497.0000,	2174787,	2175323,	496.3629,	496.0000,	0,	0,	-61.7977,	4572.0000,	-26125.00,	0,	3745,	4.32,	-0.05,	0.04,	1.00,	42.97,	-0.54,	-1.57,	3.06,	2.57,	23.45,	24.72,	
2175972,	496.4586,	496.5000,	2175432,	2175971,	496.5081,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26108.00,	0,	3745,	4.43,	-0.05,	0.04,	1.00,	42.99,	-0.43,	-1.79,	3.07,	2.28,	23.35,	24.72,	
2176620,	496.9441,	497.0000,	2176080,	2176619,	496.4887,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26138.00,	0,	3745,	4.24,	-0.06,	0.04,	1.00,	43.16,	-0.48,	-1.69,	3.53,	2.31,	23.45,	24.72,	
2177268,	497.0412,	497.0000,	2176729,	2177267,	496.6670,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26144.00,	0,	3745,	4.34,	-0.05,	0.05,	1.00,	43.07,	-0.53,	-1.76,	3.11,	3.00,	23.54,	24.72,	
2177916,	497.1059,	497.0000,	2177377,	2177915,	496.8135,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26148.00,	0,	3745,	4.37,	-0.06,	0.05,	1.00,	43.04,	-0.31,	-1.89,	3.23,	2.84,	23.45,	24.72,	
2178565,	496.3939,	496.0000,	2178025,	2178564,	496.9280,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26104.00,	0,	3745,	4.39,	-0.06,	0.04,	0.99,	43.27,	-0.48,	-1.58,	3.35,	2.54,	23.45,	24.72,	
2179213,	496.8955,	497.0000,	2178673,	2179212,	496.7189,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26135.00,	0,	3745,	4.39,	-0.05,	0.04,	1.00,	42.98,	-0.42,	-1.85,	3.06,	2.45,	23.45,	24.72,	
2179861,	496.2968,	496.0000,	2179321,	2179860,	496.7881,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26098.00,	0,	3745,	4.37,	-0.06,	0.05,	1.00,	43.00,	-0.49,	-1.67,	3.66,	2.74,	23.49,	24.72,	
2180509,	496.3615,	496.0000,	2179970,	2180508,	496.5957,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26102.00,	0,	3745,	4.36,	-0.06,	0.05,	1.00,	42.85,	-0.46,	-1.70,	3.19,	3.03,	23.49,	24.72,	
2181157,	496.6043,	496.5000,	2180618,	2181156,	496.5040,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26117.00,	0,	3745,	4.41,	-0.06,	0.05,	1.00,	43.18,	-0.53,	-1.83,	3.28,	2.88,	23.49,	24.72,	
2181806,	497.2354,	497.0000,	2181266,	2181804,	496.5433,	496.5000,	0,	0,	-61.7977,	4572.0000,	-26156.00,	0,	3745,	4.27,	-0.05,	0.04,	1.00,	43.08,	-0.01,	-1.75,	3.01,	2.34,	23.40,	24.72,	
2182454,	495.9570,	496.0000,	2181914,	2182452,	496.8142,	497.0000,	0,	0,	-61.7977,	4572.0000,	-26077.00,	0,	3745,	4.24,	-0.06,	0.05,	0.99,	43.05,	-0.27,	-1.76,	3.46,	2.92,	23.54,	24.72,	
