706744,	-2.0389,	0.0000,	706184,	706743,	-0.4763,	0.0000,	0,	0,	-61.7977,	5761.0000,	5887.00,	0,	3753,	5.09,	0.02,	-0.09,	1.00,	28.34,	-0.24,	-1.77,	-1.42,	-5.30,	27.92,	
707394,	-1.3755,	0.0000,	706834,	707393,	-1.0881,	0.0000,	0,	0,	-61.7977,	5761.0000,	5846.00,	0,	3753,	5.09,	0.03,	-0.09,	1.01,	28.22,	-0.04,	-1.66,	-1.65,	-4.99,	27.87,	
708043,	-1.2460,	0.0000,	707483,	708042,	-1.2006,	0.0000,	0,	0,	-61.7977,	5761.0000,	5838.00,	0,	3753,	5.09,	0.02,	-0.09,	1.00,	28.33,	-0.30,	-1.71,	-1.38,	-5.42,	27.87,	
708694,	0.3398,	0.0000,	708133,	708692,	-1.2184,	0.0000,	0,	0,	-61.7977,	5761.0000,	5740.00,	0,	3753,	5.09,	0.03,	-0.09,	1.00,	28.26,	-0.07,	-1.74,	-1.51,	-5.05,	27.92,	
709343,	0.9385,	0.0000,	708783,	709342,	-0.6083,	0.0000,	0,	0,	-61.7977,	5761.0000,	5703.00,	0,	3753,	5.09,	0.02,	-0.10,	1.00,	28.27,	-0.27,	-1.74,	-1.17,	-5.72,	27.87,	
709993,	2.8156,	0.0000,	709433,	709992,	-0.0027,	0.0000,	0,	0,	-61.7977,	5761.0000,	5587.00,	0,	3753,	5.09,	0.02,	-0.09,	1.00,	28.28,	-0.02,	-1.73,	-1.30,	-5.28,	27.87,	
710642,	8.0586,	8.0000,	710082,	710641,	8.0586,	8.0000,	1,	0,	-61.7977,	5761.0000,	5263.00,	0,	3753,	5.06,	0.02,	-0.09,	1.00,	28.34,	0.15,	-1.72,	-1.29,	-5.22,	27.92,	
711292,	10.4373,	10.5000,	710732,	711291,	8.0586,	8.0000,	0,	0,	-61.7977,	5761.0000,	5116.00,	0,	3753,	5.09,	0.03,	-0.09,	1.00,	28.36,	-0.15,	-1.85,	-1.47,	-4.90,	27.82,	
711942,	10.4373,	10.5000,	711383,	711941,	8.9898,	9.0000,	0,	0,	-61.7977,	5761.0000,	5116.00,	0,	3753,	5.09,	0.02,	-0.10,	0.99,	28.33,	-0.43,	-1.60,	-1.39,	-5.66,	27.78,	
712592,	11.0198,	11.0000,	712032,	712591,	9.5565,	9.5000,	0,	0,	-61.7977,	5761.0000,	5080.00,	0,	3753,	5.09,	0.03,	-0.09,	1.01,	28.31,	-0.21,	-1.66,	-1.68,	-5.26,	27.92,	
713241,	11.3920,	11.0000,	712682,	713240,	10.1294,	10.0000,	0,	0,	-61.7977,	5761.0000,	5057.00,	0,	3753,	5.09,	0.02,	-0.09,	1.00,	28.40,	-0.18,	-1.72,	-1.32,	-5.05,	27.82,	
713891,	9.6929,	9.5000,	713335,	713890,	10.6237,	10.5000,	0,	0,	-61.7977,	5761.0000,	5162.00,	0,	3753,	5.09,	0.03,	-0.09,	1.00,	28.47,	-0.21,	-1.69,	-1.50,	-5.34,	27.82,	
714541,	9.3855,	9.0000,	713985,	714540,	10.2593,	10.0000,	0,	0,	-61.7977,	5761.0000,	5181.00,	0,	3753,	5.09,	0.02,	-0.09,	1.00,	28.40,	-0.10,	-1.76,	-1.26,	-5.25,	27.97,	
