tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
65352,65652,66252,205012.8,94804,110208.8,110090.8,109751.7,65652,65952,66252,130464.3,30718,99746.25,99781.31,99832.58,65952,66252,66252,48745.5,-54882,103627.5,103620.4,103618.7,0,6497.736,6498,False,True,3409.8,2.747824,3.004237,9.274225,1,True,True,False
66361,66661,67261,205048.0,94804,110244.0,110152.9,109836.0,66661,66961,67261,130422.3,30718,99704.25,99748.63,99819.84,66961,67261,67261,48714.75,-54882,103596.8,103609.5,103619.1,0,6497.736,6498,False,True,3412.1,2.749678,3.006263,9.28048,1,True,True,False
67370,67670,68270,204981.5,94804,110177.5,110174.5,109914.8,67670,67970,68270,130407.5,30718,99689.5,99721.25,99802.14,67970,68270,68270,48712.5,-54882,103594.5,103607.7,103616.7,0,6497.736,6498,False,True,3411.3,2.749033,3.005558,9.278305,1,True,True,False
68381,68681,69281,205146.3,94804,110342.3,110243.1,109979.3,68681,68981,69281,130428.5,30718,99710.5,99712.63,99782.04,68981,69281,69281,48716.25,-54882,103598.3,103604.3,103614.5,0,6497.736,6498,False,True,3412.6,2.750081,3.006704,9.28184,1,True,True,False
69390,69690,70290,205232.0,94804,110428.0,110297.9,110044.9,69690,69990,70290,130421.8,30718,99703.75,99702.0,99764.79,69990,70290,70290,48735.75,-54882,103617.8,103601.8,103611.9,0,6497.736,6498,False,True,3411.3,2.749033,3.005558,9.278305,1,True,True,False
70399,70699,71299,205207.0,94804,110403.0,110337.7,110107.8,70699,70999,71299,130472.3,30718,99754.25,99714.5,99749.19,70999,71299,71299,48662.5,-54882,103544.5,103588.8,103609.4,0,6497.736,6498,False,True,3411.2,2.748952,3.00547,9.278033,1,True,True,False
71409,71709,72309,205353.8,94804,110549.8,110430.8,110164.9,71709,72009,72309,130468.5,30718,99750.5,99729.75,99740.57,72009,72309,72309,48775.0,-54882,103657.0,103604.4,103604.3,0,6497.736,6498,False,True,3412.2,2.749758,3.006351,9.280753,1,True,True,False
72418,72718,73318,205374.3,94804,110570.3,110487.8,110231.0,72718,73018,73318,130451.5,30718,99733.5,99735.5,99737.88,73018,73318,73318,48722.25,-54882,103604.3,103605.9,103604.3,0,6497.736,6498,False,True,3411.2,2.748952,3.00547,9.278033,1,True,True,False
73427,73727,74327,205341.0,94804,110537.0,110515.0,110294.8,73727,74027,74327,130422.8,30718,99704.75,99735.75,99737.29,74027,74327,74327,48738.5,-54882,103620.5,103606.6,103604.7,0,6497.736,6498,False,True,3411.6,2.749275,3.005823,9.27912,1,True,True,False
74436,74736,75336,205472.5,94804,110668.5,110581.4,110349.5,74736,75036,75336,130453.0,30718,99735.0,99730.94,99736.91,75036,75336,75336,48752.25,-54882,103634.3,103629.0,103605.2,0,6497.736,6498,False,True,3411.7,2.749355,3.005911,9.279393,1,True,True,False
75447,75747,76347,205417.5,94804,110613.5,110597.3,110407.1,75747,76047,76347,130407.3,30718,99689.25,99715.63,99735.42,76047,76347,76347,48747.0,-54882,103629.0,103622.0,103611.1,0,6497.736,6498,False,True,3412.2,2.749758,3.006351,9.280753,1,True,True,False
76456,76756,77356,205456.0,94804,110652.0,110617.8,110454.4,76756,77056,77356,130440.3,30718,99722.25,99712.81,99730.5,77056,77356,77356,48744.25,-54882,103626.3,103627.5,103613.8,0,6497.736,6498,False,True,3410.0,2.747985,3.004413,9.274769,1,True,True,False
77465,77765,78365,205474.3,94804,110670.3,110651.1,110495.0,77765,78065,78365,130421.5,30718,99703.5,99712.5,99726.1,78065,78365,78365,48748.25,-54882,103630.3,103629.9,103617.2,0,6497.736,6498,False,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
78478,78778,79378,205462.8,94804,110658.8,110648.6,110533.8,78778,79078,79378,130401.5,30718,99683.5,99699.63,99722.72,79078,79378,79378,48739.5,-54882,103621.5,103626.8,103620.4,0,6497.736,6498,False,True,3410.6,2.748469,3.004942,9.276401,1,True,True,False
79487,79787,80387,205581.0,94804,110777.0,110689.5,110562.3,79787,80087,80387,130431.0,30718,99713.0,99705.56,99716.98,80087,80387,80387,48710.25,-54882,103592.3,103617.6,103622.0,0,6497.736,6498,False,True,3411.6,2.749275,3.005823,9.27912,1,True,True,False
