tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
50705,51005,51605,149359.3,96805,52554.25,52554.25,52554.25,51005,51305,51605,86531.75,32614,53917.75,53917.75,53917.75,51305,51605,51605,-8083.5,-56538,48454.5,48454.5,48454.5,0,3227.582,3227.5,True,True,3409.9,2.747905,3.004325,9.274496,1,True,True,False
51714,52014,52614,149360.5,96805,52555.5,52554.56,52554.25,52014,52314,52614,86591.25,32614,53977.25,53932.63,53917.75,52314,52614,52614,-8090.25,-56538,48447.75,48452.81,48454.5,0,3227.582,3227.5,False,True,3409.6,2.747663,3.004061,9.273681,1,True,True,False
52725,53025,53625,149335.0,96805,52530.0,52548.5,52554.33,53025,53325,53625,86558.75,32614,53944.75,53939.38,53921.45,53325,53625,53625,-8106.75,-56538,48431.25,48447.0,48454.08,0,3227.582,3227.5,False,True,3410.3,2.748227,3.004677,9.275585,1,True,True,False
53734,54034,54634,149391.0,96805,52586.0,52556.44,52552.88,54034,54334,54634,86510.25,32614,53896.25,53934.0,53925.91,54334,54634,54634,-8064.75,-56538,48473.25,48451.69,48452.32,0,3227.582,3227.5,False,True,3410.4,2.748307,3.004765,9.275856,1,True,True,False
54743,55043,55643,149385.5,96805,52580.5,52563.0,52553.77,55043,55343,55643,86506.75,32614,53892.75,53927.75,53927.92,55343,55643,55643,-8108.0,-56538,48430.0,48445.56,48452.17,0,3227.582,3227.5,False,True,3411.5,2.749194,3.005734,9.278849,1,True,True,False
55754,56054,56654,149354.8,96805,52549.75,52561.56,52556.06,56054,56354,56654,86472.5,32614,53858.5,53898.06,53927.88,56354,56654,56654,-8062.25,-56538,48475.75,48452.56,48450.53,0,3227.582,3227.5,False,True,3410.2,2.748147,3.004589,9.275313,1,True,True,False
56763,57063,57663,149411.3,96805,52606.25,52580.63,52557.43,57063,57363,57663,86528.5,32614,53914.5,53890.5,53920.46,57363,57663,57663,-8068.75,-56538,48469.25,48462.06,48451.04,0,3227.582,3227.5,False,True,3409.5,2.747582,3.003973,9.273409,1,True,True,False
57772,58072,58672,149393.5,96805,52588.5,52581.25,52563.2,58072,58372,58672,86544.5,32614,53930.5,53899.06,53913.02,58372,58672,58672,-8069.5,-56538,48468.5,48460.88,48453.78,0,3227.582,3227.5,False,True,3410.6,2.748469,3.004942,9.276401,1,True,True,False
58781,59081,59681,149386.8,96805,52581.75,52581.56,52567.68,59081,59381,59681,86517.75,32614,53903.75,53901.81,53909.55,59381,59681,59681,-8063.5,-56538,48474.5,48472.0,48455.54,0,3227.582,3227.5,False,True,3410.3,2.748227,3.004677,9.275585,1,True,True,False
59791,60091,60691,149461.5,96805,52656.5,52608.25,52571.13,60091,60391,60691,86530.75,32614,53916.75,53916.38,53907.63,60391,60691,60691,-8070.5,-56538,48467.5,48469.94,48459.63,0,3227.582,3227.5,False,True,3409.8,2.747824,3.004237,9.274225,1,True,True,False
60800,61100,61700,149459.3,96805,52654.25,52620.25,52580.36,61100,61400,61700,86561.25,32614,53947.25,53924.56,53909.8,61400,61700,61700,-8040.25,-56538,48497.75,48477.06,48462.2,0,3227.582,3227.5,False,True,3409.6,2.747663,3.004061,9.273681,1,True,True,False
61809,62109,62709,149425.0,96805,52620.0,52628.13,52590.27,62109,62409,62709,86561.75,32614,53947.75,53928.88,53913.47,62409,62709,62709,-8119.5,-56538,48418.5,48464.56,48465.89,0,3227.582,3227.5,False,True,3410.8,2.74863,3.005118,9.276945,1,True,True,False
62819,63119,63719,149469.5,96805,52664.5,52648.81,52599.68,63119,63419,63719,86585.25,32614,53971.25,53945.75,53917.3,63419,63719,63719,-8089.25,-56538,48448.75,48458.13,48465.56,0,3227.582,3227.5,False,True,3411.0,2.748791,3.005294,9.277489,1,True,True,False
63828,64128,64728,149414.8,96805,52609.75,52637.13,52611.89,64128,64428,64728,86558.25,32614,53944.25,53952.63,53924.37,64428,64728,64728,-8105.25,-56538,48432.75,48449.44,48463.71,0,3227.582,3227.5,False,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
64837,65137,65737,149457.5,96805,52652.5,52636.69,52618.16,65137,65437,65737,86549.25,32614,53935.25,53949.63,53931.39,65437,65737,65737,-8119.75,-56538,48418.25,48429.56,48460.17,0,3227.582,3227.5,False,True,3409.7,2.747744,3.004149,9.273953,1,True,True,False
