tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
47704,48004,48604,113775.5,96666,17109.5,17109.5,17109.5,48004,48304,48604,48560.0,32230,16330.0,16330.0,16330.0,48304,48604,48604,-37839.75,-56445,18605.25,18605.25,18605.25,0,1082.438,1082.5,True,True,3408.4,2.746696,3.003003,9.270416,1,True,True,False
48712,49012,49612,113835.3,96666,17169.25,17169.25,17169.25,49012,49312,49612,48578.75,32230,16348.75,16348.75,16348.75,49312,49612,49612,-37843.75,-56445,18601.25,18601.25,18601.25,0,1082.438,1082.5,True,True,3408.4,2.746696,3.003003,9.270416,1,True,True,False
49722,50022,50622,113782.8,96666,17116.75,17156.13,17169.25,50022,50322,50622,48531.0,32230,16301.0,16336.81,16348.75,50322,50622,50622,-37795.75,-56445,18649.25,18613.25,18601.25,0,1082.438,1082.5,False,True,3407.9,2.746293,3.002563,9.269056,1,True,True,False
50731,51031,51631,113809.0,96666,17143.0,17149.56,17165.99,51031,51331,51631,48516.25,32230,16286.25,16321.19,16345.78,51331,51631,51631,-37787.0,-56445,18658.0,18627.44,18604.23,0,1082.438,1082.5,False,True,3408.3,2.746615,3.002915,9.270145,1,True,True,False
51740,52040,52640,113761.0,96666,17095.0,17131.0,17161.91,52040,52340,52640,48505.5,32230,16275.5,16302.88,16339.67,52340,52640,52640,-37793.25,-56445,18651.75,18640.06,18610.0,0,1082.438,1082.5,False,True,3408.5,2.746777,3.003091,9.270689,1,True,True,False
52748,53048,53648,113771.8,96666,17105.75,17115.13,17154.22,53048,53348,53648,48482.5,32230,16252.5,16278.81,16330.53,53348,53648,53648,-37759.75,-56445,18685.25,18661.06,18617.47,0,1082.438,1082.5,False,True,3408.5,2.746777,3.003091,9.270689,1,True,True,False
53758,54058,54658,113794.5,96666,17128.5,17118.06,17144.51,54058,54358,54658,48497.0,32230,16267.0,16270.31,16317.67,54358,54658,54658,-37784.5,-56445,18660.5,18663.88,18628.3,0,1082.438,1082.5,False,True,3408.2,2.746535,3.002827,9.269874,1,True,True,False
54767,55067,55667,113796.8,96666,17130.75,17115.0,17137.94,55067,55367,55667,48500.75,32230,16270.75,16266.44,16305.9,55367,55667,55667,-37773.5,-56445,18671.5,18667.25,18637.14,0,1082.438,1082.5,False,True,3408.4,2.746696,3.003003,9.270416,1,True,True,False
55776,56076,56676,113762.5,96666,17096.5,17115.38,17132.24,56076,56376,56676,48495.75,32230,16265.75,16264.0,16296.1,56376,56676,56676,-37776.75,-56445,18668.25,18671.38,18644.63,0,1082.438,1082.5,False,True,3408.8,2.747018,3.003356,9.271505,1,True,True,False
56787,57087,57687,113773.0,96666,17107.0,17115.69,17128.05,57087,57387,57687,48507.25,32230,16277.25,16270.19,16288.12,57387,57687,57687,-37771.0,-56445,18674.0,18668.56,18651.28,0,1082.438,1082.5,False,True,3408.1,2.746454,3.002739,9.269601,1,True,True,False
57796,58096,58696,113759.8,96666,17093.75,17107.0,17124.98,58096,58396,58696,48513.75,32230,16283.75,16274.38,16283.66,58396,58696,58696,-37806.0,-56445,18639.0,18663.19,18655.57,0,1082.438,1082.5,False,True,3408.8,2.747018,3.003356,9.271505,1,True,True,False
58805,59105,59705,113760.3,96666,17094.25,17097.88,17120.51,59105,59405,59705,48493.75,32230,16263.75,16272.63,16281.35,59405,59705,59705,-37782.0,-56445,18663.0,18661.06,18657.46,0,1082.438,1082.5,False,True,3409.3,2.747421,3.003796,9.272865,1,True,True,False
59816,60116,60716,113749.8,96666,17083.75,17094.69,17114.88,60116,60416,60716,48491.75,32230,16261.75,16271.63,16279.19,60416,60716,60716,-37782.75,-56445,18662.25,18659.56,18658.36,0,1082.438,1082.5,False,True,3409.0,2.74718,3.003532,9.272049,1,True,True,False
60825,61125,61725,113757.0,96666,17091.0,17090.69,17109.87,61125,61425,61725,48473.0,32230,16243.0,16263.06,16277.31,61425,61725,61725,-37796.5,-56445,18648.5,18653.19,18658.66,0,1082.438,1082.5,False,True,3408.4,2.746696,3.003003,9.270416,1,True,True,False
61833,62133,62733,113746.5,96666,17080.5,17087.38,17105.1,62133,62433,62733,48481.75,32230,16251.75,16255.06,16273.77,62433,62733,62733,-37774.25,-56445,18670.75,18661.13,18657.3,0,1082.438,1082.5,False,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
