tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
35561,35861,36461,192552.0,94804,97748.0,98121.88,98246.5,35861,36161,36461,137327.0,30718,106609.0,106600.0,106597.0,36161,36461,36461,53565.25,-54882,108447.3,108465.8,108472.0,0,6499.656,6499.5,False,False,3410.0,2.747985,3.004413,9.274769,1,True,True,False
36571,36871,37471,192557.0,94804,97753.0,97998.5,98215.53,36871,37171,37471,137249.3,30718,106531.3,106583.6,106597.8,37171,37471,37471,53554.5,-54882,108436.5,108456.9,108470.5,0,6498.998,6499.0,False,False,3409.7,2.747744,3.004149,9.273953,1,True,True,False
37580,37880,38480,192720.3,94804,97916.25,97915.94,98161.59,37880,38180,38480,137336.3,30718,106618.3,106588.9,106594.2,38180,38480,38480,53596.75,-54882,108478.8,108458.6,108467.1,0,6497.736,6498.0,False,False,3410.7,2.748549,3.00503,9.276673,1,True,True,False
38590,38890,39490,192692.3,94804,97888.25,97826.38,98100.55,38890,39190,39490,137291.0,30718,106573.0,106582.9,106592.9,39190,39490,39490,53586.0,-54882,108468.0,108457.6,108465.0,0,6497.736,6498.0,False,True,3411.8,2.749436,3.005999,9.279665,1,True,True,False
39599,39899,40499,192808.3,94804,98004.25,97890.44,98032.41,39899,40199,40499,137324.0,30718,106606.0,106582.1,106590.4,40199,40499,40499,53508.5,-54882,108390.5,108443.4,108463.2,0,6497.736,6498.0,False,True,3411.3,2.749033,3.005558,9.278305,1,True,True,False
40608,40908,41508,192842.0,94804,98038.0,97961.69,97997.13,40908,41208,41508,137331.3,30718,106613.3,106602.6,106588.4,41208,41508,41508,53578.25,-54882,108460.3,108449.4,108458.3,0,6497.736,6498.0,False,True,3412.8,2.750242,3.00688,9.282385,1,True,True,False
41617,41917,42517,192745.3,94804,97941.25,97967.94,97988.33,41917,42217,42517,137321.3,30718,106603.3,106598.9,106591.9,42217,42517,42517,53552.75,-54882,108434.8,108438.4,108456.1,0,6497.736,6498.0,False,True,3411.5,2.749194,3.005734,9.278849,1,True,True,False
42628,42928,43528,192858.0,94804,98054.0,98009.38,97983.27,42928,43228,43528,137334.8,30718,106616.8,106609.8,106593.6,43228,43528,43528,53574.5,-54882,108456.5,108435.5,108451.7,0,6497.736,6498.0,False,True,3412.2,2.749758,3.006351,9.280753,1,True,True,False
43637,43937,44537,192876.8,94804,98072.75,98026.5,97989.76,43937,44237,44537,137353.0,30718,106635.0,106617.1,106597.7,44237,44537,44537,53533.75,-54882,108415.8,108441.8,108447.6,0,6497.736,6498.0,False,True,3410.4,2.748307,3.004765,9.275856,1,True,True,False
44646,44946,45546,192823.0,94804,98019.0,98021.75,97998.89,44946,45246,45546,137353.0,30718,106635.0,106622.5,106602.5,45246,45546,45546,53595.0,-54882,108477.0,108446.0,108446.2,0,6497.736,6498.0,False,True,3411.2,2.748952,3.00547,9.278033,1,True,True,False
45654,45954,46554,192902.3,94804,98098.25,98061.0,98004.57,45954,46254,46554,137390.5,30718,106672.5,106639.8,106607.5,46254,46554,46554,53564.0,-54882,108446.0,108448.8,108446.2,0,6497.736,6498.0,False,True,3411.2,2.748952,3.00547,9.278033,1,True,True,False
46665,46965,47565,192884.5,94804,98080.5,98067.63,98018.59,46965,47265,47565,137402.0,30718,106684.0,106656.6,106615.5,47265,47565,47565,53598.75,-54882,108480.8,108454.9,108446.8,0,6497.736,6498.0,False,True,3411.0,2.748791,3.005294,9.277489,1,True,True,False
47674,47974,48574,192857.3,94804,98053.25,98062.75,98030.78,47974,48274,48574,137407.5,30718,106689.5,106670.3,106625.7,48274,48574,48574,53573.0,-54882,108455.0,108464.7,108448.8,0,6497.736,6498.0,False,True,3411.5,2.749194,3.005734,9.278849,1,True,True,False
48683,48983,49583,192909.3,94804,98105.25,98084.31,98038.73,48983,49283,49583,137463.0,30718,106745.0,106697.8,106636.8,49283,49583,49583,53568.0,-54882,108450.0,108457.9,108452.8,0,6497.736,6498.0,False,True,3412.1,2.749678,3.006263,9.28048,1,True,True,False
49693,49993,50593,192812.3,94804,98008.25,98061.81,98050.05,49993,50293,50593,137451.0,30718,106733.0,106712.9,106651.9,50293,50593,50593,53583.25,-54882,108465.3,108462.8,108454.1,0,6497.736,6498.0,False,True,3411.3,2.749033,3.005558,9.278305,1,True,True,False
