tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
100190,100490,101090,122048.3,96666,25382.25,25404.38,25411.75,100490,100790,101090,43801.25,32230,11571.25,11562.44,11559.5,100790,101090,101090,-41349.5,-56445,15095.5,15064.56,15054.25,0,1082.438,1082.5,False,True,3409.8,2.747824,3.004237,9.274225,1,True,True,False
101201,101501,102101,122066.3,96666,25400.25,25401.5,25409.92,101501,101801,102101,43803.5,32230,11573.5,11565.94,11560.23,101801,102101,102101,-41349.25,-56445,15095.75,15074.94,15056.81,0,1082.438,1082.5,False,True,3409.0,2.74718,3.003532,9.272049,1,True,True,False
102211,102511,103111,122076.5,96666,25410.5,25401.19,25407.83,102511,102811,103111,43780.0,32230,11550.0,11563.56,11561.65,102811,103111,103111,-41374.75,-56445,15070.25,15078.94,15061.32,0,1082.438,1082.5,False,True,3410.8,2.74863,3.005118,9.276945,1,True,True,False
103221,103521,104121,122055.0,96666,25389.0,25395.5,25406.18,103521,103821,104121,43801.75,32230,11571.75,11566.63,11562.13,103821,104121,104121,-41358.0,-56445,15087.0,15087.13,15065.7,0,1082.438,1082.5,False,True,3408.9,2.747099,3.003443,9.271776,1,True,True,False
104231,104531,105131,122093.3,96666,25427.25,25406.75,25403.52,104531,104831,105131,43774.25,32230,11544.25,11559.88,11563.24,104831,105131,105131,-41342.75,-56445,15102.25,15088.81,15071.02,0,1082.438,1082.5,False,True,3409.9,2.747905,3.004325,9.274496,1,True,True,False
105241,105541,106141,122053.5,96666,25387.5,25403.56,25404.33,105541,105841,106141,43795.0,32230,11565.0,11557.75,11562.41,105841,106141,106141,-41352.75,-56445,15092.25,15087.94,15075.44,0,1082.438,1082.5,False,True,3408.1,2.746454,3.002739,9.269601,1,True,True,False
106251,106551,107151,122078.5,96666,25412.5,25404.06,25404.14,106551,106851,107151,43773.75,32230,11543.75,11556.19,11561.25,106851,107151,107151,-41376.0,-56445,15069.0,15087.63,15078.55,0,1082.438,1082.5,False,True,3409.8,2.747824,3.004237,9.274225,1,True,True,False
107263,107563,108163,122089.5,96666,25423.5,25412.69,25404.12,107563,107863,108163,43762.75,32230,11532.75,11546.44,11559.99,107863,108163,108163,-41346.75,-56445,15098.25,15090.44,15080.8,0,1082.438,1082.5,False,True,3409.0,2.74718,3.003532,9.272049,1,True,True,False
108273,108573,109173,122079.3,96666,25413.25,25409.19,25406.25,108573,108873,109173,43778.75,32230,11548.75,11547.56,11556.62,108873,109173,109173,-41349.5,-56445,15095.5,15088.75,15083.2,0,1082.438,1082.5,False,True,3408.8,2.747018,3.003356,9.271505,1,True,True,False
109283,109583,110183,122085.5,96666,25419.5,25417.19,25406.98,109583,109883,110183,43777.75,32230,11547.75,11543.25,11554.37,109883,110183,110183,-41341.5,-56445,15103.5,15091.56,15084.58,0,1082.438,1082.5,False,True,3410.0,2.747985,3.004413,9.274769,1,True,True,False
110293,110593,111193,122080.3,96666,25414.25,25417.63,25409.52,110593,110893,111193,43778.25,32230,11548.25,11544.38,11551.61,110893,111193,111193,-41364.25,-56445,15080.75,15094.5,15086.31,0,1082.438,1082.5,False,True,3406.5,2.745165,3.001329,9.265249,1,True,True,False
111305,111605,112205,122045.3,96666,25379.25,25406.56,25411.53,111605,111905,112205,43780.75,32230,11550.75,11548.88,11549.81,111905,112205,112205,-41340.75,-56445,15104.25,15096.0,15088.35,0,1082.438,1082.5,False,True,3409.2,2.747341,3.003708,9.272594,1,True,True,False
112315,112615,113215,122075.3,96666,25409.25,25405.56,25410.3,112615,112915,113215,43766.25,32230,11536.25,11545.75,11549.58,112915,113215,113215,-41337.0,-56445,15108.0,15099.13,15090.25,0,1082.438,1082.5,False,True,3410.3,2.748227,3.004677,9.275585,1,True,True,False
113325,113625,114225,122090.0,96666,25424.0,25406.69,25409.12,113625,113925,114225,43760.5,32230,11530.5,11541.44,11548.63,113925,114225,114225,-41371.0,-56445,15074.0,15091.75,15092.46,0,1082.438,1082.5,False,True,3409.0,2.74718,3.003532,9.272049,1,True,True,False
114339,114639,115239,122049.5,96666,25383.5,25399.0,25408.52,114639,114939,115239,43728.5,32230,11498.5,11529.0,11546.84,114939,115239,115239,-41339.0,-56445,15106.0,15098.06,15092.28,0,1082.438,1082.5,False,True,3410.4,2.748307,3.004765,9.275856,1,True,True,False
