tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
132266,132566,133166,236712.8,96736,139976.8,139976.8,139976.8,132566,132866,133166,49602.25,32399,17203.25,17203.25,17203.25,132866,133166,133166,-17073.75,-56344,39270.25,39270.25,39270.25,0,4297.761,4298,True,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
133276,133576,134176,236799.8,96736,140063.8,139998.5,139976.8,133576,133876,134176,49621.75,32399,17222.75,17208.13,17203.25,133876,134176,134176,-17099.25,-56344,39244.75,39263.88,39270.25,0,4297.761,4298,False,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
134287,134587,135187,236912.8,96736,140176.8,140048.5,139982.2,134587,134887,135187,49679.0,32399,17280.0,17227.31,17204.46,134887,135187,135187,-17192.0,-56344,39152.0,39234.31,39268.67,0,4297.761,4298,False,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
135296,135596,136196,236924.5,96736,140188.5,140101.4,139998.6,135596,135896,136196,49666.25,32399,17267.25,17243.31,17210.14,135896,136196,136196,-17132.75,-56344,39211.25,39219.56,39260.13,0,4297.761,4298,False,True,3411.7,2.749355,3.005911,9.279393,1,True,True,False
136306,136606,137206,236867.8,96736,140131.8,140140.2,140024.2,136606,136906,137206,49671.0,32399,17272.0,17260.5,17218.38,136906,137206,137206,-17114.75,-56344,39229.25,39209.31,39250.05,0,4297.761,4298,False,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
137315,137615,138215,236966.3,96736,140230.3,140181.8,140053.0,137615,137915,138215,49706.25,32399,17307.25,17281.63,17228.85,137915,138215,138215,-17095.25,-56344,39248.75,39210.31,39239.92,0,4297.761,4298,False,True,3411.0,2.748791,3.005294,9.277489,1,True,True,False
138327,138627,139227,236945.0,96736,140209.0,140189.9,140085.0,138627,138927,139227,49672.0,32399,17273.0,17279.88,17241.97,138927,139227,139227,-17087.25,-56344,39256.75,39236.5,39232.56,0,4297.761,4298,False,True,3411.2,2.748952,3.00547,9.278033,1,True,True,False
139336,139636,140236,236950.3,96736,140214.3,140196.3,140111.1,139636,139936,140236,49698.5,32399,17299.5,17287.94,17251.39,139936,140236,140236,-17091.5,-56344,39252.5,39246.81,39233.54,0,4297.761,4298,False,True,3410.1,2.748066,3.004501,9.275041,1,True,True,False
140346,140646,141246,236973.3,96736,140237.3,140222.7,140132.3,140646,140946,141246,49670.0,32399,17271.0,17287.69,17260.47,140946,141246,141246,-17080.0,-56344,39264.0,39255.5,39236.84,0,4297.761,4298,False,True,3410.4,2.748307,3.004765,9.275856,1,True,True,False
141357,141657,142257,236961.0,96736,140225.0,140221.4,140154.8,141657,141957,142257,49661.25,32399,17262.25,17276.44,17267.24,141957,142257,142257,-17099.0,-56344,39245.0,39254.56,39241.48,0,4297.761,4298,False,True,3412.2,2.749758,3.006351,9.280753,1,True,True,False
142366,142666,143266,236963.5,96736,140227.5,140226.0,140171.3,142666,142966,143266,49655.0,32399,17256.0,17272.19,17269.52,142966,143266,143266,-17083.75,-56344,39260.25,39255.44,39244.73,0,4297.761,4298,False,True,3411.0,2.748791,3.005294,9.277489,1,True,True,False
143375,143675,144275,236981.5,96736,140245.5,140233.8,140184.9,143675,143975,144275,49717.25,32399,17318.25,17276.88,17270.19,143975,144275,144275,-17074.75,-56344,39269.25,39259.63,39247.39,0,4297.761,4298,False,True,3411.1,2.748872,3.005382,9.277761,1,True,True,False
144387,144687,145287,236942.0,96736,140206.0,140226.0,140197.1,144687,144987,145287,49693.25,32399,17294.25,17282.69,17271.85,144987,145287,145287,-17110.0,-56344,39234.0,39252.13,39250.43,0,4297.761,4298,False,True,3412.2,2.749758,3.006351,9.280753,1,True,True,False
145396,145696,146296,236980.3,96736,140244.3,140230.8,140204.3,145696,145996,146296,49674.0,32399,17275.0,17285.88,17274.54,145996,146296,146296,-17111.25,-56344,39232.75,39249.06,39250.85,0,4297.761,4298,False,True,3411.3,2.749033,3.005558,9.278305,1,True,True,False
146406,146706,147306,237004.5,96736,140268.5,140241.1,140210.9,146706,147006,147306,49676.0,32399,17277.0,17291.13,17277.36,147006,147306,147306,-17118.0,-56344,39226.0,39240.5,39250.41,0,4297.761,4298,False,True,3411.3,2.749033,3.005558,9.278305,1,True,True,False
