tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
132434,132734,133334,382949.5,92954,289995.5,289805.6,289742.3,132734,133034,133334,146795.3,28881,117914.3,117816.6,117784.0,133034,133334,133334,40086.25,-53317,93403.25,93547.44,93595.5,0,10491.24,10491,False,True,3413.6,2.750886,3.007585,9.28456,1,True,True,False
133444,133744,134344,383130.5,92954,290176.5,289914.1,289758.0,133744,134044,134344,146777.5,28881,117896.5,117844.7,117792.1,134044,134344,134344,40152.25,-53317,93469.25,93515.88,93583.55,0,10491.24,10491,False,True,3413.4,2.750725,3.007409,9.284017,1,True,True,False
134454,134754,135354,383156.3,92954,290202.3,290029.1,289796.8,134754,135054,135354,146976.0,28881,118095.0,117922.4,117805.2,135054,135354,135354,40249.5,-53317,93566.5,93508.63,93566.73,0,10491.24,10491,False,True,3414.4,2.751531,3.00829,9.286737,1,True,True,False
135466,135766,136366,383283.3,92954,290329.3,290175.9,289854.6,135766,136066,136366,147065.5,28881,118184.5,118022.6,117834.3,136066,136366,136366,40350.75,-53317,93667.75,93526.69,93552.3,0,10491.24,10491,False,True,3413.8,2.751048,3.007761,9.285105,1,True,True,False
136476,136776,137376,383296.3,92954,290342.3,290262.6,289934.4,136776,137076,137376,147095.3,28881,118214.3,118097.6,117881.1,137076,137376,137376,40165.0,-53317,93482.0,93546.38,93545.93,0,10491.24,10491,False,True,3413.6,2.750886,3.007585,9.28456,1,True,True,False
137485,137785,138385,383333.0,92954,290379.0,290313.2,290016.0,137785,138085,138385,147227.3,28881,118346.3,118210.0,117934.9,138085,138385,138385,40222.75,-53317,93539.75,93564.0,93546.04,0,10491.24,10491,False,True,3414.8,2.751853,3.008642,9.287825,1,True,True,False
138495,138795,139395,383405.0,92954,290451.0,290375.4,290089.8,138795,139095,139395,147200.8,28881,118319.8,118266.2,118003.3,139095,139395,139395,40319.25,-53317,93636.25,93581.44,93550.51,0,10491.24,10491,False,True,3416.0,2.752821,3.009699,9.291088,1,True,True,False
139506,139806,140406,383378.3,92954,290424.3,290399.1,290160.8,139806,140106,140406,147266.0,28881,118385.0,118316.3,118068.6,140106,140406,140406,40234.25,-53317,93551.25,93552.31,93558.2,0,10491.24,10491,False,True,3412.8,2.750242,3.00688,9.282385,1,True,True,False
140516,140816,141416,383464.3,92954,290510.3,290441.1,290220.0,140816,141116,141416,147330.0,28881,118449.0,118375.0,118130.2,141116,141416,141416,40588.25,-53317,93905.25,93658.13,93556.73,0,10491.24,10491,False,True,3412.7,2.750161,3.006792,9.282113,1,True,True,False
141526,141826,142426,383535.0,92954,290581.0,290491.6,290275.0,141826,142126,142426,146936.0,28881,118055.0,118302.2,118191.0,142126,142426,142426,40089.75,-53317,93406.75,93624.88,93581.94,0,10491.24,10491,False,True,3412.3,2.749839,3.006439,9.281025,1,True,True,False
142535,142835,143435,383509.0,92954,290555.0,290517.6,290328.8,142835,143135,143435,147221.0,28881,118340.0,118307.3,118218.7,143135,143435,143435,40343.5,-53317,93660.5,93630.94,93592.61,0,10491.24,10491,False,True,3413.0,2.750403,3.007056,9.282928,1,True,True,False
143544,143844,144444,383556.8,92954,290602.8,290562.3,290375.8,143844,144144,144444,147275.3,28881,118394.3,118309.6,118240.7,144144,144444,144444,40277.25,-53317,93594.25,93641.69,93602.13,0,10491.24,10491,False,True,3413.7,2.750967,3.007673,9.284832,1,True,True,False
144554,144854,145454,383622.3,92954,290668.3,290601.8,290422.1,144854,145154,145454,147282.8,28881,118401.8,118297.8,118257.8,145154,145454,145454,40349.0,-53317,93666.0,93581.88,93611.96,0,10491.24,10491,False,True,3413.8,2.751048,3.007761,9.285105,1,True,True,False
145565,145865,146465,383577.5,92954,290623.5,290612.4,290466.8,145865,146165,146465,147253.8,28881,118372.8,118377.2,118267.7,146165,146465,146465,40510.0,-53317,93827.0,93686.94,93604.48,0,10491.24,10491,False,True,3412.2,2.749758,3.006351,9.280753,1,True,True,False
146575,146875,147475,383674.8,92954,290720.8,290653.8,290502.9,146875,147175,147475,147265.5,28881,118384.5,118388.3,118294.9,147175,147475,147475,40239.25,-53317,93556.25,93660.88,93624.98,0,10491.24,10491,False,True,3415.8,2.752659,3.009523,9.290545,1,True,True,False
