tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
65717,66017,66617,275893.0,92821,183072.0,183027.4,183006.0,66017,66317,66617,196378.8,28692,167686.8,167741.9,167601.8,66317,66617,66617,52788.0,-53314,106102.0,105979.4,105946.0,0,9472.492,9472.5,False,True,3412.6,2.750081,3.006704,9.28184,1,True,True,False
66725,67025,67625,275793.5,92821,182972.5,183023.3,183011.3,67025,67325,67625,196320.8,28692,167628.8,167728.5,167636.6,67325,67625,67625,52766.75,-53314,106080.8,106008.7,105954.3,0,9472.492,9472.5,False,True,3412.7,2.750161,3.006792,9.282113,1,True,True,False
67736,68036,68636,275867.5,92821,183046.5,183034.6,183014.3,68036,68336,68636,196304.5,28692,167612.5,167690.9,167659.5,68336,68636,68636,52170.5,-53314,105484.5,105939.8,105967.9,0,9472.492,9472.5,False,True,3411.0,2.748791,3.005294,9.277489,1,True,True,False
68745,69045,69735,275934.3,92821,183113.3,183113.3,183113.3,69045,69345,69735,196923.0,28692,168231.0,168231.0,168231.0,69345,69735,69735,53496.25,-53314,106810.3,106810.3,106810.3,0,9472.492,9472.5,True,True,3413.6,2.750886,3.007585,9.28456,1,True,True,False
69844,70144,70744,275927.0,92821,183106.0,183106.0,183106.0,70144,70444,70744,195756.0,28692,167064.0,167064.0,167064.0,70444,70744,70744,53358.75,-53314,106672.8,106672.8,106672.8,0,9472.492,9472.5,True,True,3412.2,2.749758,3.006351,9.280753,1,True,True,False
70852,71152,71752,275950.5,92821,183129.5,183129.5,183129.5,71152,71452,71752,196243.8,28692,167551.8,167551.8,167551.8,71452,71752,71752,52665.0,-53314,105979.0,105979.0,105979.0,0,9472.492,9472.5,True,True,3412.1,2.749678,3.006263,9.28048,1,True,True,False
71861,72161,72761,275951.3,92821,183130.3,183130.3,183130.3,72161,72461,72761,196207.3,28692,167515.3,167515.3,167515.3,72461,72761,72761,52709.5,-53314,106023.5,106023.5,106023.5,0,9472.492,9472.5,True,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
72870,73170,73770,275870.3,92821,183049.3,183110.0,183130.3,73170,73470,73770,195812.5,28692,167120.5,167416.6,167515.3,73470,73770,73770,53059.25,-53314,106373.3,106110.9,106023.5,0,9472.492,9472.5,False,True,3412.9,2.750322,3.006968,9.282656,1,True,True,False
73879,74179,74779,275848.5,92821,183027.5,183084.3,183125.2,74179,74479,74779,195392.3,28692,166700.3,167212.8,167490.7,74479,74779,74779,53041.0,-53314,106355.0,106193.8,106045.2,0,9472.492,9472.5,False,True,3410.9,2.74871,3.005206,9.277216,1,True,True,False
74890,75190,75790,275875.5,92821,183054.5,183054.5,183054.5,75190,75490,75790,196360.5,28692,167668.5,167668.5,167668.5,75490,75790,75790,52499.5,-53314,105813.5,105813.5,105813.5,0,9472.492,9472.5,True,True,3412.8,2.750242,3.00688,9.282385,1,True,True,False
75899,76199,76799,275869.5,92821,183048.5,183048.5,183048.5,76199,76499,76799,196107.8,28692,167415.8,167415.8,167415.8,76499,76799,76799,52994.5,-53314,106308.5,106308.5,106308.5,0,9472.492,9472.5,True,True,3413.4,2.750725,3.007409,9.284017,1,True,True,False
76908,77208,77808,275880.0,92821,183059.0,183051.1,183048.5,77208,77508,77808,196013.3,28692,167321.3,167392.1,167415.8,77508,77808,77808,52763.0,-53314,106077.0,106250.6,106308.5,0,9472.492,9472.5,False,True,3412.8,2.750242,3.00688,9.282385,1,True,True,False
77916,78216,78816,275959.5,92821,183138.5,183073.6,183049.2,78216,78516,78816,196252.5,28692,167560.5,167428.3,167409.9,78516,78816,78816,53015.5,-53314,106329.5,106255.9,106294.1,0,9472.492,9472.5,False,True,3412.8,2.750242,3.00688,9.282385,1,True,True,False
78926,79226,79826,275935.3,92821,183114.3,183090.1,183055.2,79226,79526,79826,195840.8,28692,167148.8,167361.6,167414.5,79526,79826,79826,53105.25,-53314,106419.3,106283.6,106284.6,0,9472.492,9472.5,False,True,3413.5,2.750806,3.007497,9.284288,1,True,True,False
79935,80235,80835,275931.3,92821,183110.3,183105.5,183063.9,80235,80535,80835,195972.3,28692,167280.3,167327.7,167401.3,80535,80835,80835,52961.0,-53314,106275.0,106275.2,106284.4,0,9472.492,9472.5,False,True,3412.6,2.750081,3.006704,9.28184,1,True,True,False
