tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
79362,79662,80262,162097.8,96747,65350.75,65350.75,65350.75,79662,79962,80262,53865.75,32495,21370.75,21370.75,21370.75,79962,80262,80262,-40542.0,-56589,16047.0,16047.0,16047.0,0,2160.764,2161,True,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
80370,80670,81270,162167.5,96747,65420.5,65368.19,65350.75,80670,80970,81270,53947.5,32495,21452.5,21391.19,21370.75,80970,81270,81270,-40562.75,-56589,16026.25,16041.81,16047.0,0,2160.764,2161,False,True,3409.9,2.747905,3.004325,9.274496,1,True,True,False
81379,81679,82279,162124.3,96747,65377.25,65374.81,65355.09,81679,81979,82279,53938.75,32495,21443.75,21409.44,21375.83,81979,82279,82279,-40546.25,-56589,16042.75,16040.75,16045.71,0,2160.764,2161,False,True,3409.8,2.747824,3.004237,9.274225,1,True,True,False
82388,82688,83288,162117.0,96747,65370.0,65379.63,65359.99,82688,82988,83288,53934.75,32495,21439.75,21426.69,21384.18,82988,83288,83288,-40539.0,-56589,16050.0,16041.5,16044.48,0,2160.764,2161,False,True,3409.5,2.747582,3.003973,9.273409,1,True,True,False
83396,83696,84296,162173.8,96747,65426.75,65398.63,65364.87,83696,83996,84296,53903.75,32495,21408.75,21436.19,21394.75,83996,84296,84296,-40526.0,-56589,16063.0,16045.5,16043.74,0,2160.764,2161,False,True,3410.1,2.748066,3.004501,9.275041,1,True,True,False
84405,84705,85305,162124.0,96747,65377.0,65387.75,65373.26,84705,85005,85305,53932.25,32495,21437.25,21432.38,21405.04,85005,85305,85305,-40517.75,-56589,16071.25,16056.75,16044.18,0,2160.764,2161,False,True,3410.4,2.748307,3.004765,9.275856,1,True,True,False
85415,85715,86315,162138.3,96747,65391.25,65391.25,65376.86,85715,86015,86315,53926.75,32495,21431.75,21429.38,21411.84,86015,86315,86315,-40537.75,-56589,16051.25,16058.88,16047.3,0,2160.764,2161,False,True,3410.0,2.747985,3.004413,9.274769,1,True,True,False
86424,86724,87324,162139.0,96747,65392.0,65396.75,65380.44,86724,87024,87324,53928.75,32495,21433.75,21427.88,21416.2,87024,87324,87324,-40533.0,-56589,16056.0,16060.38,16050.18,0,2160.764,2161,False,True,3409.8,2.747824,3.004237,9.274225,1,True,True,False
87432,87732,88332,162143.3,96747,65396.25,65389.13,65384.5,87732,88032,88332,53916.0,32495,21421.0,21430.94,21419.1,88032,88332,88332,-40523.0,-56589,16066.0,16061.13,16052.71,0,2160.764,2161,False,True,3410.4,2.748307,3.004765,9.275856,1,True,True,False
88440,88740,89340,162166.8,96747,65419.75,65399.81,65385.65,88740,89040,89340,53916.0,32495,21421.0,21426.88,21422.04,89040,89340,89340,-40523.75,-56589,16065.25,16059.63,16054.8,0,2160.764,2161,False,True,3411.9,2.749516,3.006087,9.279936,1,True,True,False
89450,89750,90350,162182.3,96747,65435.25,65410.81,65389.17,89750,90050,90350,53883.5,32495,21388.5,21416.06,21423.24,90050,90350,90350,-40522.0,-56589,16067.0,16063.56,16056.0,0,2160.764,2161,False,True,3412.3,2.749839,3.006439,9.281025,1,True,True,False
90458,90758,91358,162157.3,96747,65410.25,65415.38,65394.55,90758,91058,91358,53912.25,32495,21417.25,21411.94,21421.46,91058,91358,91358,-40518.0,-56589,16071.0,16067.31,16057.88,0,2160.764,2161,False,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
91467,91767,92367,162169.8,96747,65422.75,65422.0,65399.72,91767,92067,92367,53897.5,32495,21402.5,21407.31,21419.09,92067,92367,92367,-40519.0,-56589,16070.0,16068.31,16060.22,0,2160.764,2161,False,True,3411.4,2.749113,3.005646,9.278576,1,True,True,False
92477,92777,93377,162181.3,96747,65434.25,65425.63,65405.26,92777,93077,93377,53928.75,32495,21433.75,21410.5,21416.17,93077,93377,93377,-40522.5,-56589,16066.5,16068.63,16062.23,0,2160.764,2161,False,True,3410.4,2.748307,3.004765,9.275856,1,True,True,False
93486,93786,94386,162145.5,96747,65398.5,65416.44,65410.32,93786,94086,94386,53885.75,32495,21390.75,21411.06,21414.76,94086,94386,94386,-40514.25,-56589,16074.75,16070.56,16063.82,0,2160.764,2161,False,True,3411.6,2.749275,3.005823,9.27912,1,True,True,False
