tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
18520,19121,19721,112306.3,96747,15559.25,15559.25,15559.25,19121,19421,19721,77900.0,32495,45405.0,45405.0,45405.0,19421,19721,19721,-13397.0,-56589,43192.0,43192.0,43192.0,0,2160.697,2160.5,True,False,3409.0,2.74718,3.003532,9.272049,1,True,True,False
19828,20128,20728,112316.8,96747,15569.75,15561.88,15559.25,20128,20428,20728,77925.25,32495,45430.25,45411.31,45405.0,20428,20728,20728,-13410.25,-56589,43178.75,43188.69,43192.0,0,2160.697,2160.5,False,False,3409.2,2.747341,3.003708,9.272594,1,True,True,False
20837,21137,21737,112305.5,96747,15558.5,15561.69,15559.9,21137,21437,21737,77945.75,32495,45450.75,45422.75,45406.57,21437,21737,21737,-13429.5,-56589,43159.5,43180.56,43191.18,0,2160.726,2161.0,False,False,3410.1,2.748066,3.004501,9.275041,1,True,True,False
21846,22146,22746,112330.3,96747,15583.25,15567.69,15560.35,22146,22446,22746,77940.75,32495,45445.75,45432.94,45410.59,22446,22746,22746,-13397.25,-56589,43191.75,43180.5,43188.54,0,2160.764,2161.0,False,False,3409.2,2.747341,3.003708,9.272594,1,True,True,False
22855,23155,23755,112333.0,96747,15586.0,15574.38,15562.17,23155,23455,23755,77933.5,32495,45438.5,45441.31,45416.15,23455,23755,23755,-13460.75,-56589,43128.25,43164.56,43186.54,0,2160.764,2161.0,False,True,3410.6,2.748469,3.004942,9.276401,1,True,True,False
23864,24164,24764,112327.3,96747,15580.25,15577.0,15565.2,24164,24464,24764,77947.25,32495,45452.25,45446.81,45422.4,24464,24764,24764,-13432.0,-56589,43157.0,43159.13,43181.08,0,2160.764,2161.0,False,True,3409.8,2.747824,3.004237,9.274225,1,True,True,False
24872,25172,25772,112363.3,96747,15616.25,15591.44,15568.14,25172,25472,25772,77919.75,32495,45424.75,45440.31,45428.47,25472,25772,25772,-13400.75,-56589,43188.25,43166.31,43175.63,0,2160.764,2161.0,False,True,3409.0,2.74718,3.003532,9.272049,1,True,True,False
25881,26181,26781,112303.0,96747,15556.0,15584.63,15573.93,26181,26481,26781,77916.25,32495,45421.25,45434.19,45431.41,26481,26781,26781,-13407.5,-56589,43181.5,43163.75,43173.31,0,2160.764,2161.0,False,True,3408.7,2.746938,3.003268,9.271234,1,True,True,False
26892,27192,27792,112326.3,96747,15579.25,15582.94,15576.59,27192,27492,27792,77904.5,32495,45409.5,45426.94,45432.11,27492,27792,27792,-13387.5,-56589,43201.5,43182.06,43170.94,0,2160.764,2161.0,False,True,3409.8,2.747824,3.004237,9.274225,1,True,True,False
27901,28201,28801,112311.5,96747,15564.5,15579.0,15578.17,28201,28501,28801,77871.0,32495,45376.0,45407.88,45430.82,28501,28801,28801,-13393.75,-56589,43195.25,43191.63,43173.7,0,2160.764,2161.0,False,True,3411.1,2.748872,3.005382,9.277761,1,True,True,False
28909,29209,29809,112262.5,96747,15515.5,15553.81,15578.37,29209,29509,29809,77877.5,32495,45382.5,45397.31,45425.12,29509,29809,29809,-13363.5,-56589,43225.5,43200.94,43178.16,0,2160.764,2161.0,False,True,3409.5,2.747582,3.003973,9.273409,1,True,True,False
29918,30218,30818,112281.8,96747,15534.75,15548.5,15572.27,30218,30518,30818,77901.25,32495,45406.25,45393.56,45418.21,30518,30818,30818,-13380.5,-56589,43208.5,43207.69,43183.82,0,2160.764,2161.0,False,True,3409.0,2.74718,3.003532,9.272049,1,True,True,False
30928,31228,31828,112317.5,96747,15570.5,15546.31,15566.36,31228,31528,31828,77910.25,32495,45415.25,45395.0,45412.08,31528,31828,31828,-13359.75,-56589,43229.25,43214.63,43189.75,0,2160.764,2161.0,False,True,3410.6,2.748469,3.004942,9.276401,1,True,True,False
31937,32237,32837,112267.3,96747,15520.25,15535.25,15561.38,32237,32537,32837,77879.25,32495,45384.25,45397.06,45407.84,32537,32837,32837,-13418.0,-56589,43171.0,43208.56,43195.93,0,2160.764,2161.0,False,True,3410.6,2.748469,3.004942,9.276401,1,True,True,False
32946,33246,33846,112313.0,96747,15566.0,15547.88,15554.89,33246,33546,33846,77915.25,32495,45420.25,45406.5,45405.16,33546,33846,33846,-13398.0,-56589,43191.0,43199.94,43199.07,0,2160.764,2161.0,False,True,3411.5,2.749194,3.005734,9.278849,1,True,True,False
