tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
148149,148449,149049,265705.8,94804,170901.8,170901.8,170901.8,148449,148749,149049,88807.0,30718,58089.0,58089.0,58089.0,148749,149049,149049,8576.5,-54882,63458.5,63458.5,63458.5,0,6497.736,6498,True,True,3413.7,2.750967,3.007673,9.284832,1,True,True,False
149159,149459,150059,266309.0,94804,171505.0,171505.0,171505.0,149459,149759,150059,88837.0,30718,58119.0,58119.0,58119.0,149759,150059,150059,8539.5,-54882,63421.5,63421.5,63421.5,0,6497.736,6498,True,True,3414.5,2.751612,3.008378,9.287008,1,True,True,False
150167,150467,151067,266613.5,94804,171809.5,171581.1,171505.0,150467,150767,151067,88851.25,30718,58133.25,58122.56,58119.0,150767,151067,151067,8643.5,-54882,63525.5,63447.5,63421.5,0,6497.736,6498,False,True,3410.7,2.748549,3.00503,9.276673,1,True,True,False
151176,151476,152076,266712.3,94804,171908.3,171681.9,171523.9,151476,151776,152076,89005.75,30718,58287.75,58164.75,58119.89,151776,152076,152076,8426.5,-54882,63308.5,63419.25,63427.96,0,6497.736,6498,False,True,3411.6,2.749275,3.005823,9.27912,1,True,True,False
152186,152486,153086,266892.8,94804,172088.8,171827.9,171563.2,152486,152786,153086,88949.5,30718,58231.5,58192.88,58131.04,152786,153086,153086,8498.5,-54882,63380.5,63409.0,63425.8,0,6497.736,6498,False,True,3413.3,2.750645,3.00732,9.283745,1,True,True,False
153197,153497,154097,267005.5,94804,172201.5,172002.0,171629.0,153497,153797,154097,89024.0,30718,58306.0,58239.63,58146.41,153797,154097,154097,8490.25,-54882,63372.25,63396.69,63421.63,0,6497.736,6498,False,True,3412.6,2.750081,3.006704,9.28184,1,True,True,False
154206,154506,155106,267021.3,94804,172217.3,172103.9,171721.7,154506,154806,155106,89027.75,30718,58309.75,58283.75,58169.57,154806,155106,155106,8516.75,-54882,63398.75,63365.0,63415.43,0,6497.736,6498,False,True,3412.3,2.749839,3.006439,9.281025,1,True,True,False
155216,155516,156116,267109.8,94804,172305.8,172203.3,171816.7,155516,155816,156116,88991.25,30718,58273.25,58280.13,58197.95,155816,156116,156116,8508.75,-54882,63390.75,63385.56,63402.9,0,6497.736,6498,False,True,3414.2,2.75137,3.008113,9.286192,1,True,True,False
156227,156527,157127,267154.0,94804,172350.0,172268.6,171912.8,156527,156827,157127,89021.25,30718,58303.25,58298.06,58218.37,156827,157127,157127,8523.25,-54882,63405.25,63391.75,63398.59,0,6497.736,6498,False,True,3411.2,2.748952,3.00547,9.278033,1,True,True,False
157236,157536,158136,267233.0,94804,172429.0,172325.5,172001.2,157536,157836,158136,89068.5,30718,58350.5,58309.19,58238.18,157836,158136,158136,8575.25,-54882,63457.25,63413.0,63396.89,0,6497.736,6498,False,True,3413.0,2.750403,3.007056,9.282928,1,True,True,False
158245,158545,159145,267312.3,94804,172508.3,172398.3,172081.8,158545,158845,159145,89045.75,30718,58327.75,58313.69,58255.82,158845,159145,159145,8505.25,-54882,63387.25,63410.13,63400.89,0,6497.736,6498,False,True,3410.9,2.74871,3.005206,9.277216,1,True,True,False
159257,159557,160157,267316.8,94804,172512.8,172450.0,172160.5,159557,159857,160157,89055.5,30718,58337.5,58329.75,58270.2,159857,160157,160157,8527.0,-54882,63409.0,63414.69,63403.19,0,6497.736,6498,False,True,3413.4,2.750725,3.007409,9.284017,1,True,True,False
160266,160566,161166,267392.8,94804,172588.8,172509.7,172232.4,160566,160866,161166,89059.5,30718,58341.5,58339.31,58285.0,160866,161166,161166,8548.0,-54882,63430.0,63420.88,63406.05,0,6497.736,6498,False,True,3414.2,2.75137,3.008113,9.286192,1,True,True,False
161275,161575,162175,267453.5,94804,172649.5,172564.8,172301.3,161575,161875,162175,89065.25,30718,58347.25,58338.5,58298.5,161875,162175,162175,8549.5,-54882,63431.5,63414.44,63409.73,0,6497.736,6498,False,True,3413.2,2.750564,3.007232,9.283473,1,True,True,False
162285,162585,163185,267476.8,94804,172672.8,172605.9,172366.8,162585,162885,163185,89026.5,30718,58308.5,58333.69,58308.45,162885,163185,163185,8558.5,-54882,63440.5,63427.75,63410.9,0,6497.736,6498,False,True,3414.4,2.751531,3.00829,9.286737,1,True,True,False
