tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
112161,112461,113061,287357.5,93560,193797.5,193654.1,193606.3,112461,112761,113061,165934.5,29800,136134.5,135983.4,135933.0,112761,113061,113061,7975.75,-54091,62066.75,62069.75,62070.75,0,8569.928,8570,False,True,3411.8,2.749436,3.005999,9.279665,1,True,True,False
113171,113471,114071,287465.8,93560,193905.8,193728.9,193618.1,113471,113771,114071,166012.0,29800,136212.0,136053.1,135945.5,113771,114071,114071,7842.0,-54091,61933.0,62035.31,62070.5,0,8569.928,8570,False,True,3414.4,2.751531,3.00829,9.286737,1,True,True,False
114184,114484,115084,287505.8,93560,193945.8,193813.8,193645.7,114484,114784,115084,166134.5,29800,136334.5,136153.5,135972.3,114784,115084,115084,7856.0,-54091,61947.0,62004.38,62061.76,0,8569.928,8570,False,True,3412.4,2.749919,3.006527,9.281296,1,True,True,False
115193,115493,116093,287631.5,93560,194071.5,193930.1,193687.5,115493,115793,116093,166222.0,29800,136422.0,136275.8,136017.3,115793,116093,116093,7850.25,-54091,61941.25,61972.0,62047.5,0,8569.928,8570,False,True,3413.1,2.750484,3.007144,9.2832,1,True,True,False
116202,116502,117102,287743.3,93560,194183.3,194026.6,193747.8,116502,116802,117102,166251.8,29800,136451.8,136355.1,136081.5,116802,117102,117102,7866.75,-54091,61957.75,61944.75,62028.73,0,8569.928,8570,False,True,3412.2,2.749758,3.006351,9.280753,1,True,True,False
117212,117512,118112,287674.3,93560,194114.3,194078.7,193817.1,117512,117812,118112,166324.0,29800,136524.0,136433.1,136149.5,117812,118112,118112,7830.5,-54091,61921.5,61941.88,62007.86,0,8569.928,8570,False,True,3412.6,2.750081,3.006704,9.28184,1,True,True,False
118221,118521,119121,287783.5,93560,194223.5,194148.1,193882.1,118521,118821,119121,166408.0,29800,136608.0,136501.4,136220.0,118821,119121,119121,7880.5,-54091,61971.5,61948.0,61991.46,0,8569.928,8570,False,True,3414.3,2.751451,3.008202,9.286465,1,True,True,False
119230,119530,120130,287882.8,93560,194322.8,194210.9,193948.2,119530,119830,120130,166476.5,29800,136676.5,136565.1,136289.9,119830,120130,120130,7794.5,-54091,61885.5,61934.06,61980.66,0,8569.928,8570,False,True,3412.2,2.749758,3.006351,9.280753,1,True,True,False
120240,120540,121140,287831.0,93560,194271.0,194232.9,194013.5,120540,120840,121140,166501.3,29800,136701.3,136627.4,136358.3,120840,121140,121140,7797.0,-54091,61888.0,61916.63,61969.08,0,8569.928,8570,False,True,3413.1,2.750484,3.007144,9.2832,1,True,True,False
121251,121551,122151,287925.3,93560,194365.3,194295.6,194068.0,121551,121851,122151,166573.3,29800,136773.3,136689.8,136425.2,121851,122151,122151,7789.25,-54091,61880.25,61906.31,61956.05,0,8569.928,8570,False,True,3413.8,2.751048,3.007761,9.285105,1,True,True,False
122261,122561,123161,287960.3,93560,194400.3,194339.8,194124.6,122561,122861,123161,166581.0,29800,136781.0,136733.0,136491.0,122861,123161,123161,7755.5,-54091,61846.5,61875.06,61943.69,0,8569.928,8570,False,True,3411.8,2.749436,3.005999,9.279665,1,True,True,False
123270,123570,124170,288001.0,93560,194441.0,194369.4,194178.1,123570,123870,124170,166629.5,29800,136829.5,136771.3,136551.1,123870,124170,124170,7779.0,-54091,61870.0,61871.19,61926.63,0,8569.928,8570,False,True,3412.3,2.749839,3.006439,9.281025,1,True,True,False
124281,124581,125181,288051.3,93560,194491.3,194424.4,194225.6,124581,124881,125181,166610.0,29800,136810.0,136798.4,136605.8,124881,125181,125181,7736.0,-54091,61827.0,61855.94,61912.86,0,8569.928,8570,False,True,3412.1,2.749678,3.006263,9.28048,1,True,True,False
125290,125590,126190,288012.5,93560,194452.5,194446.3,194275.0,125590,125890,126190,166668.5,29800,136868.5,136822.3,136653.7,125890,126190,126190,7772.75,-54091,61863.75,61851.81,61898.71,0,8569.928,8570,False,True,3411.7,2.749355,3.005911,9.279393,1,True,True,False
126300,126600,127200,288101.0,93560,194541.0,194481.4,194317.6,126600,126900,127200,166768.5,29800,136968.5,136869.1,136695.6,126900,127200,127200,7703.0,-54091,61794.0,61838.69,61887.05,0,8569.928,8570,False,True,3411.4,2.749113,3.005646,9.278576,1,True,True,False
