tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
109037,109337,109937,212344.8,96736,115608.8,115608.8,115608.8,109337,109637,109937,72357.0,32399,39958.0,39958.0,39958.0,109637,109937,109937,-7717.5,-56344,48626.5,48626.5,48626.5,0,4297.761,4298,True,True,3410.3,2.748227,3.004677,9.275585,1,True,True,False
110046,110346,110946,212616.8,96736,115880.8,115880.8,115880.8,110346,110646,110946,72401.25,32399,40002.25,40002.25,40002.25,110646,110946,110946,-7789.0,-56344,48555.0,48555.0,48555.0,0,4297.761,4298,True,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
111059,111359,111959,212764.3,96736,116028.3,115917.6,115880.8,111359,111659,111959,72460.25,32399,40061.25,40017.0,40002.25,111659,111959,111959,-7791.0,-56344,48553.0,48554.5,48555.0,0,4297.761,4298,False,True,3410.7,2.748549,3.00503,9.276673,1,True,True,False
112068,112368,112968,212906.8,96736,116170.8,115990.1,115889.9,112368,112668,112968,72491.5,32399,40092.5,40039.56,40005.92,112668,112968,112968,-7793.75,-56344,48550.25,48553.31,48554.88,0,4297.761,4298,False,True,3411.6,2.749275,3.005823,9.27912,1,True,True,False
113078,113378,113978,212948.3,96736,116212.3,116073.0,115914.8,113378,113678,113978,72460.25,32399,40061.25,40054.31,40014.28,113678,113978,113978,-7795.75,-56344,48548.25,48551.63,48554.49,0,4297.761,4298,False,True,3410.8,2.74863,3.005118,9.276945,1,True,True,False
114088,114388,114988,212958.3,96736,116222.3,116158.4,115954.1,114388,114688,114988,72490.5,32399,40091.5,40076.63,40024.23,114688,114988,114988,-7792.75,-56344,48551.25,48550.69,48553.78,0,4297.761,4298,False,True,3411.8,2.749436,3.005999,9.279665,1,True,True,False
115098,115398,115998,213106.8,96736,116370.8,116244.0,116004.9,115398,115698,115998,72505.25,32399,40106.25,40087.88,40037.25,115698,115998,115998,-7820.25,-56344,48523.75,48543.38,48553.01,0,4297.761,4298,False,True,3411.6,2.749275,3.005823,9.27912,1,True,True,False
116108,116408,117008,213131.3,96736,116395.3,116300.1,116064.3,116408,116708,117008,72487.25,32399,40088.25,40086.81,40049.83,116708,117008,117008,-7818.75,-56344,48525.25,48537.13,48550.62,0,4297.761,4298,False,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
117118,117418,118018,213179.3,96736,116443.3,116357.9,116122.9,117418,117718,118018,72539.25,32399,40140.25,40106.56,40059.02,117718,118018,118018,-7792.25,-56344,48551.75,48538.0,48547.27,0,4297.761,4298,False,True,3410.6,2.748469,3.004942,9.276401,1,True,True,False
118130,118430,119030,213305.0,96736,116569.0,116444.6,116181.3,118430,118730,119030,72512.25,32399,40113.25,40112.0,40070.84,118730,119030,119030,-7828.25,-56344,48515.75,48529.13,48544.96,0,4297.761,4298,False,True,3412.3,2.749839,3.006439,9.281025,1,True,True,False
119139,119439,120039,213305.8,96736,116569.8,116494.3,116246.7,119439,119739,120039,72537.25,32399,40138.25,40120.0,40081.07,119739,120039,120039,-7780.0,-56344,48564.0,48539.19,48541.03,0,4297.761,4298,False,True,3409.5,2.747582,3.003973,9.273409,1,True,True,False
120148,120448,121048,213374.8,96736,116638.8,116555.2,116308.3,120448,120748,121048,72507.0,32399,40108.0,40124.94,40090.75,120748,121048,121048,-7783.25,-56344,48560.75,48548.06,48540.57,0,4297.761,4298,False,True,3410.4,2.748307,3.004765,9.275856,1,True,True,False
121159,121459,122059,213424.5,96736,116688.5,116616.5,116369.6,121459,121759,122059,72515.75,32399,40116.75,40119.06,40099.24,121759,122059,122059,-7746.25,-56344,48597.75,48559.56,48542.43,0,4297.761,4298,False,True,3412.4,2.749919,3.006527,9.281296,1,True,True,False
122170,122470,123070,213368.8,96736,116632.8,116632.4,116431.0,122470,122770,123070,72511.5,32399,40112.5,40118.88,40104.17,122770,123070,123070,-7771.0,-56344,48573.0,48573.88,48546.69,0,4297.761,4298,False,True,3409.7,2.747744,3.004149,9.273953,1,True,True,False
123179,123479,124079,213512.0,96736,116776.0,116684.0,116481.1,123479,123779,124079,72537.5,32399,40138.5,40118.94,40107.82,123779,124079,124079,-7788.5,-56344,48555.5,48571.75,48553.45,0,4297.761,4298,False,True,3411.7,2.749355,3.005911,9.279393,1,True,True,False
