tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
145573,145873,146473,314524.5,92821,221703.5,221669.8,221557.4,145873,146173,146473,179567.5,28692,150875.5,150782.0,150626.7,146173,146473,146473,34434.75,-53314,87748.75,87740.94,87716.55,0,9472.492,9472.5,False,True,3411.1,2.748872,3.005382,9.277761,1,True,True,False
146583,146883,147483,314603.8,92821,221782.8,221723.8,221585.3,146883,147183,147483,179608.5,28692,150916.5,150846.6,150665.3,147183,147483,147483,34367.0,-53314,87681.0,87729.25,87722.61,0,9472.492,9472.5,False,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
147593,147893,148493,314640.5,92821,221819.5,221759.1,221619.7,147893,148193,148493,179680.0,28692,150988.0,150903.6,150710.3,148193,148493,148493,34414.0,-53314,87728.0,87727.44,87724.26,0,9472.492,9472.5,False,True,3412.5,2.75,3.006616,9.281569,1,True,True,False
148604,148904,149504,314638.5,92821,221817.5,221780.8,221654.4,148904,149204,149504,179727.5,28692,151035.5,150953.9,150758.4,149204,149504,149504,34443.5,-53314,87757.5,87728.81,87725.05,0,9472.492,9472.5,False,True,3412.3,2.749839,3.006439,9.281025,1,True,True,False
149614,149914,150514,314708.3,92821,221887.3,221826.8,221685.8,149914,150214,150514,179793.0,28692,151101.0,151010.3,150807.0,150214,150514,150514,34441.5,-53314,87755.5,87730.5,87725.98,0,9472.492,9472.5,False,True,3411.3,2.749033,3.005558,9.278305,1,True,True,False
150623,150923,151523,314662.8,92821,221841.8,221841.5,221720.8,150923,151223,151523,179779.3,28692,151087.3,151052.9,150857.5,151223,151523,151523,34450.0,-53314,87764.0,87751.25,87727.11,0,9472.492,9472.5,False,True,3410.3,2.748227,3.004677,9.275585,1,True,True,False
151635,151935,152535,314675.0,92821,221854.0,221850.1,221750.8,151935,152235,152535,179820.8,28692,151128.8,151088.1,150906.1,152235,152535,152535,34456.0,-53314,87770.0,87761.75,87733.11,0,9472.492,9472.5,False,True,3412.4,2.749919,3.006527,9.281296,1,True,True,False
152644,152944,153544,314718.3,92821,221897.3,221870.1,221775.5,152944,153244,153544,179821.8,28692,151129.8,151111.7,150951.3,153244,153544,153544,34458.0,-53314,87772.0,87765.38,87740.23,0,9472.492,9472.5,False,True,3412.6,2.750081,3.006704,9.28184,1,True,True,False
153652,153952,154552,314656.5,92821,221835.5,221857.1,221799.0,153952,154252,154552,179879.0,28692,151187.0,151133.2,150991.2,154252,154552,154552,34443.75,-53314,87757.75,87765.94,87746.48,0,9472.492,9472.5,False,True,3411.6,2.749275,3.005823,9.27912,1,True,True,False
154662,154962,155562,314775.0,92821,221954.0,221885.2,221813.5,154962,155262,155562,179901.8,28692,151209.8,151163.8,151026.5,155262,155562,155562,34448.75,-53314,87762.75,87765.63,87751.31,0,9472.492,9472.5,False,True,3412.1,2.749678,3.006263,9.28048,1,True,True,False
155670,155970,156570,314731.0,92821,221910.0,221899.2,221831.3,155970,156270,156570,179948.5,28692,151256.5,151195.8,151060.6,156270,156570,156570,34399.5,-53314,87713.5,87751.5,87754.88,0,9472.492,9472.5,False,True,3412.4,2.749919,3.006527,9.281296,1,True,True,False
156680,156980,157580,314697.0,92821,221876.0,221893.9,221848.2,156980,157280,157580,179927.5,28692,151235.5,151222.2,151094.2,157280,157580,157580,34427.75,-53314,87741.75,87743.94,87754.04,0,9472.492,9472.5,False,True,3412.4,2.749919,3.006527,9.281296,1,True,True,False
157690,157990,158590,314782.0,92821,221961.0,221925.3,221859.5,157990,158290,158590,179945.8,28692,151253.8,151238.9,151126.0,158290,158590,158590,34563.5,-53314,87877.5,87773.88,87751.53,0,9472.492,9472.5,False,True,3413.6,2.750886,3.007585,9.28456,1,True,True,False
158701,159001,159601,314754.8,92821,221933.8,221920.2,221875.9,159001,159301,159601,180003.8,28692,151311.8,151264.4,151154.1,159301,159601,159601,34461.75,-53314,87775.75,87777.13,87757.09,0,9472.492,9472.5,False,True,3412.4,2.749919,3.006527,9.281296,1,True,True,False
159711,160011,160611,314767.8,92821,221946.8,221929.4,221886.9,160011,160311,160611,180001.5,28692,151309.5,151277.6,151181.5,160311,160611,160611,34426.0,-53314,87740.0,87783.75,87762.07,0,9472.492,9472.5,False,True,3412.4,2.749919,3.006527,9.281296,1,True,True,False
