tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
85742,86042,86642,96635.75,96557,78.75,90.375,80.92726,86042,86342,86642,32158.75,32106,52.75,80.0,89.4072,86342,86642,86642,-56454.25,-56433,-21.25,-12.375,-8.652925,0,3.354045,0,False,False,3407.2,2.745729,3.001946,9.267154,1,True,True,False
86749,87049,87649,96689.25,96557,132.25,107.5625,83.27524,87049,87349,87649,32197.5,32106,91.5,82.0,87.0693,87349,87649,87649,-56437.0,-56433,-4.0,-7.75,-9.577945,0,3.335065,0,False,False,3407.2,2.745729,3.001946,9.267154,1,True,True,False
87755,88055,88655,96659.0,96557,102.0,106.0625,89.31117,88055,88355,88655,32212.0,32106,106.0,83.5625,85.80946,88355,88655,88655,-56462.75,-56433,-29.75,-11.5,-9.123659,0,3.443568,0,False,False,3407.5,2.745971,3.00221,9.267969,1,True,True,False
88761,89061,89661,96642.5,96557,85.5,99.625,93.47426,89061,89361,89661,32232.25,32106,126.25,94.125,85.25105,89361,89661,89661,-56439.0,-56433,-6.0,-15.25,-9.714234,0,3.506095,0,False,False,3407.9,2.746293,3.002563,9.269056,1,True,True,False
89769,90069,90669,96676.25,96557,119.25,109.75,95.00286,90069,90369,90669,32213.75,32106,107.75,107.875,87.45643,90369,90669,90669,-56425.25,-56433,7.75,-8.0,-11.09,0,3.555016,0,False,False,3407.5,2.745971,3.00221,9.267969,1,True,True,False
90776,91076,91676,96674.5,96557,117.5,106.0625,98.66786,91076,91376,91676,32201.75,32106,95.75,108.9375,92.53091,91376,91676,91676,-56453.75,-56433,-20.75,-12.1875,-10.32206,0,3.752245,0,False,False,3407.5,2.745971,3.00221,9.267969,1,True,True,False
91783,92083,92683,96698.5,96557,141.5,115.9375,100.5056,92083,92383,92683,32190.75,32106,84.75,103.625,96.60832,92383,92683,92683,-56420.0,-56433,13.0,-1.5,-10.78567,0,3.865336,0,False,False,3408.0,2.746374,3.002651,9.269329,1,True,True,False
92791,93091,93691,96659.5,96557,102.5,120.1875,104.3408,93091,93391,93691,32193.5,32106,87.5,93.9375,98.35213,93391,93691,93691,-56457.5,-56433,-24.5,-6.125,-8.477968,0,4.028944,0,False,False,3407.9,2.746293,3.002563,9.269056,1,True,True,False
93799,94099,94699,96637.25,96557,80.25,110.4375,108.2791,94099,94399,94699,32190.0,32106,84.0,88.0,97.25499,94399,94699,94699,-56439.0,-56433,-6.0,-9.5625,-7.893202,0,4.100013,0,False,False,3407.6,2.746051,3.002298,9.268241,1,True,True,False
94806,95106,95706,96695.5,96557,138.5,115.6875,108.8155,95106,95406,95706,32200.5,32106,94.5,87.6875,94.95492,95406,95706,95706,-56419.5,-56433,13.5,-1.0,-8.308061,0,4.05482,0,False,False,3407.4,2.74589,3.002122,9.267696,1,True,True,False
95813,96113,96713,96698.5,96557,141.5,115.6875,110.5233,96113,96413,96713,32203.75,32106,97.75,90.9375,93.1488,96413,96713,96713,-56444.0,-56433,-11.0,-7.0,-6.491842,0,4.090459,0,False,False,3407.7,2.746132,3.002387,9.268514,1,True,True,False
96824,97124,97724,96636.0,96557,79.0,109.8125,111.8067,97124,97424,97724,32196.75,32106,90.75,91.75,92.59924,97424,97724,97724,-56452.5,-56433,-19.5,-5.75,-6.618131,0,4.103063,0,False,False,3407.2,2.745729,3.001946,9.267154,1,True,True,False
97830,98130,98730,96684.75,96557,127.75,121.6875,111.3111,98130,98430,98730,32189.5,32106,83.5,91.625,92.38819,98430,98730,98730,-56429.0,-56433,4.0,-3.25,-6.40238,0,4.092879,0,False,False,3407.8,2.746213,3.002475,9.268785,1,True,True,False
98836,99136,99736,96637.5,96557,80.5,107.1875,113.8899,99136,99436,99736,32186.75,32106,80.75,88.1875,92.19852,99436,99736,99736,-56430.75,-56433,2.25,-6.0625,-5.618942,0,4.158692,0,False,False,3407.9,2.746293,3.002563,9.269056,1,True,True,False
99844,100144,100744,96637.5,96557,80.5,91.9375,112.2242,100144,100444,100744,32228.75,32106,122.75,94.4375,91.2017,100444,100744,100744,-56458.75,-56433,-25.75,-9.75,-5.729177,0,4.101172,0,False,False,3407.5,2.745971,3.00221,9.267969,1,True,True,False
