tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
150917,151217,151817,217094.0,94616,122478.0,122478.0,122478.0,151217,151517,151817,141065.8,30411,110654.8,110654.8,110654.8,151517,151817,151817,67465.75,-54731,122196.8,122196.8,122196.8,0,7339.965,7340,True,True,3411.8,2.749436,3.005999,9.279665,1,True,True,False
151928,152228,152828,217393.0,94616,122777.0,122777.0,122777.0,152228,152528,152828,141196.5,30411,110785.5,110785.5,110785.5,152528,152828,152828,67501.25,-54731,122232.3,122232.3,122232.3,0,7339.965,7340,True,True,3409.8,2.747824,3.004237,9.274225,1,True,True,False
152937,153237,153837,218014.5,94616,123398.5,122932.4,122777.0,153237,153537,153837,141401.8,30411,110990.8,110836.8,110785.5,153537,153837,153837,67539.0,-54731,122270.0,122241.7,122232.3,0,7339.965,7340,False,True,3410.6,2.748469,3.004942,9.276401,1,True,True,False
153946,154246,154846,218324.8,94616,123708.8,123165.3,122815.6,154246,154546,154846,141523.8,30411,111112.8,110918.6,110798.3,154546,154846,154846,67517.0,-54731,122248.0,122245.6,122234.6,0,7339.965,7340,False,True,3410.4,2.748307,3.004765,9.275856,1,True,True,False
154957,155257,155857,218612.3,94616,123996.3,123470.1,122902.5,155257,155557,155857,141401.5,30411,110990.5,110969.9,110828.2,155557,155857,155857,67497.0,-54731,122228.0,122244.6,122237.3,0,7339.965,7340,False,True,3412.4,2.749919,3.006527,9.281296,1,True,True,False
155969,156270,156870,218784.5,94616,124168.5,123818.0,123043.6,156270,156570,156870,141430.5,30411,111019.5,111028.4,110863.4,156570,156870,156870,67510.0,-54731,122241.0,122246.8,122239.1,0,7339.965,7340,False,True,3411.4,2.749113,3.005646,9.278576,1,True,True,False
156979,157279,157879,218937.0,94616,124321.0,124048.6,123236.0,157279,157579,157879,141588.3,30411,111177.3,111075.0,110904.4,157579,157879,157879,67495.75,-54731,122226.8,122235.9,122241.0,0,7339.965,7340,False,True,3412.3,2.749839,3.006439,9.281025,1,True,True,False
157988,158288,158888,219181.8,94616,124565.8,124262.9,123438.0,158288,158588,158888,141757.0,30411,111346.0,111133.3,110946.8,158588,158888,158888,67489.25,-54731,122220.3,122229.0,122239.8,0,7339.965,7340,False,True,3410.8,2.74863,3.005118,9.276945,1,True,True,False
158999,159299,159899,219297.0,94616,124681.0,124434.1,123643.0,159299,159599,159899,141906.8,30411,111495.8,111259.6,110993.1,159599,159899,159899,67463.5,-54731,122194.5,122220.6,122237.1,0,7339.965,7340,False,True,3411.0,2.748791,3.005294,9.277489,1,True,True,False
160008,160308,160908,219364.5,94616,124748.5,124579.1,123839.6,160308,160608,160908,141957.3,30411,111546.3,111391.3,111059.4,160608,160908,160908,67463.0,-54731,122194.0,122208.9,122233.0,0,7339.965,7340,False,True,3412.5,2.75,3.006616,9.281569,1,True,True,False
161017,161317,161917,219577.3,94616,124961.3,124739.1,124023.4,161317,161617,161917,142021.8,30411,111610.8,111499.7,111141.9,161617,161917,161917,67488.0,-54731,122219.0,122206.9,122227.0,0,7339.965,7340,False,True,3410.9,2.74871,3.005206,9.277216,1,True,True,False
162027,162327,162927,219589.5,94616,124973.5,124841.1,124201.3,162327,162627,162927,142103.0,30411,111692.0,111586.2,111230.8,162627,162927,162927,67451.75,-54731,122182.8,122197.6,122222.0,0,7339.965,7340,False,True,3411.4,2.749113,3.005646,9.278576,1,True,True,False
163036,163336,163936,219649.5,94616,125033.5,124929.2,124360.3,163336,163636,163936,142018.0,30411,111607.0,111614.0,111319.1,163636,163936,163936,67494.0,-54731,122225.0,122205.2,122215.9,0,7339.965,7340,False,True,3410.6,2.748469,3.004942,9.276401,1,True,True,False
164045,164345,164945,219633.3,94616,125017.3,124996.4,124501.6,164345,164645,164945,141895.8,30411,111484.8,111598.6,111392.4,164645,164945,164945,67471.0,-54731,122202.0,122207.2,122213.3,0,7339.965,7340,False,True,3411.6,2.749275,3.005823,9.27912,1,True,True,False
165058,165358,165958,219576.5,94616,124960.5,124996.2,124624.6,165358,165658,165958,141870.8,30411,111459.8,111560.9,111443.7,165658,165958,165958,67466.5,-54731,122197.5,122201.8,122211.8,0,7339.965,7340,False,True,3411.7,2.749355,3.005911,9.279393,1,True,True,False
