tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
108187,108487,109087,363995.3,92954,271041.3,271041.3,271041.3,108487,108787,109087,179819.5,28881,150938.5,150938.5,150938.5,108787,109087,109087,42733.5,-53317,96050.5,96050.5,96050.5,0,10491.24,10491,True,True,3411.7,2.749355,3.005911,9.279393,1,True,True,False
109198,109498,110098,364073.0,92954,271119.0,271060.7,271041.3,109498,109798,110098,179785.0,28881,150904.0,150929.9,150938.5,109798,110098,110098,42754.0,-53317,96071.0,96055.63,96050.5,0,10491.24,10491,False,True,3412.1,2.749678,3.006263,9.28048,1,True,True,False
110207,110507,111107,364235.8,92954,271281.8,271120.8,271046.1,110507,110807,111107,179765.5,28881,150884.5,150916.4,150936.4,110807,111107,111107,42759.75,-53317,96076.75,96062.19,96051.77,0,10491.24,10491,False,True,3412.3,2.749839,3.006439,9.281025,1,True,True,False
111217,111517,112117,364329.5,92954,271375.5,271204.4,271064.7,111517,111817,112117,179845.5,28881,150964.5,150922.9,150931.4,111817,112117,112117,42820.0,-53317,96137.0,96083.81,96054.36,0,10491.24,10491,False,True,3412.4,2.749919,3.006527,9.281296,1,True,True,False
112229,112529,113129,364393.0,92954,271439.0,271303.8,271099.4,112529,112829,113129,179925.0,28881,151044.0,150949.3,150929.3,112829,113129,113129,42917.5,-53317,96234.5,96129.81,96061.68,0,10491.24,10491,False,True,3413.4,2.750725,3.007409,9.284017,1,True,True,False
113238,113538,114138,364461.5,92954,271507.5,271400.9,271150.2,113538,113838,114138,179905.5,28881,151024.5,150979.4,150934.3,113838,114138,114138,42802.75,-53317,96119.75,96142.0,96078.61,0,10491.24,10491,False,True,3415.0,2.752015,3.008818,9.288368,1,True,True,False
114248,114548,115148,364513.5,92954,271559.5,271470.4,271212.5,114548,114848,115148,179952.0,28881,151071.0,151026.0,150945.5,114848,115148,115148,43065.0,-53317,96382.0,96218.31,96094.37,0,10491.24,10491,False,True,3414.0,2.751209,3.007937,9.285648,1,True,True,False
115259,115559,116159,364569.5,92954,271615.5,271530.4,271276.6,115559,115859,116159,180021.3,28881,151140.3,151069.9,150965.5,115859,116159,116159,42841.5,-53317,96158.5,96223.69,96125.17,0,10491.24,10491,False,True,3412.8,2.750242,3.00688,9.282385,1,True,True,False
116269,116569,117169,364631.3,92954,271677.3,271589.9,271339.7,116569,116869,117169,180009.8,28881,151128.8,151091.1,150991.5,116869,117169,117169,42787.0,-53317,96104.0,96191.06,96149.66,0,10491.24,10491,False,True,3413.7,2.750967,3.007673,9.284832,1,True,True,False
117279,117579,118179,364628.5,92954,271674.5,271631.7,271401.8,117579,117879,118179,180010.3,28881,151129.3,151117.3,151016.2,117879,118179,118179,42774.75,-53317,96091.75,96184.06,96159.95,0,10491.24,10491,False,True,3413.2,2.750564,3.007232,9.283473,1,True,True,False
118291,118591,119191,364678.8,92954,271724.8,271673.0,271459.0,118591,118891,119191,180048.5,28881,151167.5,151141.4,151041.4,118891,119191,119191,42854.0,-53317,96171.0,96131.31,96165.94,0,10491.24,10491,False,True,3413.7,2.750967,3.007673,9.284832,1,True,True,False
119302,119602,120202,364748.5,92954,271794.5,271717.8,271512.2,119602,119902,120202,180078.0,28881,151197.0,151155.6,151066.2,119902,120202,120202,42876.75,-53317,96193.75,96140.13,96157.34,0,10491.24,10491,False,True,3412.3,2.749839,3.006439,9.281025,1,True,True,False
120312,120612,121212,364683.5,92954,271729.5,271730.8,271563.3,120612,120912,121212,180144.3,28881,151263.3,151189.3,151088.5,120912,121212,121212,42812.75,-53317,96129.75,96146.56,96153.06,0,10491.24,10491,False,True,3410.9,2.74871,3.005206,9.277216,1,True,True,False
121322,121622,122222,364786.0,92954,271832.0,271770.2,271604.9,121622,121922,122222,180121.0,28881,151240.0,151216.9,151113.5,121922,122222,122222,42852.0,-53317,96169.0,96165.88,96151.45,0,10491.24,10491,False,True,3413.4,2.750725,3.007409,9.284017,1,True,True,False
122333,122633,123233,364830.3,92954,271876.3,271808.1,271646.0,122633,122933,123233,180134.8,28881,151253.8,151238.5,151139.2,122933,123233,123233,42883.75,-53317,96200.75,96173.31,96155.04,0,10491.24,10491,False,True,3413.0,2.750403,3.007056,9.282928,1,True,True,False
