tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
187278,187578,188178,262640.8,94616,168024.8,167902.5,167861.8,187578,187878,188178,113098.3,30411,82687.25,82616.75,82593.25,187878,188178,188178,45250.0,-54731,99981.0,99909.38,99885.5,0,7339.965,7340,False,True,3412.6,2.750081,3.006704,9.28184,1,True,True,False
188287,188587,189187,262699.3,94616,168083.3,167957.9,167871.9,188587,188887,189187,113026.5,30411,82615.5,82622.31,82599.09,188887,189187,189187,45171.75,-54731,99902.75,99913.69,99891.44,0,7339.965,7340,False,True,3412.7,2.750161,3.006792,9.282113,1,True,True,False
189299,189599,190199,262782.8,94616,168166.8,168034.1,167893.3,189599,189899,190199,113045.3,30411,82634.25,82632.56,82604.87,189899,190199,190199,45036.0,-54731,99767.0,99884.06,99896.97,0,7339.965,7340,False,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
190308,190608,191208,262411.5,94616,167795.5,167795.5,167795.5,190608,190908,191208,112293.8,30411,81882.75,81882.75,81882.75,190908,191208,191208,45946.25,-54731,100677.3,100677.3,100677.3,0,7339.965,7340,True,True,3412.5,2.75,3.006616,9.281569,1,True,True,False
191318,191618,192218,262417.3,94616,167801.3,167801.3,167801.3,191618,191918,192218,112305.0,30411,81894.0,81894.0,81894.0,191918,192218,192218,45837.0,-54731,100568.0,100568.0,100568.0,0,7339.965,7340,True,True,3412.5,2.75,3.006616,9.281569,1,True,True,False
192328,192628,193228,262407.0,94616,167791.0,167798.7,167801.3,192628,192928,193228,112278.3,30411,81867.25,81887.31,81894.0,192928,193228,193228,45832.0,-54731,100563.0,100566.8,100568.0,0,7339.965,7340,False,True,3411.2,2.748952,3.00547,9.278033,1,True,True,False
193337,193637,194237,262387.5,94616,167771.5,167791.3,167800.6,193637,193937,194237,112236.3,30411,81825.25,81870.13,81892.34,193937,194237,194237,45831.75,-54731,100562.8,100565.4,100567.7,0,7339.965,7340,False,True,3411.4,2.749113,3.005646,9.278576,1,True,True,False
194347,194647,195247,262433.0,94616,167817.0,167795.2,167798.3,194647,194947,195247,112278.8,30411,81867.75,81863.56,81886.82,194947,195247,195247,45841.25,-54731,100572.3,100566.5,100567.1,0,7339.965,7340,False,True,3411.3,2.749033,3.005558,9.278305,1,True,True,False
195357,195657,196257,262469.3,94616,167853.3,167808.2,167797.5,195657,195957,196257,112252.8,30411,81841.75,81850.5,81881.04,195957,196257,196257,45877.5,-54731,100608.5,100576.6,100567.0,0,7339.965,7340,False,True,3409.2,2.747341,3.003708,9.272594,1,True,True,False
196367,196667,197267,262440.5,94616,167824.5,167816.6,167800.2,196667,196967,197267,112285.5,30411,81874.5,81852.31,81873.45,196967,197267,197267,45862.0,-54731,100593.0,100584.1,100569.4,0,7339.965,7340,False,True,3411.6,2.749275,3.005823,9.27912,1,True,True,False
197376,197676,198276,262495.5,94616,167879.5,167843.6,167804.3,197676,197976,198276,112260.5,30411,81849.5,81858.38,81868.2,197976,198276,198276,45864.25,-54731,100595.3,100592.3,100573.0,0,7339.965,7340,False,True,3412.1,2.749678,3.006263,9.28048,1,True,True,False
198386,198686,199286,262487.3,94616,167871.3,167857.1,167814.0,198686,198986,199286,112291.0,30411,81880.0,81861.44,81865.77,198986,199286,199286,45876.5,-54731,100607.5,100601.1,100577.8,0,7339.965,7340,False,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
199397,199697,200297,262478.3,94616,167862.3,167859.4,167824.7,199697,199997,200297,112293.0,30411,81882.0,81871.5,81864.69,199997,200297,200297,45858.75,-54731,100589.8,100596.4,100583.6,0,7339.965,7340,False,True,3410.9,2.74871,3.005206,9.277216,1,True,True,False
200406,200706,201306,262546.8,94616,167930.8,167885.9,167833.3,200706,201006,201306,112309.0,30411,81898.0,81877.38,81866.38,201006,201306,201306,45881.75,-54731,100612.8,100601.3,100586.8,0,7339.965,7340,False,True,3412.6,2.750081,3.006704,9.28184,1,True,True,False
201415,201715,202315,262482.3,94616,167866.3,167882.6,167846.4,201715,202015,202315,112291.3,30411,81880.25,81885.06,81869.12,202015,202315,202315,45912.25,-54731,100643.3,100613.3,100590.4,0,7339.965,7340,False,True,3411.5,2.749194,3.005734,9.278849,1,True,True,False
