tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
165737,166037,166637,307291.3,93560,213731.3,213731.3,213731.3,166037,166337,166637,140065.8,29800,110265.8,110265.8,110265.8,166337,166637,166637,8152.25,-54091,62243.25,62243.25,62243.25,0,8569.928,8570,True,True,3414.9,2.751934,3.00873,9.288096,1,True,True,False
166747,167047,167647,307720.8,93560,214160.8,214160.8,214160.8,167047,167347,167647,140565.5,29800,110765.5,110765.5,110765.5,167347,167647,167647,8128.75,-54091,62219.75,62219.75,62219.75,0,8569.928,8570,True,True,3413.3,2.750645,3.00732,9.283745,1,True,True,False
167759,168059,168659,308024.3,93560,214464.3,214236.6,214160.8,168059,168359,168659,140847.8,29800,111047.8,110836.1,110765.5,168359,168659,168659,8184.5,-54091,62275.5,62233.69,62219.75,0,8569.928,8570,False,True,3412.6,2.750081,3.006704,9.28184,1,True,True,False
168769,169069,169669,308345.0,93560,214785.0,214392.7,214179.6,169069,169369,169669,141090.5,29800,111290.5,110967.3,110783.0,169369,169669,169669,8227.5,-54091,62318.5,62258.38,62223.21,0,8569.928,8570,False,True,3413.7,2.750967,3.007673,9.284832,1,True,True,False
169778,170078,170678,308539.3,93560,214979.3,214597.3,214232.6,170078,170378,170678,141261.0,29800,111461.0,111141.2,110828.8,170378,170678,170678,8148.0,-54091,62239.0,62263.19,62231.95,0,8569.928,8570,False,True,3413.7,2.750967,3.007673,9.284832,1,True,True,False
170788,171088,171688,308757.3,93560,215197.3,214856.4,214323.2,171088,171388,171688,141487.3,29800,111687.3,111371.6,110906.5,171388,171688,171688,8247.0,-54091,62338.0,62292.75,62239.71,0,8569.928,8570,False,True,3415.0,2.752015,3.008818,9.288368,1,True,True,False
171797,172097,172697,308938.0,93560,215378.0,215084.9,214455.7,172097,172397,172697,141621.0,29800,111821.0,111564.9,111022.1,172397,172697,172697,8263.25,-54091,62354.25,62312.44,62252.89,0,8569.928,8570,False,True,3413.6,2.750886,3.007585,9.28456,1,True,True,False
172806,173106,173706,309030.0,93560,215470.0,215256.1,214612.1,173106,173406,173706,141786.8,29800,111986.8,111739.0,111157.0,173406,173706,173706,8247.0,-54091,62338.0,62317.31,62267.69,0,8569.928,8570,False,True,3412.3,2.749839,3.006439,9.281025,1,True,True,False
173817,174117,174717,309201.8,93560,215641.8,215421.8,214772.2,174117,174417,174717,141927.8,29800,112127.8,111905.7,111301.6,174417,174717,174717,8222.75,-54091,62313.75,62336.0,62280.02,0,8569.928,8570,False,True,3413.5,2.750806,3.007497,9.284288,1,True,True,False
174829,175129,175729,309349.5,93560,215789.5,215569.8,214933.6,175129,175429,175729,142046.0,29800,112246.0,112045.4,111451.8,175429,175729,175729,8225.0,-54091,62316.0,62330.5,62293.94,0,8569.928,8570,False,True,3415.0,2.752015,3.008818,9.288368,1,True,True,False
175838,176138,176738,309412.5,93560,215852.5,215688.4,215091.7,176138,176438,176738,142157.5,29800,112357.5,112179.5,111599.3,176438,176738,176738,8220.5,-54091,62311.5,62319.81,62303.02,0,8569.928,8570,False,True,3413.4,2.750725,3.007409,9.284017,1,True,True,False
176848,177148,177748,309562.3,93560,216002.3,215821.5,215240.0,177148,177448,177748,142301.5,29800,112501.5,112308.2,111743.5,177448,177748,177748,8219.75,-54091,62310.75,62313.0,62307.2,0,8569.928,8570,False,True,3413.3,2.750645,3.00732,9.283745,1,True,True,False
177859,178159,178759,309686.3,93560,216126.3,215942.6,215384.5,178159,178459,178759,142400.8,29800,112600.8,112426.4,111883.8,178459,178759,178759,8211.25,-54091,62302.25,62310.13,62308.64,0,8569.928,8570,False,True,3412.7,2.750161,3.006792,9.282113,1,True,True,False
178869,179169,179769,309769.5,93560,216209.5,216047.6,215523.2,179169,179469,179769,142529.0,29800,112729.0,112547.2,112018.7,179469,179769,179769,8248.75,-54091,62339.75,62316.06,62309.01,0,8569.928,8570,False,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
179878,180178,180778,309900.3,93560,216340.3,216169.6,215653.6,180178,180478,180778,142581.0,29800,112781.0,112653.1,112150.0,180478,180778,180778,8219.25,-54091,62310.25,62315.75,62310.77,0,8569.928,8570,False,True,3412.4,2.749919,3.006527,9.281296,1,True,True,False
