tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
106905,107205,107805,96660.75,96557,103.75,115.1875,116.6356,107205,107505,107805,32222.5,32106,116.5,93.5625,102.5675,107505,107805,107805,-56445.0,-56433,-12.0,-19.75,-24.7906,0,4.033042,0,False,False,3408.1,2.746454,3.002739,9.269601,1,True,True,False
107915,108215,108815,96668.5,96557,111.5,117.75,116.2757,108215,108515,108815,32190.0,32106,84.0,90.75,100.3296,108515,108815,108815,-56454.25,-56433,-21.25,-22.625,-23.53789,0,4.005138,0,False,False,3407.9,2.746293,3.002563,9.269056,1,True,True,False
108922,109222,109822,96668.25,96557,111.25,120.875,116.6421,109222,109522,109822,32208.75,32106,102.75,94.0625,97.94884,109522,109822,109822,-56450.75,-56433,-17.75,-23.75,-23.31102,0,3.968057,0,False,False,3407.6,2.746051,3.002298,9.268241,1,True,True,False
109930,110230,110830,96626.25,96557,69.25,98.9375,117.6941,110230,110530,110830,32227.25,32106,121.25,106.125,96.98299,110530,110830,110830,-56458.5,-56433,-25.5,-19.125,-23.42012,0,3.967581,0,False,False,3407.9,2.746293,3.002563,9.269056,1,True,True,False
110939,111239,111839,96604.5,96557,47.5,84.875,113.0326,111239,111539,111839,32209.25,32106,103.25,102.8125,99.25499,111539,111839,111839,-56447.75,-56433,-14.75,-19.8125,-22.35268,0,3.940156,0,False,False,3407.8,2.746213,3.002475,9.268785,1,True,True,False
111948,112248,112848,96663.75,96557,106.75,83.6875,106.0348,112248,112548,112848,32298.25,32106,192.25,129.875,100.1391,112548,112848,112848,-56432.5,-56433,0.5,-14.375,-21.72139,0,3.826425,0,False,False,3407.4,2.74589,3.002122,9.267696,1,True,True,False
112956,113256,113856,96664.0,96557,107.0,82.625,100.481,113256,113556,113856,32206.75,32106,100.75,129.375,107.5292,113556,113856,113856,-56441.5,-56433,-8.5,-12.0625,-19.89565,0,3.902392,0,False,False,3408.0,2.746374,3.002651,9.269329,1,True,True,False
113964,114264,114864,96672.75,96557,115.75,94.25,96.0434,114264,114564,114864,32200.0,32106,94.0,122.5625,112.9584,114564,114864,114864,-56443.5,-56433,-10.5,-8.3125,-17.94893,0,3.963346,0,False,False,3408.2,2.746535,3.002827,9.269874,1,True,True,False
114973,115273,115873,96669.75,96557,112.75,110.5625,95.59769,115273,115573,115873,32235.5,32106,129.5,129.125,115.3452,115573,115873,115873,-56423.75,-56433,9.25,-2.3125,-15.55406,0,4.053296,0,False,False,3407.2,2.745729,3.001946,9.267154,1,True,True,False
115982,116282,116882,96664.0,96557,107.0,110.625,99.31679,116282,116582,116882,32232.75,32106,126.75,112.75,118.7698,116582,116882,116882,-56459.0,-56433,-26.0,-8.9375,-12.26323,0,4.269757,0,False,False,3407.6,2.746051,3.002298,9.268241,1,True,True,False
116989,117289,117889,96664.0,96557,107.0,110.625,102.1271,117289,117589,117889,32173.5,32106,67.5,104.4375,117.2737,117589,117889,117889,-56430.0,-56433,3.0,-6.0625,-11.43671,0,4.314168,0,False,False,3408.0,2.746374,3.002651,9.269329,1,True,True,False
117999,118299,118899,96703.5,96557,146.5,118.3125,104.2391,118299,118599,118899,32199.5,32106,93.5,104.3125,114.0836,118599,118899,118899,-56473.75,-56433,-40.75,-13.625,-10.1011,0,4.319508,0,False,False,3408.1,2.746454,3.002739,9.269601,1,True,True,False
119008,119308,119908,96638.5,96557,81.5,110.5,107.7366,119308,119608,119908,32199.75,32106,93.75,95.375,111.6553,119608,119908,119908,-56445.0,-56433,-12.0,-18.9375,-10.97687,0,4.323521,0,False,False,3408.5,2.746777,3.003091,9.270689,1,True,True,False
120015,120315,120915,96689.5,96557,132.5,116.875,108.4234,120315,120615,120915,32228.5,32106,122.5,94.3125,107.6093,120615,120915,120915,-56459.5,-56433,-26.5,-19.0625,-12.95527,0,4.212793,0,False,False,3408.3,2.746615,3.002915,9.270145,1,True,True,False
121025,121325,121925,96668.0,96557,111.0,117.875,110.5238,121325,121625,121925,32237.5,32106,131.5,110.3125,104.3047,121625,121925,121925,-56426.0,-56433,7.0,-18.0625,-14.47305,0,4.156327,0,False,False,3407.9,2.746293,3.002563,9.269056,1,True,True,False
